RAJ2000,DEJ2000,_2MASS,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Qflg,Rflg,Bflg,Cflg,Xflg,Aflg,tm_designation,gaia_source_id,kepid,nearest_neighbour
284.152642,47.65641,b'18563663+4739230',7.655,0.021,7.373,0.016,7.291,9.995,b'AAF',b'111',b'111',b'000',0,0,2MASS J18563663+4739230,2131620306552653312,10454113,1
288.725644,47.696751,b'19145415+4741483',8.755,0.043,8.508,0.021,8.468,0.014,b'AAA',b'112',b'111',b'000',0,0,2MASS J19145415+4741483,2130914832406318208,10462940,1
298.9668,47.678215,b'19555203+4740415',8.913,0.046,8.672,0.034,8.67,0.018,b'AAA',b'112',b'111',b'000',0,0,2MASS J19555203+4740415,2085712981675724544,10491771,1
283.823727,47.716202,b'18551769+4742583',9.326,0.02,9.062,0.018,8.987,0.016,b'AAA',b'222',b'111',b'000',0,0,2MASS J18551769+4742583,2131630923711789312,10518551,1
289.097028,47.849228,b'19162328+4750572',9.742,0.02,9.476,0.017,9.429,0.014,b'AAA',b'222',b'111',b'000',0,0,2MASS J19162328+4750572,2130942358854407552,10593351,1
295.667099,47.892101,b'19424010+4753315',8.263,0.024,8.117,0.026,8.101,0.016,b'AAA',b'112',b'111',b'000',0,0,2MASS J19424010+4753315,2080653858099136640,10610027,1
280.926762,47.937767,b'18434242+4756159',8.167,0.023,7.93,0.017,7.874,0.026,b'AAA',b'111',b'111',b'000',0,0,2MASS J18434242+4756159,2119828460957942528,10644253,1
287.670085,47.935841,b'19104082+4756090',9.827,0.023,9.613,0.028,9.547,0.025,b'AAA',b'222',b'111',b'000',0,0,2MASS J19104082+4756090,2130903223112022656,10655953,1
293.774529,47.904198,b'19350588+4754151',9.641,0.021,9.212,0.017,9.139,0.014,b'AAA',b'222',b'111',b'000',0,0,2MASS J19350588+4754151,2128835381037146880,10670371,1
283.133969,48.011852,b'18523215+4800426',10.121,0.024,9.669,0.016,9.605,0.014,b'AAA',b'222',b'111',b'000',0,0,2MASS J18523215+4800426,2131698341815538176,10712891,1
283.133969,48.011852,b'18523215+4800426',10.121,0.024,9.669,0.016,9.605,0.014,b'AAA',b'222',b'111',b'000',0,0,2MASS J18523215+4800426,2131698341812621568,10712891,0
283.133969,48.011852,b'18523215+4800426',10.121,0.024,9.669,0.016,9.605,0.014,b'AAA',b'222',b'111',b'000',0,0,2MASS J18523215+4800426,2131698341815538176,10712891,1
283.133969,48.011852,b'18523215+4800426',10.121,0.024,9.669,0.016,9.605,0.014,b'AAA',b'222',b'111',b'000',0,0,2MASS J18523215+4800426,2131698341812621568,10712891,0
285.396157,48.096134,b'19013507+4805460',10.055,0.026,9.737,0.031,9.664,0.022,b'AAA',b'222',b'111',b'000',0,0,2MASS J19013507+4805460,2131526852362228352,10717090,1
285.396157,48.096134,b'19013507+4805460',10.055,0.026,9.737,0.031,9.664,0.022,b'AAA',b'222',b'111',b'000',0,0,2MASS J19013507+4805460,2131526852358953216,10717090,0
285.396157,48.096134,b'19013507+4805460',10.055,0.026,9.737,0.031,9.664,0.022,b'AAA',b'222',b'111',b'000',0,0,2MASS J19013507+4805460,2131526852362228352,10717090,1
285.396157,48.096134,b'19013507+4805460',10.055,0.026,9.737,0.031,9.664,0.022,b'AAA',b'222',b'111',b'000',0,0,2MASS J19013507+4805460,2131526852358953216,10717090,0
290.544062,48.046707,b'19221057+4802481',10.213,0.021,9.966,0.029,9.884,0.022,b'AAA',b'222',b'111',b'000',0,0,2MASS J19221057+4802481,2129401633825979776,10727922,1
291.627028,48.093014,b'19263048+4805348',9.546,0.021,9.346,0.018,9.316,0.013,b'AAA',b'222',b'111',b'000',0,0,2MASS J19263048+4805348,2129299035647555968,10730618,1
291.936783,48.06535,b'19274482+4803552',10.598,0.019,10.381,0.018,10.344,0.017,b'AAA',b'222',b'111',b'000',0,0,2MASS J19274482+4803552,2129271887153666560,10731424,1
292.197117,48.037624,b'19284730+4802154',10.54,0.03,10.192,0.03,10.139,0.018,b'AAA',b'222',b'111',b'000',0,0,2MASS J19284730+4802154,2129259899906063488,10732098,1
290.873347,48.114704,b'19232960+4806529',9.578,0.027,9.328,0.03,9.283,0.02,b'AAA',b'222',b'111',b'000',0,0,2MASS J19232960+4806529,2129404966720268928,10794845,1
296.360018,48.240547,b'19452640+4814259',10.342,0.019,10.128,0.018,10.071,0.016,b'AAA',b'222',b'111',b'000',0,0,2MASS J19452640+4814259,2086660485820843264,10873176,1
286.190003,48.359272,b'19044560+4821333',9.919,0.023,9.701,0.026,9.62,0.022,b'AAA',b'222',b'111',b'000',0,0,2MASS J19044560+4821333,2131149749936562048,10909629,1
286.190003,48.359272,b'19044560+4821333',9.919,0.023,9.701,0.026,9.62,0.022,b'AAA',b'222',b'111',b'000',0,0,2MASS J19044560+4821333,2131149754234142720,10909629,0
286.190003,48.359272,b'19044560+4821333',9.919,0.023,9.701,0.026,9.62,0.022,b'AAA',b'222',b'111',b'000',0,0,2MASS J19044560+4821333,2131149749936562048,10909629,1
286.190003,48.359272,b'19044560+4821333',9.919,0.023,9.701,0.026,9.62,0.022,b'AAA',b'222',b'111',b'000',0,0,2MASS J19044560+4821333,2131149754234142720,10909629,0
293.501449,48.366451,b'19340034+4821592',8.877,0.032,8.694,0.023,8.636,0.013,b'AAA',b'112',b'111',b'000',0,0,2MASS J19340034+4821592,2128862907489310592,10923629,1
282.107708,48.467422,b'18482584+4828027',9.804,0.021,9.552,0.018,9.464,0.016,b'AAA',b'222',b'111',b'000',0,0,2MASS J18482584+4828027,2119763967729811584,10959362,1
284.786172,48.423229,b'18590868+4825236',7.784,0.021,7.539,0.021,7.486,0.018,b'AAA',b'111',b'111',b'000',0,0,2MASS J18590868+4825236,2131593785132997632,10963065,1
289.92384,48.436089,b'19194172+4826099',10.241,0.026,9.942,0.03,9.897,0.02,b'AAA',b'222',b'111',b'000',0,0,2MASS J19194172+4826099,2129471246655864320,10971974,1
290.059494,48.42955,b'19201427+4825463',10.44,0.029,10.171,0.032,10.169,0.02,b'AAA',b'222',b'111',b'000',0,0,2MASS J19201427+4825463,2129473956774687104,10972252,1
290.426351,48.443378,b'19214232+4826361',9.557,0.023,9.22,0.027,9.178,0.024,b'AAA',b'222',b'111',b'000',0,0,2MASS J19214232+4826361,2129520930836942848,10972873,1
287.446465,48.546085,b'19094715+4832459',8.879,0.019,8.518,0.027,8.439,0.024,b'AAA',b'112',b'111',b'000',0,0,2MASS J19094715+4832459,2131202457774206848,11021413,1
290.352737,48.514797,b'19212465+4830532',8.218,0.019,7.921,0.034,7.862,0.017,b'AAA',b'111',b'111',b'000',0,0,2MASS J19212465+4830532,2129522163493229056,11026764,1
290.352737,48.514797,b'19212465+4830532',8.218,0.019,7.921,0.034,7.862,0.017,b'AAA',b'111',b'111',b'000',0,0,2MASS J19212465+4830532,2129522167788426752,11026764,0
290.352737,48.514797,b'19212465+4830532',8.218,0.019,7.921,0.034,7.862,0.017,b'AAA',b'111',b'111',b'000',0,0,2MASS J19212465+4830532,2129522163493229056,11026764,1
290.352737,48.514797,b'19212465+4830532',8.218,0.019,7.921,0.034,7.862,0.017,b'AAA',b'111',b'111',b'000',0,0,2MASS J19212465+4830532,2129522167788426752,11026764,0
290.718264,48.540897,b'19225238+4832272',9.349,0.022,9.057,0.028,9.004,0.024,b'AAA',b'222',b'111',b'000',0,0,2MASS J19225238+4832272,2129513646572486528,11027406,1
284.222382,48.694016,b'18565337+4841384',8.808,0.044,8.644,0.046,8.598,0.018,b'AAA',b'112',b'111',b'000',0,0,2MASS J18565337+4841384,2131779873177590016,11070918,1
286.413809,48.658836,b'19053931+4839318',9.902,0.022,9.458,0.026,9.371,0.022,b'AAA',b'222',b'111',b'000',0,0,2MASS J19053931+4839318,2131183667296061440,11074380,1
287.142249,48.696449,b'19083413+4841472',9.496,0.021,9.283,0.022,9.256,0.02,b'AAA',b'222',b'111',b'000',0,0,2MASS J19083413+4841472,2131214075663993600,11075448,1
290.584263,48.695435,b'19222022+4841435',8.187,0.039,8.022,0.04,7.973,0.018,b'AAA',b'111',b'111',b'000',0,0,2MASS J19222022+4841435,2129527390467840512,11081729,1
291.161943,48.645287,b'19243886+4838430',10.306,0.022,10.038,0.028,9.948,0.02,b'AAA',b'222',b'111',b'000',0,0,2MASS J19243886+4838430,2129348715528515328,11082784,1
291.435691,48.624043,b'19254456+4837265',10.368,0.021,10.145,0.017,10.099,0.016,b'AAA',b'222',b'111',b'000',0,0,2MASS J19254456+4837265,2129349922420199168,11083308,1
286.338369,48.744099,b'19052120+4844387',10.072,0.024,9.818,0.031,9.761,0.023,b'AAA',b'222',b'111',b'000',0,0,2MASS J19052120+4844387,2131184938606509952,11127479,1
291.621111,48.712128,b'19262906+4842436',9.664,0.023,9.309,0.018,9.274,0.013,b'AAA',b'222',b'111',b'000',0,0,2MASS J19262906+4842436,2129715819273121792,11137075,1
292.137678,48.700665,b'19283304+4842023',9.793,0.022,9.543,0.018,9.506,0.013,b'AAA',b'222',b'111',b'000',0,0,2MASS J19283304+4842023,2129671082893897984,11138101,1
290.619675,48.829433,b'19222872+4849459',9.989,0.021,9.721,0.029,9.657,0.024,b'AAA',b'222',b'111',b'000',0,0,2MASS J19222872+4849459,2129553160272024576,11188219,1
293.501186,48.835789,b'19340028+4850088',9.563,0.021,9.285,0.021,9.22,0.016,b'AAA',b'222',b'111',b'000',0,0,2MASS J19340028+4850088,2129016564238409728,11193681,1
291.835339,48.953381,b'19272048+4857121',8.675,0.026,8.351,0.018,8.294,0.013,b'AAA',b'112',b'111',b'000',0,0,2MASS J19272048+4857121,2129724237409548288,11244118,1
295.91509,48.928947,b'19433962+4855442',7.616,0.02,7.468,0.02,7.459,0.016,b'AAA',b'111',b'111',b'000',0,0,2MASS J19433962+4855442,2134755465180650624,11253226,1
290.636152,49.037556,b'19223267+4902152',10.706,0.021,10.382,0.029,10.287,0.026,b'AAA',b'222',b'111',b'000',0,0,2MASS J19223267+4902152,2129559345025016064,11294717,1
296.640971,49.02383,b'19463383+4901257',9.75,0.022,9.301,0.032,9.166,0.021,b'AAA',b'222',b'111',b'000',0,0,2MASS J19463383+4901257,2086812218426690560,11307875,1
283.701204,49.22802,b'18544828+4913408',9.568,0.02,9.33,0.018,9.284,0.013,b'AAA',b'222',b'111',b'000',0,0,2MASS J18544828+4913408,2131863818315865344,11389393,1
283.731449,49.229691,b'18545554+4913468',9.403,0.02,9.139,0.018,9.095,0.013,b'AAA',b'222',b'111',b'000',0,0,2MASS J18545554+4913468,2131863848376886912,11389437,1
287.481235,49.25124,b'19095549+4915044',9.568,0.02,9.242,0.019,9.222,0.022,b'AAA',b'222',b'111',b'000',0,0,2MASS J19095549+4915044,2132757996148004736,11395018,1
287.481235,49.25124,b'19095549+4915044',9.568,0.02,9.242,0.019,9.222,0.022,b'AAA',b'222',b'111',b'000',0,0,2MASS J19095549+4915044,2132757996143385344,11395018,0
287.481235,49.25124,b'19095549+4915044',9.568,0.02,9.242,0.019,9.222,0.022,b'AAA',b'222',b'111',b'000',0,0,2MASS J19095549+4915044,2132757996148004736,11395018,1
287.481235,49.25124,b'19095549+4915044',9.568,0.02,9.242,0.019,9.222,0.022,b'AAA',b'222',b'111',b'000',0,0,2MASS J19095549+4915044,2132757996143385344,11395018,0
290.933705,49.222702,b'19234408+4913217',8.525,0.034,8.067,0.021,7.971,0.021,b'AAA',b'111',b'111',b'000',0,0,2MASS J19234408+4913217,2129939604248882816,11401156,1
291.226955,49.281906,b'19245446+4916548',9.692,0.023,9.364,0.026,9.32,0.022,b'AAA',b'222',b'111',b'000',0,0,2MASS J19245446+4916548,2129934896964845824,11401708,1
297.093414,49.236591,b'19482241+4914117',7.398,0.026,7.059,0.016,7.033,0.017,b'AAA',b'111',b'111',b'000',0,0,2MASS J19482241+4914117,2086830772685401216,11414712,1
291.271957,49.327068,b'19250526+4919374',9.553,0.023,9.285,0.026,9.271,0.022,b'AAA',b'222',b'111',b'000',0,0,2MASS J19250526+4919374,2129933625654556928,11454149,1
294.534604,49.380226,b'19380830+4922488',10.48,0.021,10.237,0.017,10.185,0.016,b'AAA',b'222',b'111',b'000',0,0,2MASS J19380830+4922488,2135003508130615552,11460626,1
297.37159,49.352837,b'19492918+4921102',10.002,0.02,9.771,0.018,9.732,0.014,b'AAA',b'222',b'111',b'000',0,0,2MASS J19492918+4921102,2087160767909629952,11467550,1
285.7147,49.444435,b'19025152+4926399',9.977,0.019,9.457,0.026,9.385,0.024,b'AAA',b'222',b'111',b'000',0,0,2MASS J19025152+4926399,2132104813223598592,11496573,1
291.669744,49.440445,b'19264073+4926256',8.851,0.027,8.647,0.017,8.577,0.015,b'AAA',b'112',b'111',b'000',0,0,2MASS J19264073+4926256,2129770416895732992,11506988,1
291.669744,49.440445,b'19264073+4926256',8.851,0.027,8.647,0.017,8.577,0.015,b'AAA',b'112',b'111',b'000',0,0,2MASS J19264073+4926256,2129770416895733120,11506988,0
291.669744,49.440445,b'19264073+4926256',8.851,0.027,8.647,0.017,8.577,0.015,b'AAA',b'112',b'111',b'000',0,0,2MASS J19264073+4926256,2129770416895732992,11506988,1
291.669744,49.440445,b'19264073+4926256',8.851,0.027,8.647,0.017,8.577,0.015,b'AAA',b'112',b'111',b'000',0,0,2MASS J19264073+4926256,2129770416895733120,11506988,0
292.022482,49.41589,b'19280539+4924572',10.276,0.024,10.011,0.018,9.957,0.014,b'AAA',b'222',b'111',b'000',0,0,2MASS J19280539+4924572,2129761895682980224,11507653,1
291.565657,49.592777,b'19261575+4935339',9.914,0.021,9.486,0.017,9.413,0.017,b'AAA',b'222',b'111',b'000',0,0,2MASS J19261575+4935339,2129965786369820928,11558593,1
292.231615,49.647972,b'19285558+4938526',10.535,0.026,10.316,0.03,10.273,0.021,b'AAA',b'222',b'111',b'000',0,0,2MASS J19285558+4938526,2129864180323324672,11611414,1
296.420001,49.682243,b'19454080+4940560',8.908,0.023,8.45,0.018,8.364,0.015,b'AAA',b'112',b'111',b'000',0,0,2MASS J19454080+4940560,2134895923490352896,11620833,1
297.538556,49.724785,b'19500925+4943292',10.307,0.022,9.953,0.017,9.896,0.013,b'AAA',b'222',b'111',b'000',0,0,2MASS J19500925+4943292,2087195711763774080,11674236,1
292.257781,49.865269,b'19290186+4951549',9.724,0.025,9.405,0.03,9.35,0.018,b'AAA',b'222',b'111',b'000',0,0,2MASS J19290186+4951549,2129891466256394240,11713510,1
294.078531,49.824131,b'19361884+4949268',7.917,0.023,7.456,0.016,7.406,0.016,b'AAA',b'111',b'111',b'000',0,0,2MASS J19361884+4949268,2135094797654832640,11717120,1
296.390865,49.882435,b'19453380+4952567',9.512,0.019,9.078,0.017,8.973,0.016,b'AAA',b'222',b'111',b'000',0,0,2MASS J19453380+4952567,2134899634342086272,11722551,1
296.832364,49.835491,b'19471976+4950077',10.422,0.021,10.188,0.017,10.134,0.016,b'AAA',b'222',b'111',b'000',0,0,2MASS J19471976+4950077,2087233301317864704,11723674,1
295.990483,49.922619,b'19435771+4955214',10.287,0.019,9.975,0.018,9.941,0.016,b'AAA',b'222',b'111',b'000',0,0,2MASS J19435771+4955214,2134914516409516288,11771760,1
296.441488,49.988583,b'19454595+4959188',8.435,0.023,8.031,0.018,7.981,0.016,b'AAA',b'112',b'111',b'000',0,0,2MASS J19454595+4959188,2135275740337869056,11772920,1
285.26866,50.09705,b'19010447+5005493',9.426,0.024,8.945,0.015,8.859,0.017,b'AAA',b'222',b'111',b'000',0,0,2MASS J19010447+5005493,2132160686455950848,11802968,1
293.741397,50.017162,b'19345793+5001017',10.523,0.021,10.263,0.018,10.217,0.014,b'AAA',b'222',b'111',b'000',0,0,2MASS J19345793+5001017,2135112428502021376,11817562,1
296.229098,50.147221,b'19445498+5008499',9.755,0.021,9.294,0.018,9.204,0.015,b'AAA',b'222',b'111',b'000',0,0,2MASS J19445498+5008499,2135293744841003392,11873252,1
295.556423,50.411301,b'19421354+5024406',9.509,0.021,9.148,0.018,9.076,0.013,b'AAA',b'222',b'111',b'000',0,0,2MASS J19421354+5024406,2134986568780887936,12020532,1
295.303302,50.565224,b'19411279+5033548',9.733,0.02,9.524,0.018,9.494,0.014,b'AAA',b'222',b'111',b'000',0,0,2MASS J19411279+5033548,2135179700570225024,12069127,1
295.52904,50.527569,b'19420696+5031392',10.286,0.021,10.07,0.018,10.039,0.014,b'AAA',b'222',b'111',b'000',0,0,2MASS J19420696+5031392,2135363456449119616,12069569,1
295.251255,50.694851,b'19410030+5041414',9.486,0.021,9.279,0.017,9.218,0.015,b'AAA',b'222',b'111',b'000',0,0,2MASS J19410030+5041414,2135556764339299328,12117868,1
295.070677,50.903732,b'19401696+5054134',9.939,0.021,9.682,0.018,9.626,0.016,b'AAA',b'222',b'111',b'000',0,0,2MASS J19401696+5054134,2135574979299168512,12265063,1
296.657228,51.020428,b'19463773+5101135',7.883,0.037,7.655,0.026,7.631,0.017,b'AAA',b'111',b'111',b'000',0,0,2MASS J19463773+5101135,2135483028339642368,12317678,1
296.086098,51.127045,b'19442066+5107373',8.581,0.03,8.42,0.023,8.366,0.016,b'AAA',b'112',b'111',b'000',0,0,2MASS J19442066+5107373,2135408300209771008,12366681,1
