KIC,numax,enumax,Dnu,eDnu,Length,HBR,Teff_SDSS,eTeff_SDSS,[M/H]_SDSS,e[M/H]_SDSS,Radius_SDSS,+eRad_SDSS,-eRad_SDSS,syRad_SDSS,Mass_SDSS,+eMas_SDSS,-eMas_SDSS,syMas_SDSS,logg_SDSS,+elogg_SDSS,-elogg_SDSS,sylogg_SDSS,rho_SDSS,+erho_SDSS,-erho_SDSS,syrho_SDSS,Age_SDSS,+eAge_SDSS,-eAge_SDSS,syAge_SDSS,Teff_ASPC,eTeff_ASPC,[M/H]_ASPC,e[M/H]_ASPC,Radius_ASPC,+eRad_ASPC,-eRad_ASPC,syRad_ASPC,Mass_ASPC,+eMas_ASPC,-eMas_ASPC,syMas_ASPC,logg_ASPC,+elogg_ASPC,-elogg_ASPC,sylogg_ASPC,rho_ASPC,+erho_ASPC,-erho_ASPC,syrho_ASPC,Age_ASPC,+eAge_ASPC,-eAge_ASPC,syAge_ASPC,Gaia,Teff,e_Teff,D,+e_D,-e_D,R,+e_R,-e_R,AV,Evol,Bin,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,source_id_2,original_ext_source_id,angular_distance,gaia_astrometric_params,tmass_oid,number_of_neighbours,number_of_mates,best_neighbour_multiplicity,kic,gaia,tmass_source_id,RAJ2000,DEJ2000,_2MASS,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Qflg,Rflg,Bflg,Cflg,Xflg,Aflg,seis_logg_SDSS,seis_logg_err_SDSS,seis_logg_ASPC,seis_logg_err_ASPC,eAV,bc_K_SDSS,bc_K_err_SDSS,bc_G_SDSS,bc_G_err_SDSS,e_D,AK,eAK,luminosity_K_SDSS,luminosity_err_K_SDSS
11075448,1686.96,212.746,78.101,2.865,30.0,1.262,6470.0,68.0,0.029,0.1,1.564,0.045,-0.043,0.015,1.3259999999999998,0.043,-0.04,0.041,4.171,0.019,-0.02,0.005,0.3469,0.035,-0.01045,0.0020510000000000003,2.4090000000000003,0.306,-0.319,0.387,6463.0,69.27600000000001,0.029,0.1,1.564,0.046,-0.043,0.016,1.324,0.043,-0.04,0.047,4.171,0.019,-0.02,0.006999999999999999,0.3469,0.034960000000000005,-0.01047,0.003423,2.432,0.312,-0.322,0.551,2131214075663993600,6486,130,257.463,1.696,1.679,1.554,0.066,0.062,0.058,0,0,1635721458409799680,b'Gaia DR2 2131214075663993600',2131214075663993600,1472112473,2015.5,287.1422184695715,0.02441190002505636,48.69643619369418,0.02429791187301893,3.8546432997775097,0.02574261549111204,149.73782,-0.2686530703172434,0.0509648476995794,-3.0558012743474565,0.042967296296306,0.23418562,0.28633773,-0.38364443,-0.10424271,0.41525576,-0.17095175,-0.28574356,-0.22420865,-0.058284300000000004,0.19833669,214,214,204,10,10.002298,471.48785,0.0,0.0,31,True,267.29992999999996,1.6601381306803211,0.007919209227908152,0.029128700000000007,25,16,0.040847994,0,29,False,226,1486507.8444350243,406.94067421772513,3652.886,10.257947999999999,27,864921.6496877904,759.7518438567469,1138.4265,10.508946,28,890734.4413268234,773.8044206383888,1151.1106,9.887549,1.1810608,0,0.621397,0.2509985,0.37039852,-22.073075386106954,0.5756652594179168,9,6750.0,4.0,0.0,b'NOT_AVAILABLE',79.32661794397086,17.378150399038425,304.8051605631432,70.07208996942624,100001,6355.92,6280.6553,6516.0,0.7295,0.28800000000000003,1.0070000000000001,0.34600000000000003,0.1316,0.4775,200111,1.6233848,1.5446004999999998,1.6625259,3.8748183,3.831028,3.9186087,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2131214075663993600',,2131214075663993600,b'19083413+4841472',0.06845974378381567,5,426230693,1,0,1,11075448,2131214075663993600,2MASS J19083413+4841472,287.14224900000005,48.696449,b'19083413+4841472',9.496,0.021,9.283,0.022000000000000002,9.256,0.02,b'AAA',b'222',b'111',b'000',0,0,4.199447262167041,0.05497922588607977,4.199212199794029,0.054981126795914576,0.04,1.085619496700762,0.034203785056752874,0.039514335253255366,0.033312384903152095,1.6875,0.009338,0.00644,3.841643427203223,0.15069122473916036
11081729,1940.604,29.065,90.01899999999998,0.165,778.8,1.5319999999999998,6605.0,51.0,-0.139,0.099,1.411,0.016,-0.012,0.021,1.298,0.04,-0.032,0.043,4.251,0.006,-0.005,0.004,0.4618,0.0035770000000000008,-0.003637,0.006204,1.606,0.25,-0.248,0.314,6438.9,69.27600000000001,-0.139,0.099,1.412,0.012,-0.014,0.014,1.278,0.033,-0.035,0.042,4.244,0.006,-0.006,0.006999999999999999,0.4535,0.003734,-0.003479,0.005949,2.079,0.338,-0.303,0.537,2129527390467840512,6548,131,130.39600000000002,0.349,0.348,1.41,0.059,0.056,0.043,0,0,1635721458409799680,b'Gaia DR2 2129527390467840512',2129527390467840512,140195813,2015.5,290.58425561122976,0.018306921068554013,48.69535201609725,0.021209336153865204,7.639145310958532,0.02071741502665121,368.73062000000004,-3.62809208021183,0.0428031020393472,-14.630028597396967,0.04455655215761471,-0.10063459,-0.08170913,-0.13227573,0.032168366000000004,0.2506814,0.016160555,-0.31863979,-0.033989154,-0.041151844,-0.06626813,259,259,252,7,12.997898,661.873,0.0,3.573715124855035e-15,31,True,228.77462999999997,1.6513379363386302,0.00513676631747261,0.06448532,29,17,0.037052326000000003,0,33,False,266,5064592.737356077,1070.7687493879396,4729.866,8.927005,30,2974000.5407766933,3627.5514509357054,819.8369,9.1680355,31,2984429.1441362873,3872.112229017605,770.74963,8.574767,1.1764874,0,0.5932684,0.24103070000000001,0.3522377,0.9369077894833548,0.3548006654815096,4,6750.0,4.5,0.0,b'NOT_AVAILABLE',80.2404824780844,15.282487480410426,310.87764981487794,69.23094044079518,100001,6542.0,6446.3003,6622.68,0.147,0.0533,0.6185,0.083,0.0342,0.3263,200111,1.4262518,1.3917131,1.4689134,3.3568294,3.3401046,3.3735542,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2129527390467840512',,2129527390467840512,b'19222022+4841435',0.0855047960546638,5,426228369,1,0,1,11081729,2129527390467840512,2MASS J19222022+4841435,290.58426299999996,48.695434999999996,b'19222022+4841435',8.187000000000001,0.039,8.022,0.04,7.973,0.018000000000000002,b'AAA',b'111',b'111',b'000',0,0,4.264763669999193,0.007930912554162126,4.259233099168567,0.008096067989424513,0.04,1.0141472272527523,0.02522544199390336,0.029937065407671458,0.030839110878511076,0.3485,0.0069229999999999995,0.00644,3.42325181939911,0.10145391885149002
11082784,853.1210000000003,34.724000000000004,49.485,1.6969999999999998,28.9,1.712,5923.0,62.0,-0.259,0.101,2.042,0.054000000000000006,-0.053,0.018000000000000002,1.151,0.053,-0.053,0.023,3.877,0.013,-0.014,0.003,0.1347,0.006669,-0.0065780000000000005,0.0017629999999999996,5.414,0.664,-0.595,0.317,5573.1,69.27600000000001,-0.259,0.101,1.982,0.058,-0.056,0.031,1.048,0.053,-0.052000000000000005,0.041,3.863,0.013,-0.013,0.005,0.1344,0.006864,-0.006749,0.0017170000000000002,7.582000000000002,0.995,-0.868,0.888,2129348715528515328,5654,113,435.843,5.635,5.507999999999999,2.077,0.091,0.086,0.1,1,0,1635721458409799680,b'Gaia DR2 2129348715528515328',2129348715528515328,18750772,2015.5,291.1618903529509,0.02302749535394236,48.6453047692994,0.030611114327390224,2.265691553610901,0.02958257614034955,76.58871500000002,-13.173910018392196,0.04993712154251012,7.346809223630822,0.06060697289647012,-0.045269474000000004,-0.25889722,-0.07392325,-0.075942695,0.32644084,-0.15121171,-0.16686939,-0.18342476,-0.056206528,0.044734005,173,173,169,4,3.9755814,246.17664,0.0,0.0,31,True,414.61642,1.6034830554201251,0.006602734743748832,-0.031939063,20,16,0.04322993,0,22,False,175,530569.213982914,157.38306418464782,3371.1963,11.376511,19,282313.279894995,395.18690642162437,714.37915,11.72456,19,356686.85117450263,257.3162600831089,1386.1808,10.881203,1.2043671999999999,1,0.8433571,0.34804916,0.49530792,-30.53729244874032,0.8122740090309863,7,6000.0,4.0,-0.25,b'NOT_AVAILABLE',80.35452261238989,14.91384610885356,311.80424020135837,69.03325207431364,100002,5733.0,5664.0996,5800.0,,,,,,,200111,2.0508296,2.0037222,2.1010275000000003,4.0933766,4.007286,4.179467,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2129348715528515328',,2129348715528515328,b'19243886+4838430',0.08674836690211962,5,426112127,1,0,1,11082784,2129348715528515328,2MASS J19243886+4838430,291.161943,48.645286999999996,b'19243886+4838430',10.306,0.022000000000000002,10.038,0.027999999999999997,9.948,0.02,b'AAA',b'222',b'111',b'000',0,0,3.884171835588492,0.018314322855709667,3.870949387176755,0.01837208843058692,0.04,1.3479616397554317,0.03351495188857154,-0.017882470946879146,0.035591661147587564,5.5714999999999995,0.0161,0.00644,4.599551592023884,0.2047117936543864
11083308,902.282,76.105,51.208,2.443,28.9,1.506,6234.0,65.0,-0.042,0.1,2.084,0.07400000000000001,-0.067,0.037000000000000005,1.305,0.052000000000000005,-0.042,0.064,3.915,0.022,-0.022,0.005,0.1439,0.0115,-0.01104,0.001631,3.64,0.34,-0.355,0.443,6049.1,69.27600000000001,-0.042,0.1,2.063,0.07,-0.066,0.024,1.266,0.044,-0.051,0.037000000000000005,3.909,0.021,-0.022,0.006,0.1432,0.01144,-0.01106,0.001726,4.301,0.494,-0.394,0.493,2129349922420199168,6080,122,514.543,7.09,6.919,2.186,0.096,0.091,0.075,1,0,1635721458409799680,b'Gaia DR2 2129349922420199168',2129349922420199168,1340938789,2015.5,291.43571177296934,0.019254154779783768,48.624011338484145,0.027827932303182583,1.9146658468799829,0.026731768416426858,71.62510999999998,-2.1715468333715497,0.041665423721081486,-0.153889019963651,0.04624670281571282,-0.13348635,-0.18806136,0.051905755,0.019066878,0.4197914000000001,-0.1326704,-0.31578517,-0.3398693,0.039194826,-0.029019367,216,216,206,10,5.497819,331.6776700000001,0.0,0.0,31,False,433.93484000000007,1.6214923852278906,0.005804041997623668,-0.04597491,25,14,0.03511275,0,30,False,237,567308.784414296,209.32576084887046,2710.1719,11.303817,24,317495.9876386408,402.59039084726646,788.6328,11.597043,24,359747.24546625937,294.2485609339172,1222.5964,10.871926,1.1937823,0,0.7251167,0.29322624,0.43189049999999995,9.859288727559667,0.9705897141270958,8,6250.0,4.0,0.0,b'NOT_AVAILABLE',80.41179624225401,14.740256412517926,312.24218417131374,68.94084923640993,100001,6150.0,6011.0,6375.65,,,,,,,200111,2.1606072999999997,2.0103755000000003,2.2616878,6.0165415,5.876334,6.156749,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2129349922420199168',,2129349922420199168,b'19254456+4837265',0.14093995664667794,5,426062544,1,0,1,11083308,2129349922420199168,2MASS J19254456+4837265,291.435691,48.624043,b'19254456+4837265',10.368,0.021,10.145,0.017,10.099,0.016,b'AAA',b'222',b'111',b'000',0,0,3.9196160293071656,0.036942861652330544,3.913078012364709,0.03695717906751733,0.04,1.1970285246453545,0.03355666332351618,0.025034907515084404,0.03427836450168952,7.0045,0.012075,0.00644,6.3864856215295145,0.28192530155473394
11127479,1853.148,135.82399999999998,90.87,0.695,205.1,1.079,5998.0,57.0,0.115,0.099,1.372,0.021,-0.022,0.011,1.162,0.051,-0.055,0.026,4.228,0.008,-0.009000000000000001,0.006,0.449,0.0070950000000000015,-0.006832,0.005136,4.743,1.137,-0.858,0.8859999999999999,5791.7,69.27600000000001,0.115,0.099,1.34,0.027000000000000003,-0.024,0.022,1.075,0.07,-0.054000000000000006,0.051,4.215,0.01,-0.009000000000000001,0.009000000000000001,0.4468,0.006978,-0.007045,0.005546,7.4689999999999985,1.59,-1.721,1.967,2131184938606509952,5970,119,276.269,1.87,1.85,1.378,0.059,0.056,0.061,0,0,1635721458409799680,b'Gaia DR2 2131184938606509952',2131184938606509952,1057372589,2015.5,286.3385561610159,0.01913035606675208,48.74426973114006,0.02435485636052664,3.590233653334465,0.02462850368091744,145.77553999999995,22.30289127067457,0.04075080139959555,39.10282673006711,0.04368784948595659,0.019191613,0.03613271,-0.14075479999999999,-0.014279218,0.43463302,-0.11550867,-0.1458997,-0.24842645,-0.13660622,0.06281547,212,212,209,3,7.725115,402.15682999999996,0.0,0.0,31,True,334.2259200000001,1.6193687544345736,0.006659848834734234,-0.04322212,24,15,0.033873737,0,26,False,214,695853.3245568813,201.73328082246758,3449.373,11.082071000000001,25,375743.26969038654,324.3706790223799,1158.3762,11.41416,22,455560.8854031198,196.1739844542949,2322.2288,10.615554,1.1946542,0,0.7986059,0.33208847,0.46651745,-29.13937150785745,0.2645556495191964,12,6000.0,4.0,-0.25,b'NOT_AVAILABLE',79.1713417225913,17.889524709269658,303.3808034952277,70.29630422134956,100001,5763.1924,5650.1504,5911.0,0.4397,0.09699999999999999,0.6409999999999999,0.2353,0.0759,0.33799999999999997,200111,1.4652348,1.3928729,1.5244507999999999,2.1338387,2.1086642999999996,2.1590130000000003,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2131184938606509952',,2131184938606509952,b'19052120+4844387',0.1080671623061542,5,426341619,1,0,1,11127479,2131184938606509952,2MASS J19052120+4844387,286.338369,48.744099,b'19052120+4844387',10.072000000000001,0.024,9.818,0.031,9.761000000000001,0.023,b'AAA',b'222',b'111',b'000',0,0,4.223803672758801,0.03217532969667195,4.216203471082989,0.03221396741205052,0.04,1.327667128616465,0.030227637117507405,0.041667925759911836,0.03159321043752249,1.86,0.009821,0.00644,2.223954306397221,0.08440022156080766
11137075,1171.228,14.181,65.089,0.534,524.1,1.504,5604.0,73.0,-0.18,0.1,1.633,0.026,-0.026,0.026,0.989,0.041,-0.04,0.032,4.007,0.006,-0.006,0.003,0.2275,0.003298,-0.00336,0.003961999999999999,10.27,1.223,-1.073,0.933,5381.1,69.27600000000001,-0.18,0.1,1.596,0.026,-0.027000000000000003,0.031,0.925,0.038,-0.039,0.046,3.998,0.006,-0.006,0.006999999999999999,0.2277,0.003408,-0.003249,0.003941,13.32,1.3730000000000002,-1.315,1.721,2129715819273121792,5529,111,252.853,2.918,2.86,1.658,0.071,0.067,0.062,1,0,1635721458409799680,b'Gaia DR2 2129715819273121792',2129715819273121792,473763015,2015.5,291.6208435608788,0.035214446975121334,48.71172102616643,0.041792137955726234,3.926748108255017,0.04555205264997559,86.20354,-38.33311191875732,0.07557291391889806,-85.86543356621904,0.06633448232082385,-0.3097466,-0.45406914,0.13645629999999995,0.25814724,0.55012524,-0.08157119,-0.57947344,-0.38096476,-0.36119014,0.0025431719,137,137,131,6,1.9662049,159.08075,0.0,0.0,31,True,349.4231,1.5957819035632446,0.00991313170648379,-0.0065998286,17,11,0.049890246,0,18,True,133,902814.3909940284,239.7402173826112,3765.8027,10.79937,15,466292.6041362545,551.4960799141229,845.5048,11.179742,14,620419.8107389464,707.5821393853296,876.81665,10.280206,1.2036942,1,0.89953613,0.38037205,0.5191641,-8.50722258866227,0.4720959298635448,6,5500.0,4.0,0.0,b'NOT_AVAILABLE',80.54679584502807,14.66548421938658,312.6525679218925,68.97128381404039,100002,5446.0,5389.0,5778.7,1.2378,0.9323,1.5148,0.6152,0.4659,0.7567,200111,1.7322243000000002,1.5385057,1.7690618999999999,2.3780092999999995,2.3391461,2.4168724999999998,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2129715819273121792',,2129715819273121792,b'19262906+4842436',0.017487651728267484,5,426267281,1,0,1,11137075,2129715819273121792,2MASS J19262906+4842436,291.621111,48.712128,b'19262906+4842436',9.664,0.023,9.309,0.018000000000000002,9.274,0.013000000000000001,b'AAA',b'222',b'111',b'000',0,0,4.009780846424806,0.007309607897822045,4.000967314547674,0.007296860228479494,0.04,1.5299116060693898,0.040326562908712976,0.0011621918087795688,0.03108700663560305,2.8890000000000002,0.009982,0.00644,2.4219455717027,0.11046059287104348
11138101,672.925,73.312,43.809,1.823,28.9,1.875,6218.0,58.0,-0.219,0.101,2.332,0.076,-0.071,0.029,1.305,0.045,-0.044,0.044,3.817,0.02,-0.021,0.004,0.1025,0.008018,-0.007634,0.001347,3.395,0.303,-0.285,0.213,5851.8,69.27600000000001,-0.219,0.101,2.285,0.08,-0.075,0.024,1.213,0.053,-0.057,0.033,3.802,0.02,-0.02,0.006,0.1011,0.007665000000000002,-0.007416,0.001556,4.496,0.6,-0.475,0.389,2129671082893897984,6168,123,436.856,3.963,3.902,2.424,0.102,0.097,0.084,1,0,1635721458409799680,b'Gaia DR2 2129671082893897984',2129671082893897984,1356056540,2015.5,292.1377888602616,0.01847817196419325,48.700735467414724,0.019281696792079646,2.259676213035741,0.0208052681637818,108.61077,15.98281564045908,0.038626785655991966,13.184204298426886,0.037333144691206674,-0.10167454,-0.14833547,-0.17860672,0.04666364,0.338538,-0.013431048999999999,-0.23900908,-0.14637427,-0.046269335,0.0100219045,248,248,240,8,7.2971826,430.35504000000003,0.0,0.0,31,False,324.1239,1.6283062829376531,0.005307878612217244,0.032643627,28,17,0.031283452999999996,0,33,False,277,979239.3164135922,309.00259175923037,3169.0327,10.7111435,30,553777.0468440417,546.3710888032032,1013.5548,10.993051,31,617483.8759585016,259.6210972108988,2378.404,10.285356,1.1960926,0,0.707695,0.28190708,0.42578793,-9.224692086390524,0.8504378996339059,7,6250.0,4.0,0.0,b'NOT_AVAILABLE',80.68417894375591,14.351145300309765,313.50345945034627,68.8208285994264,100001,6300.5596,6138.0,6859.13,,,,,,,200111,2.2881498,1.9306549,2.4109540000000003,7.433273299999999,7.3078375,7.558708999999999,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2129671082893897984',,2129671082893897984,b'19283304+4842023',0.03055245243349469,5,426240557,1,0,1,11138101,2129671082893897984,2MASS J19283304+4842023,292.137678,48.700665,b'19283304+4842023',9.793,0.022000000000000002,9.543,0.018000000000000002,9.506,0.013000000000000001,b'AAA',b'222',b'111',b'000',0,0,3.7916823588400974,0.0475450051699974,3.778501737286228,0.04757134918241874,0.04,1.1968276350074512,0.03035299920906209,0.0038337193775203437,0.035088429171325874,3.9325,0.013524000000000001,0.00644,7.96077145190882,0.2852720970999349
11188219,1830.93,367.658,93.46,2.439,25.9,1.102,6024.0,62.0,0.08900000000000001,0.1,1.344,0.033,-0.032,0.013,1.153,0.052000000000000005,-0.053,0.034,4.242,0.016,-0.016,0.006999999999999999,0.4739,0.02527,-0.02522,0.005057,4.649,1.128,-0.8859999999999999,1.075,5747.4,69.27600000000001,0.08900000000000001,0.1,1.3,0.035,-0.032,0.02,1.037,0.056,-0.051,0.048,4.226,0.016,-0.017,0.008,0.4729,0.01372,-0.02621,0.00545,8.514,1.695,-1.608,2.039,2129553160272024576,5853,117,250.724,1.476,1.463,1.331,0.057,0.054000000000000006,0.103,0,0,1635721458409799680,b'Gaia DR2 2129553160272024576',2129553160272024576,521664734,2015.5,290.6194465066932,0.021512848359390442,48.82920942886193,0.02107922219165881,3.958888197997164,0.02363262704284683,167.5179,-38.83829340737928,0.0448308562334819,-52.81033543803196,0.039804746516763904,-0.08856398,-0.23131639999999998,0.19382945,0.005911833000000001,0.35993853,-0.121283285,-0.25617918,-0.23871782,-0.02236698,0.09610091,233,233,226,7,10.107178999999999,507.70874000000003,0.0,0.0,31,True,418.29733,1.6163504798351018,0.005955703713109291,0.09107144,28,15,0.035495847000000004,0,31,False,246,750824.9419480484,382.4434645022062,1963.2312,10.999519,28,403744.5734352645,414.99117754545716,972.8992,11.336122,27,492598.9366453414,250.58870960755763,1965.7667,10.530686,1.1938115,0,0.8054352,0.3366022,0.46883297,-28.65763466998012,0.7108077795902974,8,5750.0,4.0,0.0,b'NOT_AVAILABLE',80.37710361152075,15.315503676138434,311.0876685858579,69.344688955689,100001,5763.1924,5635.1665,5938.6333,0.3708,0.1496,0.593,0.1847,0.0756,0.2713,200111,1.3802799,1.2999313,1.4437096999999999,1.8935707,1.8738133000000001,1.913328,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2129553160272024576',,2129553160272024576,b'19222872+4849459',0.04769024839496894,5,426540512,1,0,1,11188219,2129553160272024576,2MASS J19222872+4849459,290.619675,48.829433,b'19222872+4849459',9.988999999999999,0.021,9.721,0.028999999999999998,9.657,0.024,b'AAA',b'222',b'111',b'000',0,0,4.219504559100694,0.08733852647329067,4.209297789325749,0.08734914999361895,0.04,1.3091646451383951,0.03324506773085828,0.006827310591942027,0.036017031504543565,1.4695,0.016583,0.00644,2.0632846993220872,0.08249702803099442
11193681,745.21,9.638,42.844,0.3670000000000001,1051.4,1.838,5697.0,77.0,0.13699999999999998,0.102,2.4,0.03,-0.032,0.027000000000000003,1.364,0.041,-0.044,0.025,3.812,0.006,-0.006,0.003,0.09862,0.001462,-0.001465,0.00175,3.842,0.297,-0.292,0.299,5419.6,69.27600000000001,0.13699999999999998,0.102,2.377,0.031,-0.037000000000000005,0.026,1.315,0.044,-0.047,0.03,3.805,0.006,-0.006,0.004,0.09813,0.001485,-0.001367,0.001508,4.343,0.386,-0.306,0.435,2129016564238409728,5576,112,359.212,2.739,2.7060000000000004,2.393,0.101,0.096,0.085,1,0,1635721458409799680,b'Gaia DR2 2129016564238409728',2129016564238409728,530963554,2015.5,293.50117225107886,0.01940214162413015,48.83584471748327,0.023107406419912168,2.7543856645389613,0.021251101808139564,129.61143,3.039622988183533,0.041371210201510654,10.1502856673426,0.04533804565225634,0.014110238,-0.10638927,-0.20481536,-0.038829822,0.13371594,-0.028254664,-0.5256970000000001,-0.11646241,0.027623667999999997,-0.047198668,219,219,215,4,6.7899449999999995,381.1581,0.0,0.0,31,True,297.1787700000001,1.6032302223911143,0.005773087184135194,0.029877381,25,15,0.038248364,0,30,False,234,978877.2049898036,234.20857894423247,4179.5103,10.711545,26,504815.4184604106,372.1859380201328,1356.3528,11.093556,27,670344.5863814682,634.1999899994116,1056.9924,10.196175,1.2005183000000001,0,0.8973818000000001,0.3820114,0.51537037,-63.777833463398935,0.2753451877396341,6,5750.0,4.0,0.25,b'NOT_AVAILABLE',81.20720405949713,13.597394827092685,315.90040538617563,68.56167662066787,100001,5451.3335,5379.013000000001,5876.967,,,,,,,200111,2.5656583,2.2074854,2.6351123,5.2372510000000005,5.163799,5.310703,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2129016564238409728',,2129016564238409728,b'19340028+4850088',0.08878725394596693,5,426555074,1,0,1,11193681,2129016564238409728,2MASS J19340028+4850088,293.50118599999996,48.835789,b'19340028+4850088',9.562999999999999,0.021,9.285,0.021,9.22,0.016,b'AAA',b'222',b'111',b'000',0,0,3.8169921206095,0.007611941961101354,3.806152627932335,0.0075519679903201875,0.04,1.485344774261891,0.041926982203335884,0.010508677921918085,0.03371164846288552,2.7225,0.013685000000000001,0.00644,5.370784949778491,0.23857300569813603
11244118,1386.781,16.192,71.373,0.069,1050.6,1.581,5618.0,64.0,0.224,0.1,1.605,0.015,-0.016,0.017,1.127,0.031,-0.033,0.03,4.079,0.005,-0.005,0.006,0.2727,0.0003394,-0.0007391,0.004826,7.798999999999999,0.92,-0.795,0.938,5447.1,69.27600000000001,0.224,0.1,1.58,0.016,-0.016,0.032,1.0759999999999998,0.033,-0.034,0.058,4.0710000000000015,0.005,-0.006,0.006999999999999999,0.2725,0.0004892,-0.0006357,0.004414,9.678,1.209,-1.098,2.093,2129724237409548288,5727,115,158.99200000000005,0.504,0.502,1.59,0.066,0.062,0.04,1,0,1635721458409799680,b'Gaia DR2 2129724237409548288',2129724237409548288,477413217,2015.5,291.8354065774418,0.017822737282076936,48.95297698277522,0.021596517273127967,6.259821084136994,0.020070443330411386,311.89252,4.6691347041385525,0.04072587068756497,-83.32357086393445,0.040138823082920966,0.077012315,-0.054619495,-0.13815750000000002,-0.08968343,0.24569458,-0.07088487,-0.42563555,0.03601499,-0.1325825,-0.014294016000000001,241,241,235,6,5.1409364,357.9228,0.0,0.0,31,True,263.86612,1.5993435607651498,0.005371384338788407,0.01609593,27,16,0.034311242,0,29,False,252,2454566.42738635,540.9172990542705,4537.785,9.713428500000001,28,1276689.1768162614,1155.956126013817,1104.4443,10.086175,28,1656384.4081216669,1554.5154443690951,1065.531,9.214017,1.1949457,0,0.87215805,0.37274647,0.49941158,-45.7084331252411,0.358501985085911,6,5750.0,4.0,0.25,b'NOT_AVAILABLE',80.83432151685885,14.637717165731654,313.2905105685984,69.13294757837284,100001,5610.1504,5546.9673,5671.467,0.9687,0.536,1.331,0.4375,0.2669,0.6521,200111,1.6749672999999998,1.6389456000000002,1.7133421999999998,2.503833,2.4889047000000004,2.5187614,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2129724237409548288',,2129724237409548288,b'19272048+4857121',0.08820809019953972,5,426827302,1,0,1,11244118,2129724237409548288,2MASS J19272048+4857121,291.8353390000001,48.953381,b'19272048+4857121',8.675,0.026000000000000002,8.351,0.018000000000000002,8.294,0.013000000000000001,b'AAA',b'112',b'111',b'000',0,0,4.083689087083379,0.007043525462678537,4.076980893798047,0.007149735962155095,0.04,1.5361951115383874,0.03540095542643604,0.04032659088765665,0.028124395816678468,0.503,0.00644,0.00644,2.340175888301712,0.08377711897752724
