KIC,Teff_SDSS,eTeff_SDSS,[M/H]_SDSS,e[M/H]_SDSS,Radius_SDSS,+eRad_SDSS,-eRad_SDSS,syRad_SDSS,Mass_SDSS,+eMas_SDSS,-eMas_SDSS,syMas_SDSS,logg_SDSS,+elogg_SDSS,-elogg_SDSS,sylogg_SDSS,rho_SDSS,+erho_SDSS,-erho_SDSS,syrho_SDSS,Age_SDSS,+eAge_SDSS,-eAge_SDSS,syAge_SDSS,Teff_ASPC,eTeff_ASPC,[M/H]_ASPC,e[M/H]_ASPC,Radius_ASPC,+eRad_ASPC,-eRad_ASPC,syRad_ASPC,Mass_ASPC,+eMas_ASPC,-eMas_ASPC,syMas_ASPC,logg_ASPC,+elogg_ASPC,-elogg_ASPC,sylogg_ASPC,rho_ASPC,+erho_ASPC,-erho_ASPC,syrho_ASPC,Age_ASPC,+eAge_ASPC,-eAge_ASPC,syAge_ASPC,Gaia,Teff,e_Teff,D,+e_D,-e_D,R,+e_R,-e_R,AV,Evol,Bin
11026764,5722.0,57.0,-0.108,0.101,2.0580000000000003,0.025,-0.032,0.022,1.196,0.036000000000000004,-0.049,0.024,3.888,0.006,-0.006,0.003,0.1373,0.001814,-0.001777,0.002105,5.561,0.539,-0.4270000000000001,0.292,5487.1,69.27600000000001,-0.108,0.101,2.018,0.029,-0.035,0.031,1.128,0.041,-0.049,0.04,3.88,0.006,-0.006,0.005,0.1374,0.001881,-0.001846,0.0021920000000000004,6.992000000000001,0.7709999999999999,-0.68,0.898,2129522163493229056,5639,113,156.283,2.355,2.293,1.933,0.086,0.081,0.029,1,0
11027406,6250.0,94.0,-0.279,0.099,1.357,0.027000000000000003,-0.026,0.013,1.0659999999999998,0.06,-0.056,0.024,4.2,0.011,-0.01,0.005,0.4262,0.009455,-0.009081,0.004052,5.391,1.286,-1.127,0.772,5814.2,69.27600000000001,-0.279,0.099,1.295,0.024,-0.024,0.03,0.913,0.046,-0.044,0.065,4.173,0.01,-0.009000000000000001,0.01,0.4202,0.009062,-0.008856000000000001,0.005333,11.6,1.646,-1.6969999999999998,2.854,2129513646572486528,5815,116,185.484,0.779,0.775,1.34,0.057,0.054000000000000006,0.051,0,0
11070918,6188.0,66.0,0.15,0.1,,,,,,,,,,,,,,,,,,,,,6565.1,69.27600000000001,0.096,0.204,1.797,0.038,-0.041,0.02,1.432,0.086,-0.08900000000000001,0.052000000000000005,4.084,0.012,-0.012,0.008,0.2465,0.0062770000000000005,-0.006281,0.003379,2.076,0.449,-0.425,0.412,2131779873177590016,6378,223,226.141,1.538,1.5219999999999998,1.87,0.138,0.125,0.037000000000000005,0,0
11074380,5154.0,87.0,0.08199999999999999,0.1,2.778,0.113,-0.129,0.059,1.381,0.118,-0.136,0.068,3.689,0.013,-0.014,0.003,0.06425,0.003586,-0.003377,0.00101,3.46,1.6,-0.929,0.616,5000.6,69.27600000000001,0.08199999999999999,0.1,2.639,0.125,-0.125,0.111,1.216,0.124,-0.123,0.126,3.679,0.014,-0.014,0.008,0.06602999999999999,0.003704,-0.003572,0.001604,5.595,2.645,-1.6669999999999998,2.292,2131183667296061440,5109,102,432.822,3.795,3.739,2.837,0.122,0.116,0.084,1,0
11075448,6470.0,68.0,0.029,0.1,1.564,0.045,-0.043,0.015,1.3259999999999998,0.043,-0.04,0.041,4.171,0.019,-0.02,0.005,0.3469,0.035,-0.01045,0.0020510000000000003,2.4090000000000003,0.306,-0.319,0.387,6463.0,69.27600000000001,0.029,0.1,1.564,0.046,-0.043,0.016,1.324,0.043,-0.04,0.047,4.171,0.019,-0.02,0.006999999999999999,0.3469,0.034960000000000005,-0.01047,0.003423,2.432,0.312,-0.322,0.551,2131214075663993600,6486,130,257.463,1.696,1.679,1.554,0.066,0.062,0.058,0,0
11081729,6605.0,51.0,-0.139,0.099,1.411,0.016,-0.012,0.021,1.298,0.04,-0.032,0.043,4.251,0.006,-0.005,0.004,0.4618,0.0035770000000000008,-0.003637,0.006204,1.606,0.25,-0.248,0.314,6438.9,69.27600000000001,-0.139,0.099,1.412,0.012,-0.014,0.014,1.278,0.033,-0.035,0.042,4.244,0.006,-0.006,0.006999999999999999,0.4535,0.003734,-0.003479,0.005949,2.079,0.338,-0.303,0.537,2129527390467840512,6548,131,130.39600000000002,0.349,0.348,1.41,0.059,0.056,0.043,0,0
11082784,5923.0,62.0,-0.259,0.101,2.042,0.054000000000000006,-0.053,0.018000000000000002,1.151,0.053,-0.053,0.023,3.877,0.013,-0.014,0.003,0.1347,0.006669,-0.0065780000000000005,0.0017629999999999996,5.414,0.664,-0.595,0.317,5573.1,69.27600000000001,-0.259,0.101,1.982,0.058,-0.056,0.031,1.048,0.053,-0.052000000000000005,0.041,3.863,0.013,-0.013,0.005,0.1344,0.006864,-0.006749,0.0017170000000000002,7.582000000000002,0.995,-0.868,0.888,2129348715528515328,5654,113,435.843,5.635,5.507999999999999,2.077,0.091,0.086,0.1,1,0
11083308,6234.0,65.0,-0.042,0.1,2.084,0.07400000000000001,-0.067,0.037000000000000005,1.305,0.052000000000000005,-0.042,0.064,3.915,0.022,-0.022,0.005,0.1439,0.0115,-0.01104,0.001631,3.64,0.34,-0.355,0.443,6049.1,69.27600000000001,-0.042,0.1,2.063,0.07,-0.066,0.024,1.266,0.044,-0.051,0.037000000000000005,3.909,0.021,-0.022,0.006,0.1432,0.01144,-0.01106,0.001726,4.301,0.494,-0.394,0.493,2129349922420199168,6080,122,514.543,7.09,6.919,2.186,0.096,0.091,0.075,1,0
11127479,5998.0,57.0,0.115,0.099,1.372,0.021,-0.022,0.011,1.162,0.051,-0.055,0.026,4.228,0.008,-0.009000000000000001,0.006,0.449,0.0070950000000000015,-0.006832,0.005136,4.743,1.137,-0.858,0.8859999999999999,5791.7,69.27600000000001,0.115,0.099,1.34,0.027000000000000003,-0.024,0.022,1.075,0.07,-0.054000000000000006,0.051,4.215,0.01,-0.009000000000000001,0.009000000000000001,0.4468,0.006978,-0.007045,0.005546,7.4689999999999985,1.59,-1.721,1.967,2131184938606509952,5970,119,276.269,1.87,1.85,1.378,0.059,0.056,0.061,0,0
11137075,5604.0,73.0,-0.18,0.1,1.633,0.026,-0.026,0.026,0.989,0.041,-0.04,0.032,4.007,0.006,-0.006,0.003,0.2275,0.003298,-0.00336,0.003961999999999999,10.27,1.223,-1.073,0.933,5381.1,69.27600000000001,-0.18,0.1,1.596,0.026,-0.027000000000000003,0.031,0.925,0.038,-0.039,0.046,3.998,0.006,-0.006,0.006999999999999999,0.2277,0.003408,-0.003249,0.003941,13.32,1.3730000000000002,-1.315,1.721,2129715819273121792,5529,111,252.853,2.918,2.86,1.658,0.071,0.067,0.062,1,0
11138101,6218.0,58.0,-0.219,0.101,2.332,0.076,-0.071,0.029,1.305,0.045,-0.044,0.044,3.817,0.02,-0.021,0.004,0.1025,0.008018,-0.007634,0.001347,3.395,0.303,-0.285,0.213,5851.8,69.27600000000001,-0.219,0.101,2.285,0.08,-0.075,0.024,1.213,0.053,-0.057,0.033,3.802,0.02,-0.02,0.006,0.1011,0.007665000000000002,-0.007416,0.001556,4.496,0.6,-0.475,0.389,2129671082893897984,6168,123,436.856,3.963,3.902,2.424,0.102,0.097,0.084,1,0
11188219,6024.0,62.0,0.08900000000000001,0.1,1.344,0.033,-0.032,0.013,1.153,0.052000000000000005,-0.053,0.034,4.242,0.016,-0.016,0.006999999999999999,0.4739,0.02527,-0.02522,0.005057,4.649,1.128,-0.8859999999999999,1.075,5747.4,69.27600000000001,0.08900000000000001,0.1,1.3,0.035,-0.032,0.02,1.037,0.056,-0.051,0.048,4.226,0.016,-0.017,0.008,0.4729,0.01372,-0.02621,0.00545,8.514,1.695,-1.608,2.039,2129553160272024576,5853,117,250.724,1.476,1.463,1.331,0.057,0.054000000000000006,0.103,0,0
11193681,5697.0,77.0,0.13699999999999998,0.102,2.4,0.03,-0.032,0.027000000000000003,1.364,0.041,-0.044,0.025,3.812,0.006,-0.006,0.003,0.09862,0.001462,-0.001465,0.00175,3.842,0.297,-0.292,0.299,5419.6,69.27600000000001,0.13699999999999998,0.102,2.377,0.031,-0.037000000000000005,0.026,1.315,0.044,-0.047,0.03,3.805,0.006,-0.006,0.004,0.09813,0.001485,-0.001367,0.001508,4.343,0.386,-0.306,0.435,2129016564238409728,5576,112,359.212,2.739,2.7060000000000004,2.393,0.101,0.096,0.085,1,0
11244118,5618.0,64.0,0.224,0.1,1.605,0.015,-0.016,0.017,1.127,0.031,-0.033,0.03,4.079,0.005,-0.005,0.006,0.2727,0.0003394,-0.0007391,0.004826,7.798999999999999,0.92,-0.795,0.938,5447.1,69.27600000000001,0.224,0.1,1.58,0.016,-0.016,0.032,1.0759999999999998,0.033,-0.034,0.058,4.0710000000000015,0.005,-0.006,0.006999999999999999,0.2725,0.0004892,-0.0006357,0.004414,9.678,1.209,-1.098,2.093,2129724237409548288,5727,115,158.99200000000005,0.504,0.502,1.59,0.066,0.062,0.04,1,0
11253226,6682.0,51.0,-0.151,0.1,1.676,0.053,-0.018000000000000002,0.04,1.626,0.163,-0.046,0.1,4.198,0.015,-0.006999999999999999,0.008,0.34299999999999997,0.003119,-0.002383,0.006063000000000001,1.372,0.213,-0.202,0.289,6498.8,69.27600000000001,-0.151,0.1,1.6869999999999998,0.037000000000000005,-0.016,0.05,1.638,0.1,-0.043,0.152,4.1960000000000015,0.012,-0.006999999999999999,0.019,0.3395,0.003431,-0.00288,0.01214,1.635,0.272,-0.256,1.022,2134755465180650624,6642,133,118.438,0.59,0.586,1.615,0.068,0.064,0.024,0,0
11294717,5640.0,56.0,0.061,0.1,1.897,0.083,-0.077,0.019,1.139,0.054000000000000006,-0.052000000000000005,0.022,3.938,0.024,-0.025,0.003,0.1663,0.01658,-0.015719999999999998,0.002506,6.9270000000000005,0.95,-0.858,0.5489999999999999,5612.0,69.27600000000001,0.061,0.1,1.892,0.084,-0.078,0.031,1.131,0.055,-0.054000000000000006,0.037000000000000005,3.937,0.024,-0.025,0.005,0.1664,0.01649,-0.01583,0.003059,7.127000000000002,1.042,-0.933,0.8809999999999999,2129559345025016064,5638,113,501.233,4.894,4.813,2.035,0.08900000000000001,0.085,0.08,1,0
11307875,5136.0,87.0,0.038,0.102,4.144,0.155,-0.162,0.103,1.5830000000000002,0.152,-0.158,0.112,3.401,0.014,-0.015,0.008,0.02218,0.0006077999999999999,-0.0006127000000000001,5.768e-05,2.0380000000000003,1.157,-0.684,0.362,4939.4,69.27600000000001,0.038,0.102,3.953,0.161,-0.171,0.159,1.389,0.157,-0.158,0.154,3.386,0.015,-0.017,0.014,0.02246,0.0005962999999999999,-0.000589,0.00026210000000000003,3.484,1.987,-1.221,1.499,2086812218426690560,5027,101,546.2280000000002,7.237999999999999,7.07,3.998,0.177,0.168,0.146,2,0
11389393,6174.0,66.0,0.14,0.1,1.905,0.06,-0.064,0.04,1.403,0.057,-0.129,0.06,4.019,0.015,-0.016,0.003,0.2003,0.01124,-0.01063,0.003182,2.947,1.2990000000000002,-0.401,0.599,5986.8,69.27600000000001,0.14,0.1,1.828,0.054000000000000006,-0.047,0.031,1.242,0.049,-0.046,0.047,4.008,0.015,-0.015,0.005,0.2029,0.01092,-0.01075,0.002419,4.9030000000000005,0.583,-0.5379999999999999,0.7759999999999999,2131863818315865344,6023,120,305.317,1.6880000000000002,1.6740000000000002,1.892,0.079,0.075,0.06,1,0
11389437,6158.0,53.0,-0.023,0.099,1.69,0.043,-0.03,0.019,1.192,0.098,-0.04,0.028,4.059,0.011,-0.01,0.004,0.247,0.006620999999999999,-0.006878,0.002274,4.837,0.4970000000000001,-1.195,0.5579999999999999,5888.8,69.27600000000001,-0.023,0.099,1.655,0.031,-0.033,0.021,1.113,0.046,-0.052000000000000005,0.038,4.046,0.009000000000000001,-0.009000000000000001,0.006,0.2454,0.006741,-0.006842,0.003271,6.83,0.989,-0.843,1.123,2131863848376886912,6029,121,260.443,1.281,1.272,1.763,0.073,0.069,0.053,1,0
11395018,5650.0,59.0,0.151,0.099,2.18,0.032,-0.034,0.015,1.276,0.037000000000000005,-0.042,0.021,3.866,0.006999999999999999,-0.006999999999999999,0.004,0.1231,0.002898,-0.002847,0.001602,4.887,0.385,-0.332,0.26,5387.4,69.27600000000001,0.151,0.099,2.15,0.037000000000000005,-0.042,0.023,1.219,0.044,-0.052000000000000005,0.032,3.858,0.006999999999999999,-0.006999999999999999,0.004,0.1225,0.003002,-0.002924,0.001556,5.792999999999998,0.684,-0.496,0.565,2132757996148004736,5740,115,340.391,2.471,2.442,2.236,0.096,0.091,0.078,1,0
11401156,5115.0,86.0,0.016,0.1,2.564,0.106,-0.103,0.014,1.176,0.12,-0.111,0.019,3.69,0.012,-0.012,0.002,0.06967000000000001,0.002507,-0.002454,0.0005737,5.749,2.543,-1.713,0.4370000000000001,4969.1,69.27600000000001,0.016,0.1,2.465,0.097,-0.08900000000000001,0.076,1.061,0.104,-0.091,0.086,3.679,0.012,-0.012,0.008,0.07076,0.002424,-0.00242,0.0009472,8.72,3.087,-2.435,2.75,2129939604248882816,5122,102,206.754,0.982,0.975,2.575,0.109,0.103,0.039,1,0
11401708,5859.0,63.0,0.206,0.1,2.563,0.026,-0.03,0.024,1.4469999999999998,0.036000000000000004,-0.044,0.023,3.78,0.006,-0.006,0.004,0.08596000000000001,0.001258,-0.001218,0.00131,3.019,0.222,-0.161,0.2,5661.5,69.27600000000001,0.206,0.1,2.546,0.031,-0.029,0.028,1.418,0.039,-0.047,0.025,3.776,0.006,-0.006,0.006,0.08567000000000001,0.001184,-0.001335,0.001621,3.295,0.254,-0.206,0.3,2129934896964845824,5730,115,443.737,5.382999999999999,5.269,2.781,0.122,0.116,0.073,1,0
11414712,5673.0,61.0,-0.174,0.1,2.2880000000000003,0.024,-0.032,0.029,1.228,0.034,-0.049,0.032,3.807,0.006,-0.006,0.005,0.1025,0.0007335,-0.0007392000000000001,0.001994,4.711,0.471,-0.32,0.232,5427.1,69.27600000000001,-0.174,0.1,2.242,0.035,-0.038,0.031,1.162,0.051,-0.053,0.04,3.801,0.006999999999999999,-0.006999999999999999,0.004,0.1031,0.0008106,-0.0007987000000000001,0.001297,5.735,0.809,-0.614,0.769,2086830772685401216,5629,113,128.47799999999998,0.438,0.436,2.34,0.098,0.092,0.052000000000000005,1,0
11454149,6435.0,52.0,-0.233,0.1,1.153,0.028,-0.027000000000000003,0.011,1.141,0.045,-0.046,0.033,4.37,0.016,-0.017,0.005,0.7441,0.03631,-0.0465,0.004432,1.5,0.757,-0.679,0.779,6215.9,69.27600000000001,-0.233,0.1,1.129,0.028,-0.028,0.018000000000000002,1.058,0.051,-0.05,0.052000000000000005,4.356,0.017,-0.018000000000000002,0.008,0.7374,0.03966,-0.03967,0.006055,3.5780000000000003,1.228,-1.087,1.248,2129933625654556928,6254,125,190.373,0.98,0.973,1.164,0.049,0.047,0.024,0,0
11460626,6176.0,62.0,-0.14400000000000002,0.099,2.172,0.065,-0.062,0.025,1.286,0.04,-0.044,0.039,3.872,0.019,-0.019,0.004,0.1249,0.008862,-0.008491,0.001249,3.758,0.358,-0.304,0.275,5881.3,69.27600000000001,-0.14400000000000002,0.099,2.133,0.068,-0.065,0.022,1.204,0.05,-0.055,0.038,3.859,0.018000000000000002,-0.019,0.006,0.1235,0.00856,-0.008428,0.001821,4.896,0.633,-0.502,0.5,2135003508130615552,6058,121,536.118,8.7,8.449,2.202,0.098,0.094,0.115,1,0
11467550,6146.0,58.0,-0.08,0.1,1.968,0.059,-0.057,0.037000000000000005,1.247,0.045,-0.047,0.054000000000000006,3.945,0.018000000000000002,-0.018000000000000002,0.003,0.1635,0.01117,-0.01072,0.002582,4.247,0.465,-0.359,0.426,5857.6,69.27600000000001,-0.08,0.1,1.925,0.063,-0.062,0.038,1.16,0.056,-0.056,0.056,3.933,0.018000000000000002,-0.018000000000000002,0.005,0.1624,0.01123,-0.01075,0.002228,5.8420000000000005,0.8290000000000001,-0.69,0.976,2087160767909629952,6146,215,406.094,3.5380000000000003,3.487,2.05,0.152,0.138,0.195,1,0
11496573,5218.0,90.0,-0.046,0.1,3.682,0.163,-0.163,0.071,1.47,0.14800000000000002,-0.142,0.073,3.472,0.01,-0.01,0.003,0.02939,0.001245,-0.001191,0.0004841,2.445,1.212,-0.8,0.335,4963.3,69.27600000000001,-0.046,0.1,3.445,0.163,-0.157,0.123,1.252,0.13699999999999998,-0.125,0.108,3.46,0.01,-0.01,0.006999999999999999,0.03055,0.001302,-0.001259,0.0006458,4.705,2.231,-1.479,1.614,2132104813223598592,5070,101,548.577,8.343,8.119,3.596,0.162,0.154,0.059,2,0
11506988,6438.0,289.0,-0.23,0.1,1.872,0.058,-0.054000000000000006,0.035,1.251,0.155,-0.094,0.065,3.994,0.027000000000000003,-0.022,0.006999999999999999,0.1924,0.01012,-0.009541,0.0009794,3.608,1.48,-1.496,0.7340000000000001,6318.6,69.27600000000001,-0.23,0.1,1.857,0.04,-0.038,0.023,1.219,0.04,-0.044,0.042,3.986,0.014,-0.013,0.008,0.1901,0.008409999999999999,-0.008371,0.002607,4.044,0.475,-0.366,0.562,2129770416895732992,6220,124,282.94,2.799,2.753,2.395,0.102,0.097,0.038,1,0
11507653,5916.0,74.0,0.112,0.1,1.641,0.046,-0.046,0.018000000000000002,1.17,0.102,-0.051,0.037000000000000005,4.078,0.023,-0.021,0.006999999999999999,0.2672,0.01853,-0.01861,0.003967,5.917999999999998,0.946,-1.676,0.7609999999999999,5658.6,69.27600000000001,0.112,0.1,1.595,0.047,-0.045,0.023,1.078,0.048,-0.048,0.043,4.064,0.018000000000000002,-0.019,0.006999999999999999,0.265,0.01455,-0.0112,0.004122,8.626,1.245,-1.118,1.392,2129761895682980224,5807,116,369.916,5.6629999999999985,5.51,1.714,0.076,0.07200000000000001,0.056,1,0
11611414,6279.0,55.0,-0.07400000000000001,0.1,1.706,0.053,-0.052000000000000005,0.027000000000000003,1.272,0.054000000000000006,-0.091,0.057,4.074,0.021,-0.021,0.006,0.2535,0.02068,-0.01465,0.003011,3.424,1.157,-0.425,0.537,6076.5,69.27600000000001,-0.07400000000000001,0.1,1.662,0.051,-0.051,0.029,1.157,0.076,-0.055,0.05,4.06,0.023,-0.022,0.009000000000000001,0.2527,0.0195,-0.01974,0.003857,5.4460000000000015,0.8490000000000001,-1.13,1.003,2129864180323324672,6135,123,444.301,5.056,4.957,1.733,0.076,0.07200000000000001,0.065,1,0
11674236,5413.0,65.0,0.121,0.1,2.028,0.043,-0.043,0.018000000000000002,1.159,0.048,-0.048,0.027000000000000003,3.887,0.011,-0.011,0.006,0.1387,0.005237,-0.005176,0.002161,6.815,0.823,-0.685,0.366,5369.3,69.27600000000001,0.121,0.1,2.021,0.044,-0.044,0.027000000000000003,1.148,0.05,-0.049,0.043,3.886,0.011,-0.011,0.006999999999999999,0.1387,0.005229,-0.005175,0.001965,7.1,0.887,-0.7659999999999999,0.861,2087195711763774080,5516,110,417.328,4.881,4.782,2.053,0.08800000000000001,0.084,0.104,1,0
11713510,5941.0,58.0,-0.14300000000000002,0.1,1.62,0.02,-0.019,0.02,1.08,0.04,-0.037000000000000005,0.02,4.052,0.006,-0.006,0.003,0.2541,0.001474,-0.001579,0.004593,7.051,0.772,-0.736,0.504,5703.4,69.27600000000001,-0.14300000000000002,0.1,1.586,0.022,-0.02,0.028,1.009,0.042,-0.038,0.047,4.041,0.006,-0.006,0.006999999999999999,0.2528,0.001301,-0.0014199999999999998,0.00446,9.523,1.129,-1.021,1.4169999999999998,2129891466256394240,5707,114,260.379,1.382,1.371,1.621,0.068,0.065,0.07200000000000001,1,0
11717120,5209.0,59.0,-0.365,0.101,2.344,0.1,-0.097,0.032,0.999,0.08900000000000001,-0.084,0.03,3.697,0.009000000000000001,-0.009000000000000001,0.002,0.07745,0.003622,-0.003523,0.0009462,8.201,2.585,-1.939,0.736,4981.5,69.27600000000001,-0.365,0.101,2.21,0.08,-0.061,0.061,0.867,0.068,-0.048,0.057,3.687,0.009000000000000001,-0.009000000000000001,0.005,0.08017,0.002974,-0.0031030000000000003,0.001779,13.8,1.868,-2.593,2.2,2135094797654832640,5076,102,143.641,0.529,0.526,2.344,0.098,0.093,0.026,1,0
11722551,4997.0,78.0,0.409,0.099,2.245,0.078,-0.067,0.018000000000000002,1.147,0.097,-0.079,0.021,3.795,0.008,-0.008,0.002,0.1012,0.002644,-0.002648,0.0008487,7.894,2.3480000000000003,-1.976,0.6509999999999999,4899.1,69.27600000000001,0.409,0.099,2.199,0.065,-0.061,0.062,1.089,0.076,-0.07,0.079,3.79,0.006999999999999999,-0.008,0.006999999999999999,0.1023,0.002512,-0.002548,0.001521,9.78,2.568,-2.128,2.664,2134899634342086272,5024,100,282.261,1.833,1.814,2.233,0.094,0.08900000000000001,0.051,1,0
11723674,6246.0,63.0,-0.062,0.1,2.466,0.059,-0.056,0.028,1.4,0.049,-0.049,0.037000000000000005,3.799,0.014,-0.015,0.004,0.09306,0.004908,-0.004806,0.0007784,2.852,0.267,-0.234,0.16899999999999998,5948.1,69.27600000000001,-0.062,0.1,2.444,0.064,-0.061,0.028,1.332,0.058,-0.047,0.043,3.786,0.014,-0.015,0.006,0.09128,0.004937,-0.004837,0.001034,3.511,0.325,-0.329,0.328,2087233301317864704,6118,122,625.3919999999998,11.589,11.205,2.613,0.119,0.113,0.111,1,0
11771760,6075.0,70.0,-0.101,0.1,2.983,0.032,-0.03,0.038,1.529,0.047,-0.046,0.034,3.671,0.006,-0.006,0.002,0.05749,0.0006355,-0.0006157999999999999,0.001038,2.149,0.119,-0.103,0.209,5638.2,69.27600000000001,-0.101,0.1,2.947,0.051,-0.009000000000000001,0.045,1.457,0.052000000000000005,-0.018000000000000002,0.047,3.661,0.004,-0.004,0.003,0.05683,0.000157,-0.0007093,0.0007718,2.414,0.125,-0.136,0.275,2134914516409516288,5795,116,669.6510000000002,10.042,9.776,3.155,0.14,0.132,0.13,1,0
11772920,5412.0,57.0,-0.092,0.1,0.8490000000000001,0.014,-0.014,0.012,0.835,0.039,-0.039,0.031,4.501,0.008,-0.008,0.006,1.362,0.008761,-0.008591,0.007223999999999999,9.556,2.5540000000000003,-2.435,2.02,5237.1,69.27600000000001,-0.092,0.1,0.8340000000000001,0.013,-0.011,0.018000000000000002,0.789,0.037000000000000005,-0.03,0.054000000000000006,4.492,0.006999999999999999,-0.006,0.009000000000000001,1.36,0.008414,-0.008814,0.007147,13.3,2.108,-2.52,4.295,2135275740337869056,5341,107,70.906,0.149,0.149,0.857,0.036000000000000004,0.034,0.014,0,0
11802968,5083.0,74.0,-0.133,0.101,2.467,0.077,-0.068,0.029,0.966,0.087,-0.07400000000000001,0.033,3.638,0.012,-0.012,0.005,0.06433,0.0009839,-0.001006,0.0003908,10.3,2.959,-2.603,0.613,4816.4,69.27600000000001,-0.133,0.101,2.405,0.032,-0.023,0.042,0.879,0.045,-0.028,0.046,3.619,0.01,-0.012,0.008,0.06321,0.0013,-0.001504,0.0008742000000000001,14.98,1.204,-2.026,2.074,2132160686455950848,5820,116,297.891,1.953,1.933,2.289,0.097,0.091,0.048,1,0
11817562,6247.0,58.0,0.059,0.1,2.477,0.099,-0.08800000000000001,0.031,1.4480000000000002,0.068,-0.058,0.045,3.809,0.024,-0.024,0.004,0.09475,0.008339,-0.007974,0.001164,2.708,0.281,-0.271,0.162,5835.3,69.27600000000001,0.059,0.1,2.455,0.096,-0.09,0.029,1.364,0.055,-0.054000000000000006,0.042,3.792,0.022,-0.023,0.006,0.09196,0.008303,-0.007908,0.001395,3.528,0.412,-0.39,0.311,2135112428502021376,5960,119,644.523,9.381,9.141,2.63,0.116,0.11,0.16,1,0
11873252,5199.0,68.0,-0.355,0.102,3.938,0.29,-0.285,0.159,1.284,0.201,-0.185,0.121,3.355,0.015,-0.015,0.003,0.02099,0.0017399999999999998,-0.001586,0.0007064,3.332,2.744,-1.487,0.853,4819.8,69.27600000000001,-0.355,0.102,3.3280000000000003,0.14400000000000002,-0.098,0.092,0.871,0.08199999999999999,-0.046,0.056,3.334,0.014,-0.015,0.006,0.02359,0.0013449999999999998,-0.001323,0.0004691,14.02,2.069,-3.238,2.336,2135293744841003392,4956,99,482.785,4.8439999999999985,4.762,3.51,0.15,0.142,0.132,2,0
12020532,5392.0,81.0,0.021,0.1,3.983,0.08,-0.091,0.068,1.855,0.057,-0.086,0.07200000000000001,3.5,0.009000000000000001,-0.009000000000000001,0.004,0.02909,0.0009252,-0.00106,0.0005069,1.294,0.106,-0.063,0.2,5163.1,69.27600000000001,0.021,0.1,3.833,0.14,-0.129,0.14400000000000002,1.67,0.136,-0.122,0.157,3.4930000000000003,0.01,-0.01,0.006999999999999999,0.0296,0.001136,-0.001123,0.0005972999999999999,1.712,0.585,-0.401,0.473,2134986568780887936,5286,106,549.163,7.256,7.0870000000000015,4.053,0.17600000000000002,0.16699999999999998,0.108,1,0
12069127,6476.0,66.0,0.076,0.1,2.295,0.021,-0.02,0.024,1.59,0.046,-0.046,0.043,3.916,0.006,-0.006,0.003,0.1312,0.001301,-0.00106,0.001113,1.829,0.214,-0.16,0.12,6180.7,69.27600000000001,0.076,0.1,2.31,0.014,-0.022,0.051,1.5830000000000002,0.027000000000000003,-0.033,0.107,3.91,0.004,-0.006,0.011,0.1284,0.0008861,-0.0008814999999999998,0.001181,2.115,0.208,-0.141,0.784,2135179700570225024,6276,126,432.359,4.164,4.096,2.386,0.101,0.096,0.106,1,0
12069569,6357.0,59.0,-0.109,0.1,2.314,0.086,-0.079,0.04,1.3630000000000002,0.053,-0.044,0.055,3.843,0.024,-0.025,0.005,0.1097,0.009884,-0.009495,0.001577,2.979,0.274,-0.281,0.315,6032.9,69.27600000000001,-0.109,0.1,2.285,0.09,-0.08199999999999999,0.035,1.291,0.049,-0.049,0.053,3.83,0.024,-0.024,0.005,0.1076,0.009886,-0.009453,0.0009926,3.832,0.422,-0.3720000000000001,0.5,2135363456449119616,6131,123,556.0319999999998,7.722,7.534,2.422,0.106,0.1,0.1,1,0
12117868,6160.0,51.0,-0.108,0.099,1.3259999999999998,0.045,-0.042,0.015,1.11,0.058,-0.052000000000000005,0.036000000000000004,4.239,0.021,-0.022,0.004,0.4732,0.03682,-0.03543,0.003089,4.722,0.979,-0.878,0.938,5780.9,69.27600000000001,-0.108,0.099,1.265,0.043,-0.041,0.025,0.962,0.054000000000000006,-0.05,0.055,4.218,0.022,-0.022,0.008,0.4776,0.02064,-0.02038,0.005722,10.19,1.868,-1.694,2.154,2135556764339299328,5957,119,206.30900000000003,0.943,0.937,1.329,0.056,0.052000000000000005,0.046,0,0
12265063,6189.0,60.0,-0.268,0.101,1.641,0.052000000000000005,-0.05,0.024,1.12,0.059,-0.053,0.047,4.056,0.023,-0.022,0.006999999999999999,0.2531,0.01457,-0.02493,0.003163,5.405,0.7879999999999999,-0.779,0.906,5708.3,69.27600000000001,-0.268,0.101,1.5619999999999998,0.052000000000000005,-0.049,0.028,0.952,0.049,-0.047,0.045,4.0280000000000005,0.02,-0.021,0.008,0.2489,0.01658,-0.0171,0.004361,10.68,1.402,-1.324,1.735,2135574979299168512,5968,119,308.405,2.657,2.62,1.648,0.07,0.066,0.057,1,0
12317678,6549.0,48.0,-0.3,0.204,1.851,0.019,-0.018000000000000002,0.029,1.452,0.045,-0.043,0.059,4.066,0.006,-0.006,0.006,0.2292,0.001406,-0.001587,0.00245,1.986,0.21,-0.197,0.212,6532.9,69.27600000000001,-0.3,0.204,1.851,0.019,-0.019,0.026,1.453,0.044,-0.045,0.057,4.066,0.006,-0.006,0.006999999999999999,0.2293,0.00218,-0.001856,0.004099,1.992,0.223,-0.21,0.254,2135483028339642368,6580,132,148.911,1.961,1.916,1.892,0.083,0.078,0.019,0,0
