KIC,gaia_source_id,nearest_neighbour,APOGEE_ID,TELESCOPE,FIELD,J,J_ERR,H,H_ERR,K,K_ERR,RA,DEC,GLON,GLAT,APOGEE_TARGET1,APOGEE_TARGET2,APOGEE_TARGET3,APOGEE2_TARGET1,APOGEE2_TARGET2,APOGEE2_TARGET3,TARGFLAGS,SURVEY,PROGRAMNAME,NVISITS,COMBTYPE,COMMISS,SNR,STARFLAG,STARFLAGS,ANDFLAG,ANDFLAGS,VHELIO_AVG,VSCATTER,VERR,VERR_MED,OBSVHELIO_AVG,OBSVSCATTER,OBSVERR,OBSVERR_MED,SYNTHVHELIO_AVG,SYNTHVSCATTER,SYNTHVERR,SYNTHVERR_MED,RV_TEFF,RV_LOGG,RV_FEH,RV_ALPHA,RV_CARB,RV_CCFWHM,RV_AUTOFWHM,SYNTHSCATTER,MEANFIB,SIGFIB,SNREV,APSTAR_VERSION,ASPCAP_VERSION,RESULTS_VERSION,EXTRATARG,MIN_H,MAX_H,MIN_JK,MAX_JK,TEFF,TEFF_ERR,LOGG,LOGG_ERR,VMICRO,VMACRO,VSINI,M_H,M_H_ERR,ALPHA_M,ALPHA_M_ERR,ASPCAP_CHI2,ASPCAP_CLASS,ASPCAPFLAG,ASPCAPFLAGS,C_FE,CI_FE,N_FE,O_FE,NA_FE,MG_FE,AL_FE,SI_FE,P_FE,S_FE,K_FE,CA_FE,TI_FE,TIII_FE,V_FE,CR_FE,MN_FE,FE_H,CO_FE,NI_FE,CU_FE,GE_FE,RB_FE,CE_FE,ND_FE,YB_FE,C_FE_ERR,CI_FE_ERR,N_FE_ERR,O_FE_ERR,NA_FE_ERR,MG_FE_ERR,AL_FE_ERR,SI_FE_ERR,P_FE_ERR,S_FE_ERR,K_FE_ERR,CA_FE_ERR,TI_FE_ERR,TIII_FE_ERR,V_FE_ERR,CR_FE_ERR,MN_FE_ERR,FE_H_ERR,CO_FE_ERR,NI_FE_ERR,CU_FE_ERR,GE_FE_ERR,RB_FE_ERR,CE_FE_ERR,ND_FE_ERR,YB_FE_ERR,C_FE_FLAG,CI_FE_FLAG,N_FE_FLAG,O_FE_FLAG,NA_FE_FLAG,MG_FE_FLAG,AL_FE_FLAG,SI_FE_FLAG,P_FE_FLAG,S_FE_FLAG,K_FE_FLAG,CA_FE_FLAG,TI_FE_FLAG,TIII_FE_FLAG,V_FE_FLAG,CR_FE_FLAG,MN_FE_FLAG,FE_H_FLAG,CO_FE_FLAG,NI_FE_FLAG,CU_FE_FLAG,GE_FE_FLAG,RB_FE_FLAG,CE_FE_FLAG,ND_FE_FLAG,YB_FE_FLAG,ALT_ID,SRC_H,WASH_M,WASH_M_ERR,WASH_T2,WASH_T2_ERR,DDO51,DDO51_ERR,IRAC_3_6,IRAC_3_6_ERR,IRAC_4_5,IRAC_4_5_ERR,IRAC_5_8,IRAC_5_8_ERR,IRAC_8_0,IRAC_8_0_ERR,WISE_4_5,WISE_4_5_ERR,TARG_4_5,TARG_4_5_ERR,AK_TARG,AK_TARG_METHOD,AK_WISE,SFD_EBV,WASH_DDO51_GIANT_FLAG,WASH_DDO51_STAR_FLAG,GAIA_SOURCE_ID,GAIA_PARALLAX,GAIA_PARALLAX_ERROR,GAIA_PMRA,GAIA_PMRA_ERROR,GAIA_PMDEC,GAIA_PMDEC_ERROR,GAIA_PHOT_G_MEAN_MAG,GAIA_PHOT_BP_MEAN_MAG,GAIA_PHOT_RP_MEAN_MAG,GAIA_RADIAL_VELOCITY,GAIA_RADIAL_VELOCITY_ERROR,GAIA_R_EST,GAIA_R_LO,GAIA_R_HI,TEFF_SPEC,LOGG_SPEC
3112889,2052807725390942848,1,2M19220913+3814317,apo25m,K21_071+10,10.208,0.021,9.976,0.016,9.925,0.018,290.538074,38.242142,70.5006667718,10.8858517767,-2013265920,0,0,0,0,0,APOGEE_KEPLER_SEISMO,apogee,apogee,2,1,0,260.823,0,,0,,-33.3325,0.00640902,0.0226677,0.0332825,-33.4014,0.247076,0.0180302,0.0271873,-33.3899,0.0805794,0.0183181,0.0275367,6000.0,4.0,-0.5,0.5,0.0,21.8285,18.9073,0.166497,215.903,3.53553,272.3177,stars,l33,r12-l33,1,-9999.99,9999.99,-9999.99,9999.99,6131.2617,134.77052,4.0518155,0.084068984,1.6336536,1.0,6.592346,-0.199819,0.013766408,0.061292,0.012434268,1.657372,Fd_b,0,,0.06905216,0.05709271,-0.050107196,-9999.99,-9999.99,0.086926505,0.089290254,0.089360006,-9999.99,0.043839008,0.18648499,-0.0009249896,-9999.99,-9999.99,-9999.99,-9999.99,-0.016026005,-0.208919,0.40158403,0.02039954,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,0.029150426,0.025309006,0.06976102,-999.99,-999.99,0.016483903,0.026500627,0.015292807,-999.99,0.050348237,0.051234588,0.024889749,-999.99,-999.99,-999.99,-999.99,0.029459838,0.014338894,0.17503962,0.025186833,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,0,0,0,512,512,0,0,0,512,0,0,0,512,512,512,512,0,0,0,0,512,2,2,512,2,2,none,2MASS,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,9.938,0.02,9.938,0.02,-0.011015902,RJCE_WISE,-0.011015902,0.14879434,-1,1,2052807725390942848,2.289925816955447,0.030353271541793524,-9.892927580688447,0.06142813236681034,-33.4726340491082,0.05607638793810939,11.145583,11.435255,10.723795,-34.701225009348406,1.0331394971062886,431.356266728559,425.738313822337,437.121744944142,6235.7,4.1502
3115178,2052628612377410688,1,2M19242808+3812501,apo25m,K21_071+10,10.011,0.021,9.495,0.019,9.421,0.018,291.11702,38.213924,70.6795614924,10.4654616011,-2013265920,0,0,0,0,0,APOGEE_KEPLER_SEISMO,apogee,apogee,2,0,0,337.874,0,,0,,-37.1447,0.000855075,0.00704495,0.010277,-37.0782,0.00110054,0.00569956,0.00846672,-37.1347,0.0227984,0.00583603,0.00866067,4750.0,4.0,0.0,0.0,0.0,21.5773,20.1724,0.0216979,185.537,6.36396,364.51373,stars,l33,r12-l33,1,-9999.99,9999.99,-9999.99,9999.99,4886.44,85.83783,3.5434077,0.060243607,0.41088474,2.7494504,-9999.99,0.12461845,0.006134064,-0.0077210013,0.0062459004,3.4120078,GKg_b,0,,0.013790995,0.005787313,0.065083,-0.012256607,-0.09451595,-0.014128298,0.012138486,-3.2000244e-05,0.082167,-0.024241,-0.016694002,0.010218993,0.07280859,-0.15886599,-9999.99,0.029797986,0.013817996,0.11957845,0.0067819953,0.006742105,-0.009419501,-9999.99,-9999.99,-0.5562054,-9999.99,-9999.99,0.009691962,0.015883807,0.015353005,0.012945954,0.034303945,0.009425224,0.01716019,0.009164822,0.055141345,0.02465563,0.025611205,0.009487477,0.01490159,0.055507824,-999.99,0.027117426,0.011769049,0.0068634604,0.032823417,0.0103787575,0.028338857,-999.99,-999.99,0.062088154,-999.99,-999.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,2,2,0,2,2,none,2MASS,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,9.456,0.02,9.456,0.02,-0.010098407,RJCE_WISE,-0.010098407,0.12140807,-1,1,2052628612377410688,2.180802699163827,0.023389227326496415,-14.218008631302528,0.03694019019269649,-19.49145592553287,0.0408091075634222,11.49958,12.030698,10.843913,-38.254474912737024,0.3821079249301882,452.61336282594,447.835640157966,457.492266052151,4843.2,3.6491
3223000,2099557894653958144,1,2M19115104+3823438,apo25m,K18_070+14,8.455,0.021,8.285,0.036,8.156,0.034,287.962705,38.395519,69.7581310418,12.7773614066,-2013134848,0,0,0,0,0,"APOGEE_ANCILLARY,APOGEE_KEPLER_SEISMO",apogee,apogee,3,1,0,285.07,512,PERSIST_HIGH,512,PERSIST_HIGH,-24.5784,0.0412807,0.0116724,0.0192362,-24.7161,0.146324,0.0127636,0.0208911,-24.5784,0.0412807,0.0116724,0.0192362,6000.0,5.0,-0.5,0.0,0.0,30.8055,22.6436,0.118657,69.3506,0.57735,351.8802,stars,l33,r12-l33,1,-9999.99,9999.99,-9999.99,9999.99,6015.5835,128.90923,4.3440633,0.08410374,1.1404388,1.0,14.401246,-0.144589,0.012144138,-0.03436,0.010576462,1.8427228,Fd_c,0,,0.009182453,-0.0070915967,0.026285797,-9999.99,-9999.99,-0.0029205084,0.021470249,-0.078568995,-9999.99,0.11394599,0.023644999,0.10977799,-9999.99,-9999.99,-9999.99,-1.089077,-0.06555599,-0.148449,0.387964,-0.03762044,-0.56641454,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,0.02600614,0.02411822,0.06508763,-999.99,-999.99,0.014867465,0.024298457,0.013797334,-999.99,0.04795079,0.045084395,0.021725938,-999.99,-999.99,-999.99,0.074588716,0.025965745,0.012680504,0.16582274,0.022096,0.09101919,-999.99,-999.99,-999.99,-999.99,-999.99,0,0,0,512,512,0,0,0,512,0,0,0,512,512,512,0,0,0,0,0,0,2,2,512,2,2,none,2MASS,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,8.138,0.02,8.138,0.02,0.089046285,RJCE_WISE,0.089046285,0.16382392,-1,1,2099557894653958144,8.014882276846325,0.07006927110081627,5.482722815859473,0.11633159715980115,22.128627241166534,0.15722904948436292,9.353589,9.639178,8.946586,-16.075926583869606,1.2080454075897404,124.33572446573,123.253631529573,125.436641149469,6107.5,4.4409
3241581,2052255843577676288,1,2M19322044+3820302,apo25m,K21_071+10,9.101,0.022,8.79,0.017,8.711,0.018,293.085186,38.341747,71.5056675946,9.14607635985,-2013265920,0,0,0,0,0,APOGEE_KEPLER_SEISMO,apogee,apogee,2,1,0,398.167,0,,0,,-31.7009,0.00896885,0.00587719,0.00855261,-31.7036,0.0244357,0.00613241,0.00892343,-31.7009,0.00896885,0.00587719,0.00855261,5250.0,4.0,0.0,0.0,0.0,21.6005,19.0603,0.0154669,166.0,0.0,427.29053,stars,l33,r12-l33,1,-9999.99,9999.99,-9999.99,9999.99,5594.7646,107.843,4.312704,0.08005636,0.33780026,1.0,2.9416432,0.219101,0.0073027927,-0.0078818,0.0050054505,4.0064526,GKd_b,0,,-0.05809684,0.043135703,0.31608278,-9999.99,-9999.99,-0.01704149,0.12429924,0.066314,-9999.99,0.11480601,0.053014994,-0.036012992,-0.028599486,-0.04265599,-9999.99,0.014173016,0.109024,0.19206099,-0.230566,0.11402954,0.15175553,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,0.014373025,0.018270114,0.038084056,-999.99,-999.99,0.009928028,0.018120166,0.009137436,-999.99,0.037526026,0.026632844,0.012868884,0.04209401,0.08231981,-999.99,0.04343312,0.01508953,0.007923146,0.12388662,0.013338337,0.06063836,-999.99,-999.99,-999.99,-999.99,-999.99,0,0,0,512,512,0,0,0,512,0,0,0,0,0,512,0,0,0,0,0,0,2,2,512,2,2,none,2MASS,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,8.717,0.019,8.717,0.019,0.021113956,RJCE_WISE,0.021113956,0.19566897,-1,1,2052255843577676288,7.683148039824819,0.038620954055524036,23.389347237883413,0.06864699693754495,-8.645129098172488,0.07086281453705409,10.146774,10.517645,9.648145,-30.07532246260738,0.20254491395189506,129.671822219713,129.020758826966,130.329371622049,5649.0,4.4721
3329196,2099551641180945280,1,2M19102733+3828528,apo25m,K18_070+14,8.982,0.026,8.499,0.027,8.478,0.018,287.613912,38.481346,69.7218560261,13.0615358152,-2013134848,0,0,0,0,0,"APOGEE_ANCILLARY,APOGEE_KEPLER_SEISMO",apogee,apogee,3,1,0,400.767,512,PERSIST_HIGH,0,,-29.2671,0.0147735,0.00506845,0.00789618,-29.2247,0.0653704,0.00505315,0.00771521,-29.2671,0.0147735,0.00506845,0.00789618,5250.0,4.0,0.0,0.0,0.0,21.0816,19.06,0.0734009,85.362,36.3731,446.54028,stars,l33,r12-l33,1,-9999.99,9999.99,-9999.99,9999.99,4972.6035,92.077156,3.5406792,0.06857544,1.1013592,3.4801247,-9999.99,-0.27817154,0.007747571,0.112049,0.008221689,2.0647144,GKg_c,0,,0.10006502,0.14783001,-0.16251999,0.14996502,0.050046057,0.17968172,0.1428703,0.08542201,0.21496698,0.034616023,0.20871,0.11807832,0.06846161,0.027115017,-9999.99,-0.12111199,-0.11236602,-0.28518155,-0.032537997,0.0787521,-0.2128425,-9999.99,-9999.99,-0.06262541,-9999.99,-9999.99,0.015176562,0.022626331,0.022994554,0.018452365,0.04785943,0.011890796,0.018963309,0.011458705,0.07387282,0.03452754,0.03415619,0.014823711,0.021676578,0.0630556,-999.99,0.038272247,0.01780753,0.008598525,0.046704445,0.01461267,0.04084235,-999.99,-999.99,0.07178694,-999.99,-999.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,2,2,0,2,2,none,2MASS,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,8.434,0.02,8.434,0.02,0.013769614,RJCE_WISE,0.013769614,0.13937387,-1,1,2099551641180945280,3.6375852991835953,0.021044834391608692,10.462864417045342,0.03501802284315257,-34.765001795945025,0.03909541018112182,10.40738,10.8975315,9.78883,-29.60450134111624,0.621289417441348,272.748671324867,271.180234799991,274.335029416122,4921.2,3.5966
3424541,2100127274175097344,1,2M19004297+3834248,apo25m,K18_070+14,8.863,0.019,8.684,0.024,8.614,0.024,285.179067,38.573574,69.0182565357,14.8420801924,-2013134848,0,0,0,0,0,"APOGEE_ANCILLARY,APOGEE_KEPLER_SEISMO",apogee,apogee,3,1,0,233.257,131584,"PERSIST_HIGH,SUSPECT_BROAD_LINES",512,PERSIST_HIGH,-27.8406,0.111558,0.0246484,0.0458562,-27.7253,0.485669,0.0223951,0.0378544,-27.8406,0.111558,0.0246484,0.0458562,6500.0,4.0,0.0,0.0,0.0,56.8532,17.1907,0.582001,22.0996,10.3923,274.70148,stars,l33,r12-l33,1,-9999.99,9999.99,-9999.99,9999.99,6313.2646,136.38881,3.9337904,0.0703953,1.9930582,1.0,28.431513,0.279711,0.01144149,0.036477998,0.008326969,1.7518624,Fd_d,0,,0.06447917,0.047772706,0.3327328,-9999.99,-9999.99,0.108599514,0.045439273,0.063706994,-9999.99,-0.034464,0.18737498,-0.165802,-9999.99,-9999.99,-9999.99,-9999.99,-0.090426,0.294631,0.28220403,0.029439569,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,0.02031277,0.018991224,0.079212375,-999.99,-999.99,0.014881522,0.027840763,0.013659843,-999.99,0.039524786,0.046523903,0.023257913,-999.99,-999.99,-999.99,-999.99,0.022134196,0.012869793,0.1415045,0.021734,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,0,0,0,512,512,0,0,0,512,0,0,0,512,512,512,512,0,0,0,0,512,2,258,512,2,2,none,2MASS,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,8.54,0.019,-9999.99,-9999.99,-9999.99,none,0.08629205,0.17132382,-1,1,2100127274175097344,3.148730322999267,0.028134528388818563,0.37147051382706375,0.047384041275788075,9.67908173930213,0.05305986364820337,9.688302,9.974037,9.281245,-28.767806040798263,0.9877030972927779,314.730495658342,311.94697085359,317.563240206583,6464.8,4.2719
3427720,2099985402815368704,1,2M19054526+3831225,apo25m,K18_070+14,8.094,0.02,7.843,0.016,7.826,0.017,286.438586,38.52293,69.3746192537,13.9181140824,-2013134848,0,0,0,0,0,"APOGEE_ANCILLARY,APOGEE_KEPLER_SEISMO",apogee,apogee,3,0,0,408.101,512,PERSIST_HIGH,512,PERSIST_HIGH,-22.2662,0.0202123,0.00506876,0.0089034,-22.2092,0.0249376,0.00439497,0.00776927,-22.2045,0.0329915,0.00457869,0.00798306,6000.0,5.0,0.0,0.0,0.0,22.3323,21.7626,0.0127625,23.6556,24.2487,491.1608,stars,l33,r12-l33,1,-9999.99,9999.99,-9999.99,9999.99,5959.473,124.70163,4.399411,0.08119437,0.72856784,1.0,3.0850341,-0.0044067,0.010571108,-0.0153812,0.0085694315,1.9743767,Fd_d,0,,0.02767545,0.010946,0.0261391,-9999.99,-9999.99,-0.010398202,-0.01027975,-0.0113167,-9999.99,0.09451931,0.02437099,-0.041329697,-9999.99,-9999.99,-9999.99,-0.233826,-0.049245,-0.00766,0.023772001,0.04020855,0.07299451,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,0.022092666,0.021908503,0.049812406,-999.99,-999.99,0.013396398,0.022868156,0.012410575,-999.99,0.043908775,0.039898425,0.019200254,-999.99,-999.99,-999.99,0.06454418,0.02213588,0.011229778,0.15221412,0.019285988,0.0817875,-999.99,-999.99,-999.99,-999.99,-999.99,0,0,0,512,512,0,0,0,512,0,0,0,512,512,512,0,0,0,0,0,0,2,2,512,2,2,none,2MASS,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,7.799,0.02,7.799,0.02,-0.005507864,RJCE_WISE,-0.005507864,0.12794705,-1,1,2099985402815368704,10.657861664233375,0.026320744172206166,-60.75043864767491,0.04472276879592119,-70.83935395045181,0.0445468952038209,9.038882,9.345531,8.603257,-22.605845889125145,0.3324237764598984,93.5739158519492,93.3422833888332,93.8066802661857,6050.8,4.543
3429205,2099234844390196480,1,2M19080169+3831315,apo25m,K18_070+14,8.716,0.037,8.278,0.021,8.183,0.02,287.007073,38.525425,69.5626775336,13.512610142,-2013134848,0,0,0,0,0,"APOGEE_ANCILLARY,APOGEE_KEPLER_SEISMO",apogee,apogee,3,0,0,304.98,512,PERSIST_HIGH,512,PERSIST_HIGH,-30.9756,0.0690839,0.00411283,0.00662178,-31.0087,0.0704835,0.00353402,0.00556977,-30.9867,0.0867261,0.00366731,0.00576526,5000.0,4.0,0.0,0.0,0.0,20.9082,19.5326,0.0171395,38.8434,3.4641,377.79608,stars,l33,r12-l33,1,-9999.99,9999.99,-9999.99,9999.99,5038.1226,91.74657,3.4947653,0.065269955,1.3005289,3.0071225,-9999.99,-0.02849155,0.0070922924,-0.011725001,0.0072739543,2.9844205,GKg_d,0,,-0.027336001,-0.074009,0.173044,-9999.99,0.04198605,0.0235247,0.004952498,-0.044005997,0.12319099,0.007479999,0.038539,0.0018867999,0.005934797,-0.14172599,-9999.99,0.030639995,0.034707993,-0.037255548,0.040612996,0.0386201,-0.2627185,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,0.012730455,0.019143151,0.01976324,-999.99,0.040553372,0.010660803,0.018711688,0.010478755,0.066350766,0.028570404,0.029108487,0.011938872,0.018831307,0.060123622,-999.99,0.032279007,0.014594363,0.007889291,0.040587228,0.012449248,0.034363955,-999.99,-999.99,-999.99,-999.99,-999.99,0,0,0,512,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,2,2,512,2,2,none,2MASS,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,8.195,0.02,8.195,0.02,0.030294167,RJCE_WISE,0.030294167,0.14787444,-1,1,2099234844390196480,3.39103911915195,0.023558042629147073,-4.9759583218974734,0.040263427085028856,-5.56284800887869,0.04974943549698454,10.145945,10.644312,9.523007,-31.333705216309628,0.3492311719994984,292.417589768544,290.401753799984,294.46110159271,5007.4,3.5994
3430893,2099555012728529408,0,2M19102914+3832182,apo25m,K18_070+14,9.836,0.021,9.579,0.022,9.519,0.017,287.621423,38.538391,69.7776723737,13.0797718357,-2013134848,0,0,0,0,0,"APOGEE_ANCILLARY,APOGEE_KEPLER_SEISMO",apogee,apogee,3,0,0,161.093,1536,"PERSIST_HIGH,PERSIST_MED",0,,-9.99038,0.0530004,0.0153264,0.0234832,-9.99038,0.0530004,0.0153264,0.0234832,-9.89101,0.121372,0.0142087,0.0217989,6000.0,4.0,0.0,0.0,0.0,22.6707,17.9626,0.1025,56.0939,31.1769,241.93379,stars,l33,r12-l33,1,-9999.99,9999.99,-9999.99,9999.99,6027.9487,127.80746,4.18036,0.080749966,1.0772215,1.0,8.115027,-0.020307,0.011217651,-0.0042113997,0.009232951,1.7441345,Fd_c,0,,0.06486315,0.030237699,-0.06582119,-9999.99,-9999.99,0.0244005,0.03475925,-0.025572998,-9999.99,0.082063004,-0.028150009,-0.011164,-9999.99,-9999.99,-9999.99,-0.052345,0.011249002,-0.025964001,0.555659,-0.035365447,-0.21438947,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,0.023292903,0.022298545,0.052251168,-999.99,-999.99,0.014087742,0.023941498,0.013049955,-999.99,0.044704396,0.042594053,0.020570626,-999.99,-999.99,-999.99,0.06817621,0.023432985,0.011923239,0.15587346,0.020530527,0.08534388,-999.99,-999.99,-999.99,-999.99,-999.99,0,0,0,512,512,0,0,0,512,0,0,0,512,512,512,0,0,0,0,0,0,2,2,512,2,2,none,2MASS,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,9.5,0.02,9.5,0.02,0.026622433,RJCE_WISE,0.026622433,0.14726155,-1,1,2099555012732796800,3.431765864196545,0.023377313744692613,-10.403896082545794,0.03999240319610629,18.800708628570575,0.03974450682450285,10.746109,11.033397,10.316262,-10.420643177965864,1.3633916464346907,288.975668645053,287.021856444228,290.955782550605,6127.5,4.3319
3430893,2099555012732796800,1,2M19102914+3832182,apo25m,K18_070+14,9.836,0.021,9.579,0.022,9.519,0.017,287.621423,38.538391,69.7776723737,13.0797718357,-2013134848,0,0,0,0,0,"APOGEE_ANCILLARY,APOGEE_KEPLER_SEISMO",apogee,apogee,3,0,0,161.093,1536,"PERSIST_HIGH,PERSIST_MED",0,,-9.99038,0.0530004,0.0153264,0.0234832,-9.99038,0.0530004,0.0153264,0.0234832,-9.89101,0.121372,0.0142087,0.0217989,6000.0,4.0,0.0,0.0,0.0,22.6707,17.9626,0.1025,56.0939,31.1769,241.93379,stars,l33,r12-l33,1,-9999.99,9999.99,-9999.99,9999.99,6027.9487,127.80746,4.18036,0.080749966,1.0772215,1.0,8.115027,-0.020307,0.011217651,-0.0042113997,0.009232951,1.7441345,Fd_c,0,,0.06486315,0.030237699,-0.06582119,-9999.99,-9999.99,0.0244005,0.03475925,-0.025572998,-9999.99,0.082063004,-0.028150009,-0.011164,-9999.99,-9999.99,-9999.99,-0.052345,0.011249002,-0.025964001,0.555659,-0.035365447,-0.21438947,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,0.023292903,0.022298545,0.052251168,-999.99,-999.99,0.014087742,0.023941498,0.013049955,-999.99,0.044704396,0.042594053,0.020570626,-999.99,-999.99,-999.99,0.06817621,0.023432985,0.011923239,0.15587346,0.020530527,0.08534388,-999.99,-999.99,-999.99,-999.99,-999.99,0,0,0,512,512,0,0,0,512,0,0,0,512,512,512,0,0,0,0,0,0,2,2,512,2,2,none,2MASS,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,9.5,0.02,9.5,0.02,0.026622433,RJCE_WISE,0.026622433,0.14726155,-1,1,2099555012732796800,3.431765864196545,0.023377313744692613,-10.403896082545794,0.03999240319610629,18.800708628570575,0.03974450682450285,10.746109,11.033397,10.316262,-10.420643177965864,1.3633916464346907,288.975668645053,287.021856444228,290.955782550605,6127.5,4.3319
3437637,2051388122743101824,1,2M19190245+3834309,apo25m,K21_071+10,10.14,0.027,9.772,0.033,9.682,0.018,289.760236,38.575275,70.5355340337,11.5796163564,-2013134848,-2147418112,0,0,0,0,"APOGEE_ANCILLARY,APOGEE_KEPLER_SEISMO,APOGEE_KEPLER_COOLDWARF",apogee,apogee,2,1,0,253.384,0,,0,,-40.245,0.0175493,0.012574,0.0185906,-40.3099,0.0306263,0.0118775,0.0175731,-40.245,0.0175493,0.012574,0.0185906,6000.0,5.0,0.0,0.0,0.0,22.654,21.7604,0.0481755,221.053,10.6066,262.2334,stars,l33,r12-l33,1,-9999.99,9999.99,-9999.99,9999.99,5481.491,107.66219,4.0719185,0.09098879,1.1035347,3.2062726,-9999.99,-0.135479,0.008984597,0.032233,0.0070458227,1.9565457,GKg_b,0,,-0.00970985,-0.0274283,0.22887279,-9999.99,-9999.99,0.09402649,0.13839325,0.057803996,-9999.99,0.034335993,0.161062,0.021468997,0.074494496,0.37445998,-9999.99,0.032429993,0.06356399,-0.148029,0.39891398,0.0071495473,0.15408549,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,0.018590018,0.022687236,0.042378254,-999.99,-999.99,0.011362552,0.01853457,0.01047383,-999.99,0.046058312,0.029805126,0.01449661,0.04666226,0.08741009,-999.99,0.05368041,0.01993839,0.00927151,0.14439498,0.01622456,0.07048014,-999.99,-999.99,-999.99,-999.99,-999.99,0,0,0,512,512,0,0,0,512,0,0,0,0,0,512,0,0,0,0,0,0,2,2,512,2,2,none,2MASS,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,9.679,0.02,9.679,0.02,0.039474376,RJCE_WISE,0.039474376,0.1340166,-1,1,2051388122743101824,2.6270707405779916,0.02920931197574618,24.671498164148797,0.05108158097297136,5.499334761151854,0.04705130950563203,11.362425,11.772562,10.811587,-40.23491314042041,0.6252458738471989,376.571664838529,372.443152645418,380.79105918796,5503.7,4.0586
