KIC,solution_id,designation,source_id,random_index,gaia_ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,ra_kic,dec_kic,r_est,r_lo,r_hi,r_length_prior,r_result_flag,r_modality_flag,tm_designation,kepmag,teff,teff_err1,teff_err2,teff_prov,logg,logg_err1,logg_err2,logg_prov,feh,feh_err1,feh_err2,feh_prov,radius,radius_err1,radius_err2,mass,mass_err1,mass_err2,prov_sec,nconfp,nkoi,ntce,jmag,hmag,kmag,planet?,kepler_gaia_ang_dist,nearest_neighbour
10385708,1635721458409799680,Gaia DR2 2119571381395987072,2119571381395987072,395548026,2015.5,282.211831252882,0.019697687150772997,47.57692961927507,0.023835923723658666,2.8158241760491856,0.023808492656360092,118.26974,-6.215920022138465,0.0426283001600877,-15.50066778531016,0.050729487852865775,-0.11985554,-0.23142616,0.07915613,-0.16079873,0.30158564,-0.22205915,-0.044205174,-0.22243409,-0.022526471,-0.03864402,211,211,201,10,8.35204,411.13242,0.0,0.0,31,True,427.15994,1.6145694595935203,0.006052161572510665,-0.045915827,25,15,0.03886608,0,28,False,223,676529.6210274044,289.52162327699523,2336.7153,11.112649,24,362090.41576630063,386.5189217227953,936.7987,11.454346,25,445184.39843875513,314.53257032123025,1415.3842,10.64057,1.1932586,0,0.813776,0.34169674,0.47207928,-59.64214755775046,0.5747947338337102,6,6000.0,4.0,-0.25,NOT_AVAILABLE,77.02346359141004,20.083314496754916,294.6264324976606,69.97422998130203,100001,5746.447,5564.81,5882.75,,,,,,,200111,1.8538284,1.7689173,1.9768224,3.376225,3.3265047,3.4259453,http://geadata.esac.esa.int/data-server/datalink/links?ID=2119571381395987072, ,282.21188,47.577,351.554158646542,348.613825651552,354.543612779198,811.668230266573,1,1,2MASS J18485085+4734372,11.153,5845,79,-79,SPE72,4.024,0.025,-0.02,AST10,0.08,0.2,-0.15,SPE72,1.702,0.12,-0.083,1.115,0.179,-0.06,DSEP,0,1,5,10.075,9.785,9.765,cand,0.025643626891116923,1
10394814,1635721458409799680,Gaia DR2 2131050793887979520,2131050793887979520,478945235,2015.5,287.2985457218452,0.016705915718085506,47.57797499384346,0.02181615180715049,2.897442902203567,0.020314962834372386,142.62605,-18.615200797876206,0.03691124921471862,-12.963065361180515,0.0459239340932359,-0.13451642,-0.036730517,-0.061645105,-0.10277832,0.2953595,-0.13009042,-0.10972694,-0.10559019,-0.039689887,-0.12740906,238,238,230,8,2.5937188,283.8488,0.0,0.0,31,True,282.9228,1.540458684000915,0.005693681011223015,-0.035127252,27,15,0.03776592,0,30,True,249,1061396.3483021264,202.9721293815348,5229.2715,10.623672,27,496974.9587034165,361.2515885416294,1375.7031,11.110552,29,798491.9673934877,571.7272737695865,1396.6309,10.006244,1.2205307,0,1.1043081,0.4868803,0.6174278,-46.97639739368023,0.2691940158977673,11,5000.0,3.5,-0.25,NOT_AVAILABLE,78.28038524942085,16.866171157159446,304.0086326015435,68.98384316317555,100001,4975.053,4950.0146,5027.4233,,,,,,,200111,3.1692169,3.103534,3.2013595,5.54357,5.4716744,5.6154656,http://geadata.esac.esa.int/data-server/datalink/links?ID=2131050793887979520, ,287.29865,47.57806,341.737894175936,339.363860862165,344.144776240299,825.233666618827,1,1,2MASS J19091167+4734410,10.644,5024,60,-67,SPE72,3.494,0.009,-0.01,AST10,-0.18,0.15,-0.1,SPE72,3.074,0.245,-0.2,1.077,0.179,-0.135,DSEP,0,0,0,9.19,8.736,8.674,none,0.11086359543336952,1
10398597,1635721458409799680,Gaia DR2 2127910558619585280,2127910558619585280,1302426737,2015.5,289.2703335905334,0.019835081604804555,47.56553428625973,0.02133701699383508,1.7272054463615862,0.019751448874809976,87.44702,3.9895864878833738,0.04279175094981999,18.741567612472323,0.04112323983620223,-0.2466169,-0.030471582,-0.347505,0.18962447,0.19704203,0.17946157,-0.5079683,-0.030604608,-0.09980236,-0.23801102,223,223,221,2,6.2062445,371.41888,0.0,0.0,31,True,395.43286,1.6452339297369785,0.0058856535755721796,0.017117066,26,15,0.040118698,0,29,False,243,438410.17585270485,90.53886135749947,4842.232,11.583664,22,249452.51525030716,266.2194601542798,937.0183,11.858918,23,273535.0098483692,212.9046451602177,1284.7771,11.169388,1.1929183,1,0.6895304,0.27525425,0.41427612,-38.52476897041605,0.6902760608295591,7,6500.0,4.0,-0.5,NOT_AVAILABLE,78.80206540431486,15.633723487509677,307.4432188921866,68.51415116274465,100002,6320.0,6030.0,6570.215,,,,,,,200111,1.9904166,1.8417006,2.18647,5.69444,5.5726614,5.8162184,http://geadata.esac.esa.int/data-server/datalink/links?ID=2127910558619585280, ,289.27032,47.56543,569.50475277165,563.121404066668,576.031827128885,840.724545735081,1,1,2MASS J19170487+4733555,11.639,6227,81,-74,SPE72,3.975,0.024,-0.02,AST10,0.14,0.15,-0.15,SPE72,2.032,0.081,-0.121,1.422,0.068,-0.147,DSEP,0,0,0,10.692,10.481,10.455,none,0.08969473883882062,1
10417911,1635721458409799680,Gaia DR2 2086580672447566464,2086580672447566464,601983697,2015.5,296.730907256607,0.022335974869878653,47.57930499146924,0.024728084168970002,2.676445550512879,0.023167080478556996,115.52796,15.136288458115676,0.045942082341916046,8.040244870149643,0.043808633173802417,-0.33060664,-0.08194282,-0.36787167,0.1862671,0.26650447,0.13496035,-0.4457094,-0.11221245,-0.09053187,-0.24551275,218,218,208,10,7.741105,401.28845,0.0,0.0,31,False,415.6666,1.591627517646176,0.006787043424401054,-0.10154996,25,15,0.040540654,0,29,False,227,594109.9546298606,244.9127064626241,2425.803,11.253698,25,300669.1259035833,355.1407315392165,846.6197,11.656166,23,413797.97502246534,278.35494741635165,1486.5839,10.719949,1.2025839,1,0.9362173,0.40246773,0.5337496,-78.25786753026789,0.11035959944792667,2,5750.0,4.0,0.0,NOT_AVAILABLE,81.06504706345362,11.109244105774886,319.5031132258661,66.48384146436679,100002,5621.0,5399.0,6143.25,,,,,,,200111,1.9190298,1.6066176,2.0800905,3.312169,3.2617252,3.362613,http://geadata.esac.esa.int/data-server/datalink/links?ID=2086580672447566464, ,296.7308,47.579281,369.671344098381,366.508298772912,372.888469203655,1291.2428927836,1,1,2MASS J19465539+4734453,11.278,5619,89,-78,SPE72,3.933,0.024,-0.016,AST10,0.3,0.15,-0.15,SPE72,1.965,0.079,-0.086,1.206,0.042,-0.066,DSEP,0,0,0,10.068,9.785,9.694,none,0.04617251222619089,1
10454113,1635721458409799680,Gaia DR2 2131620306552653312,2131620306552653312,891275394,2015.5,284.1526232604974,0.05573928420405642,47.65642759535394,0.05715426354630676,10.244714050738004,0.06226216738394345,164.54156,-11.915359253930546,0.12438777530274767,-1.53900188268583,0.11264252722928393,-0.15375559,-0.19615981,-0.1502131,0.022529902,0.35465476,-0.035759993,-0.2994112,0.013945017,-0.30017608,-0.20356452,221,221,215,6,33.718445,1933.1725,0.275828161993981,28.10327240680584,31,True,9.965633,1.5679508413158016,0.01645887641159202,-0.028680049,25,16,0.075574696,0,27,True,235,7168916.58270212,1379.695817864692,5196.012,8.549732,24,4007573.580628509,5347.189407679675,749.4729,8.844185,24,4474738.86719173,6956.894277824079,643.2093,8.135001,1.183207,0,0.7091837,0.29445267,0.41473103,-22.691787091725306,0.3876232460690831,8,6000.0,4.5,0.0,NOT_AVAILABLE,77.56092682276396,18.874575506261827,298.34991592751186,69.70657639048099,100001,6108.5,5954.267,6138.0,0.337,0.1266,0.6341,0.1577,0.034,0.2771,200111,1.4558331,1.441873,1.5322306,2.6586196,2.6375322,2.679707,http://geadata.esac.esa.int/data-server/datalink/links?ID=2131620306552653312, ,284.15262,47.65641,97.342511217065,96.751640980083,97.9405127049686,823.82857223013,1,1,2MASS J18563663+4739230,8.618,6183,83,-83,SPE72,4.303,0.009,-0.009,AST10,-0.08,0.15,-0.15,SPE72,1.205,0.057,-0.038,1.06,0.099,-0.066,DSEP,0,0,0,7.655,7.373,7.291,none,0.2114137270800756,1
10462940,1635721458409799680,Gaia DR2 2130914832406318208,2130914832406318208,768309048,2015.5,288.72583586793456,0.0242920809531476,47.696962120610074,0.029325922444027763,6.859200069867216,0.029249296107462075,234.50821,18.809214805871108,0.051454319715383966,36.65797653918568,0.0529580041642416,-0.13534606,-0.26826572,-0.33315954,0.00011463968,0.45706972,-0.01774348,-0.30548257,0.08024874,-0.17424963,-0.08055011,187,187,181,6,6.8126636,336.22778,0.0,0.0,31,True,236.46167,1.63595938082363,0.007034370859627347,-0.022349035,21,15,0.0396338,0,22,False,186,2645741.40376247,750.997758492211,3522.9685,9.631997,21,1486042.2419396495,1810.1111514950976,820.9674,9.92131,22,1648266.6914609557,1555.3001001369819,1059.774,9.219351,1.1846619,0,0.7019596,0.28931332,0.4126463,-21.04615925076469,0.18506758026412934,3,6250.0,4.5,0.0,NOT_AVAILABLE,78.77801976666349,16.02279914440553,306.62984658207387,68.76745008699847,100001,6077.0,5949.0,6302.1675,0.139,0.035,0.3432,0.07,0.021,0.154,200111,1.3353055,1.2415929,1.393385,2.1908512,2.1757326,2.2059698,http://geadata.esac.esa.int/data-server/datalink/links?ID=2130914832406318208, ,288.72565,47.696751,145.180585507866,144.562050894101,145.804340941373,832.381846081328,1,1,2MASS J19145415+4741483,9.705,6156,82,-91,SPE72,4.318,0.017,-0.017,AST10,0.1,0.15,-0.1,SPE72,1.235,0.04,-0.05,1.159,0.059,-0.093,DSEP,0,0,0,8.755,8.508,8.468,none,0.2490449939026255,1
10491771,1635721458409799680,Gaia DR2 2085712981675724544,2085712981675724544,1330313117,2015.5,298.9669683701632,0.02107722475206632,47.67837427077399,0.02371246680035686,5.217216163795068,0.02214453045889374,235.5984,26.55885768297897,0.04682648968116503,32.29391592415699,0.04692089715000693,0.13584708,-0.09761204,-0.44206128,-0.1570637,0.17886971,-0.15310496,-0.43983638,0.041740082,0.02119618,0.1341777,236,236,232,4,10.060725,514.77423,0.0,0.0,31,True,238.14241,1.645764336277474,0.006257612999204456,0.030646238,28,16,0.041069515,0,33,False,273,2636052.857856487,592.1198582734545,4451.8906,9.635981,32,1545683.789909471,1937.9580027250402,797.58374,9.878587,30,1553372.6850784717,2703.6322472891193,574.5503,9.2837305,1.1756427,0,0.59485626,0.24260616,0.3522501,-15.7580343905898,0.2947365805666618,9,6750.0,4.0,-0.25,NOT_AVAILABLE,81.8970576274941,9.839905156044463,322.92959925598126,65.87845491315439,100001,6606.785,6361.963,7075.452,,,,,,,200111,1.4771845,1.2879729,1.5930626,3.7456305,3.7171743,3.7740867,http://geadata.esac.esa.int/data-server/datalink/links?ID=2085712981675724544, ,298.9668,47.678211,190.619937216359,189.812617214979,191.434030839965,1515.56752878702,1,1,2MASS J19555203+4740415,9.725,6491,78,-84,SPE72,4.191,0.016,-0.014,AST10,-0.06,0.15,-0.15,SPE72,1.49,0.048,-0.066,1.26,0.063,-0.1,DSEP,0,0,0,8.913,8.672,8.67,none,0.08729177456768689,1
10518551,1635721458409799680,Gaia DR2 2131630923711789312,2131630923711789312,1580464440,2015.5,283.8238482097299,0.02114433501330163,47.71637841154856,0.024160536745053595,2.9916830187997285,0.024071142576869424,124.28504,13.568433304257734,0.048083746040044145,36.443694352540604,0.05508405004702871,-0.22859882,-0.19991963,-0.27019417,0.05203557,0.2728487,0.008275241,-0.19323555,0.1064699,-0.2634965,-0.34362194,201,201,194,7,9.276608,431.654,0.0,0.0,31,True,281.75433,1.6259710937624559,0.00617292546658697,0.0354718,23,15,0.04630632,0,25,False,198,1469529.7482641472,647.6914810984126,2268.873,10.27042,23,814949.1460688288,1115.7863845652937,730.381,10.573562,22,929549.9874872464,1087.735420273024,854.5736,9.841238,1.1871139,0,0.73232365,0.3031416,0.42918205,-40.94005710359546,0.9432947893882444,3,6250.0,4.0,-0.5,NOT_AVAILABLE,77.54139553692914,19.103133492132397,297.7833849252996,69.82569556437691,100001,6013.3,5859.1,6210.0,,,,,,,200111,2.3327918,2.187351,2.4571962,6.410591,6.3211126,6.5000696,http://geadata.esac.esa.int/data-server/datalink/links?ID=2131630923711789312, ,283.82373,47.716202,331.084541496482,328.446845936667,333.76417759462,822.192740908556,1,1,2MASS J18551769+4742583,10.309,6068,81,-81,SPE72,3.91,0.012,-0.016,AST10,-0.24,0.2,-0.15,SPE72,1.953,0.107,-0.059,1.131,0.109,-0.063,DSEP,0,0,0,9.326,9.062,8.987,none,0.10346717860848605,1
10593351,1635721458409799680,Gaia DR2 2130942358854407552,2130942358854407552,804238024,2015.5,289.09709615725086,0.01756309005748613,47.84927927793631,0.022668160613136316,1.9098995620885244,0.020464638679681357,93.32681,7.353640687921004,0.03864016472520162,10.75413174495671,0.044292182659983394,0.027709281,-0.114816934,-0.18210714,-0.055726685,0.20905007,-0.08579017,-0.47574997,-0.11846869,0.023544038,0.07265648,242,242,238,4,9.494674,502.82108,0.0,0.0,31,True,296.29526,1.5937291688679656,0.00552088341037054,0.080558166,28,17,0.037835855,0,29,False,237,913175.9461164543,204.0976729447539,4474.2104,10.78698,25,485342.3645204832,500.83773286258906,969.0611,11.136268,26,606336.6160543546,487.7845363752135,1243.0419,10.305136,1.195475,0,0.83113194,0.349288,0.48184395,-25.554253509986214,0.7405467130756145,10,5750.0,3.5,0.0,NOT_AVAILABLE,79.02526702664862,15.852696907328973,307.42442874683485,68.82083333445932,100001,5635.6,5527.5864,5735.3477,,,,,,,200111,3.3148396,3.2005408,3.4456549,9.9857435,9.7884,10.183087,http://geadata.esac.esa.int/data-server/datalink/links?ID=2130942358854407552, ,289.09702,47.849232,515.835910493531,510.406192566473,521.380281429533,834.860008043686,1,1,2MASS J19162328+4750572,10.818,5754,86,-77,SPE72,3.657,0.071,-0.058,AST10,0.16,0.15,-0.15,SPE72,3.037,0.312,-0.347,1.528,0.083,-0.114,DSEP,0,0,0,9.742,9.476,9.429,none,0.07009510110547276,1
10610027,1635721458409799680,Gaia DR2 2080653858099136640,2080653858099136640,459168221,2015.5,295.6671258127123,0.022039415651443454,47.8922086536577,0.02727779728054565,5.289919149360334,0.025793751356567304,205.0853,5.330568534846422,0.05189529799872771,26.164139395514493,0.054032721294981566,-0.13703372,-0.067686066,-0.14493774,0.10039977,0.21662703,0.095232025,-0.41197705,-0.019256487,-0.1232559,-0.13497034,202,202,191,11,9.021598,418.75546,0.0,0.0,31,False,251.89487,1.6761954771142447,0.006797928706452697,0.08610039,24,16,0.04321288,0,27,False,218,4783465.054409744,1235.6243853189628,3871.294,8.989009,24,2866113.8034515707,3531.597841995111,811.5629,9.208155,25,2743912.917862756,5066.508212964367,541.5787,8.665995,1.1727955,0,0.54216003,0.21914577,0.32301426,,,0,,,,NOT_AVAILABLE,81.00552267163587,11.887933358701769,318.2317693879378,67.0826981507899,100001,6752.09,6605.6665,6985.3496,0.8763,0.46,1.142,0.486,0.244,0.5951,200111,1.8795099,1.7560819,1.963757,6.615106,6.560551,6.669661,http://geadata.esac.esa.int/data-server/datalink/links?ID=2080653858099136640, ,295.66711,47.892101,188.01625087244,187.101967847656,188.939352607145,1163.38513796813,1,1,2MASS J19424010+4753315,9.078,6694,60,-53,PHO10,4.224,0.022,-0.02,AST10,-0.24,0.3,-0.25,PHO10,1.423,0.078,-0.087,1.245,0.117,-0.156,DSEP,0,0,0,8.263,8.117,8.101,none,0.04795606985945244,1
10644253,1635721458409799680,Gaia DR2 2119828460957942528,2119828460957942528,170658942,2015.5,280.92671470401393,0.021006612422992843,47.93798750119903,0.023047425331093413,10.296066829362504,0.023962611140987324,429.67215,-7.441524554613134,0.044658616467512305,48.24161252441723,0.04536580147656119,-0.01695388,0.10596188,-0.20632885,0.12480317,0.29327807,0.006812885,-0.34064913,-0.3075512,-0.018517852,0.062328186,215,215,213,2,9.189357,456.23306,0.0,0.0,31,True,220.294,1.6023559974647144,0.006516071937723432,0.09244267,25,16,0.036044758,0,28,False,236,4220366.033853103,954.4547006081067,4421.7563,9.12499,24,2315387.4634592957,2906.135622814868,796.7238,9.439829,24,2689883.198928067,4441.6166161099345,605.6091,8.687587,1.1859802,0,0.7522421,0.3148384,0.43740368,-18.765306215694714,0.21964068819200736,4,6000.0,4.5,0.0,NOT_AVAILABLE,77.10244053554489,21.016731889875256,292.3937911320089,70.52903507071294,100001,5963.3335,5805.6074,6030.0,0.104,0.0192,0.212,0.0417,0.0079,0.1036,200111,1.169166,1.1434567,1.2335564,1.5574117,1.5511066,1.5637168,http://geadata.esac.esa.int/data-server/datalink/links?ID=2119828460957942528, ,280.92676,47.937771,96.8526525230068,96.6267040190365,97.0796413511495,787.179693522234,1,1,2MASS J18434242+4756159,9.16,6036,81,-81,SPE72,4.402,0.013,-0.013,AST10,0.07,0.15,-0.15,SPE72,1.09,0.031,-0.039,1.092,0.06,-0.067,DSEP,0,0,0,8.167,7.93,7.874,none,0.0322437612611983,1
10655953,1635721458409799680,Gaia DR2 2130903223112022656,2130903223112022656,488045946,2015.5,287.6701230387571,0.025543234769545675,47.93582198166664,0.02724917570090856,4.283890495935153,0.02739539490790557,156.37265,7.069421402587861,0.052662866563781226,-3.875905013606702,0.05153964801095983,-0.18093458,-0.22484946,-0.101519,0.1411784,0.30910584,0.1446049,-0.49340695,-0.0008094506,-0.2129769,-0.2507125,170,170,163,7,7.277638,324.81277,0.0,0.0,31,True,295.86172,1.6235303695844099,0.007710059159971392,-0.05741193,20,12,0.04374933,0,23,True,178,1037964.7114377778,313.8503856432692,3307.1958,10.647909,19,595367.7966068008,527.1015109427265,1129.5126,10.914425,20,633467.8494336334,840.9094151776329,753.3128,10.257608,1.1838896,0,0.6568165,0.26651573,0.39030075,-5.3099151882575795,0.7112976746341442,6,6500.0,4.5,-0.5,NOT_AVAILABLE,78.72488237959706,16.769131661756365,305.00510010303407,69.23725903576835,100001,6311.758,6131.5,6525.28,0.0375,0.0175,0.1676,0.022,0.0099,0.1261,200111,1.2381124,1.1584104,1.3119801,2.191877,2.1686776,2.2150762,http://geadata.esac.esa.int/data-server/datalink/links?ID=2130903223112022656, ,287.6701,47.935841,231.879141160663,230.404325624803,233.372618191,823.513879170656,1,1,2MASS J19104082+4756090,10.738,6288,75,-69,SPE72,4.332,0.02,-0.02,AST10,0.07,0.15,-0.15,SPE72,1.229,0.045,-0.055,1.185,0.066,-0.088,DSEP,0,0,0,9.827,9.613,9.547,none,0.05465733511067827,1
10670371,1635721458409799680,Gaia DR2 2128835381037146880,2128835381037146880,211102054,2015.5,293.7745016187333,0.037482167066573945,47.90416938073414,0.0422954388211516,2.0348995739026168,0.04285628231700305,47.481945,0.48749466029173916,0.079726421704905,-4.489130628376985,0.07775054421921765,0.03462014,0.098998524,-0.2431997,-0.18789628,0.2988408,-0.24657004,-0.2436572,-0.24232017,-0.19957934,0.08155386,240,240,234,6,28.427946,1532.8187,0.2172782769343977,22.919779344819325,31,True,18.564123,1.6034728992006653,0.01147067226032187,0.07446343,27,16,0.05408047,0,29,False,225,765917.7967051791,231.98358432381917,3301.6035,10.97791,26,367320.48426507006,493.81761199362825,743.8384,11.438775,26,564209.3836635968,400.8562193237514,1407.5106,10.383319,1.2162269,0,1.0554562,0.46086502,0.59459114,-7.151707824632631,3.481398686189012,3,5250.0,3.5,-0.25,NOT_AVAILABLE,80.4289775770754,13.025152932241317,315.27185139090585,67.64186450955181,100001,5131.3574,5084.44,5350.6636,,,,,,,200111,3.547211,3.262393,3.612978,7.8595524,7.622364,8.096741,http://geadata.esac.esa.int/data-server/datalink/links?ID=2128835381037146880, ,293.77454,47.904202,484.837683810374,474.890436555482,495.202741452549,1010.29827304989,1,1,2MASS J19350588+4754151,11.012,5274,63,-110,SPE72,3.647,0.018,-0.018,AST10,-0.1,0.15,-0.2,SPE72,2.894,0.119,-0.255,1.355,0.086,-0.216,DSEP,0,0,0,9.641,9.212,9.139,none,0.11102294397241061,1
10712891,1635721458409799680,Gaia DR2 2131698341815538176,2131698341815538176,1614667375,2015.5,283.13386354098645,0.3360257781849537,48.011926551201405,0.4442986708440201,2.0131316362654395,0.3822752226904304,5.266184,-5.36118216839068,0.7807859427639332,-3.4309673028456222,0.9405516499232482,-0.07234576,0.01093183,-0.16634881,0.07576742,0.14449129,0.07325776,-0.39904812,-0.00028854294,0.062222306,-0.055916604,206,206,191,15,178.92795,68946.78,2.2241156277048657,2479.2470087038696,31,False,0.19430424,1.8997907478492233,0.12085629005551268,0.047034472,24,16,0.47646496,0,27,False,169,258858.95989667828,915.8012664660521,282.65845,12.155707,16,195883.53643948035,7124.717669582648,27.493515,12.121393,16,305220.27714124584,10261.424636935497,29.744434,11.050386,1.935818,0,1.0710068,-0.034314156,1.1053209,-23.13181395053842,1.2051936798627925,6,5250.0,3.5,0.0,NOT_AVAILABLE,77.67410419153241,19.637877780748102,296.71373102986917,70.2358122200129,102001,5095.6333,4259.0,6938.0,,,,,,,-9223372036854775808,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2131698341815538176, ,283.13397,48.011848,515.704813228668,418.628542077969,670.016667378595,815.002628739022,1,1,2MASS J18523215+4800426,11.517,5226,62,-108,SPE72,3.632,0.018,-0.012,AST10,-0.02,0.1,-0.2,SPE72,3.004,0.099,-0.318,1.41,0.067,-0.267,DSEP,0,0,0,10.121,9.669,9.605,none,0.3780223263913324,1
10712891,1635721458409799680,Gaia DR2 2131698341812621568,2131698341812621568,201912088,2015.5,283.1339597481783,0.30544824003950594,48.01162906145661,0.41597631619586733,0.3460182245961627,0.3502836614119757,0.9878229,-4.110735147288288,0.7046116597282915,-12.6903287264673,0.9163031652338262,-0.1450255,-0.019029506,-0.15036963,0.1325746,0.08199639,0.12413628,-0.45170408,0.015468381,0.15365967,-0.08911856,200,200,188,12,167.13855,58129.47,1.9224021465288434,1553.0562856660702,31,True,0.25235254,1.4606023647122766,0.10855963101920862,0.052207097,23,16,0.46854854,0,27,False,187,267409.7884730527,1748.1880020803062,152.96397,12.120422,9,183668.93128098137,8550.091611444186,21.481516,12.1912985,8,278696.59487670596,14956.532600131679,18.63377,11.149091,1.7290523,0,1.0422077,0.07087612,0.9713316,-24.6192871047139,2.268333818023297,7,6000.0,3.5,0.0,NOT_AVAILABLE,77.67382808388803,19.63771961184236,296.713679282475,70.23550835125505,102001,5143.45,4259.0,7050.0,,,,,,,-9223372036854775808,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2131698341812621568, ,283.13397,48.011848,2022.35668218481,1279.94995217313,3380.68611108941,815.006858696811,1,1,2MASS J18523215+4800426,11.517,5226,62,-108,SPE72,3.632,0.018,-0.012,AST10,-0.02,0.1,-0.2,SPE72,3.004,0.099,-0.318,1.41,0.067,-0.267,DSEP,0,0,0,10.121,9.669,9.605,none,0.5927648143300892,0
10717090,1635721458409799680,Gaia DR2 2131526852362228352,2131526852362228352,1165642539,2015.5,285.3960865190944,0.01872114848828014,48.09610991344359,0.02460430784401643,3.384554896619281,0.022543649662474456,150.1334,-11.56475252538135,0.04197218318247205,-1.428659114198743,0.045550755363262065,-0.050703276,-0.0943901,0.04107728,-0.13990381,0.26652482,-0.19375293,-0.26323935,-0.095992036,-0.20644298,-0.07873031,198,198,193,5,4.9649153,300.72916,0.0,1.0229197055603755e-15,31,True,445.78094,1.593198085657084,0.005803830445415118,-0.05388787,23,15,0.036538016,0,26,False,205,699106.749337299,268.4416163605263,2604.316,11.077007,21,366448.4604542672,496.048502761847,738.73517,11.441356,23,471108.23939317017,283.20685482048754,1663.4775,10.579118,1.1980383,0,0.86223793,0.3643484,0.49788952,-65.06683506943897,0.34507135515081305,11,6000.0,4.0,0.0,NOT_AVAILABLE,78.30039896172168,18.244111323499602,301.03224323700505,69.88188422119201,100001,5639.267,5547.3,5780.0,0.9073,0.4799,1.31,0.4485,0.2507,0.6521,200111,1.6343209,1.555704,1.6889601,2.4336607,2.4048402,2.4624813,http://geadata.esac.esa.int/data-server/datalink/links?ID=2131526852362228352, ,285.39615,48.09613,292.970733438639,291.033859471005,294.93309489778,821.288460344869,1,1,2MASS J19013507+4805460,11.129,5790,69,-78,SPE72,4.124,0.025,-0.025,AST10,0.34,0.1,-0.1,SPE72,1.533,0.088,-0.072,1.139,0.115,-0.062,DSEP,0,0,0,10.055,9.737,9.664,none,0.05679308909406775,1
