KIC,numax,enumax,Dnu,eDnu,Length,HBR,Teff_SDSS,eTeff_SDSS,[M/H]_SDSS,e[M/H]_SDSS,Radius_SDSS,+eRad_SDSS,-eRad_SDSS,syRad_SDSS,Mass_SDSS,+eMas_SDSS,-eMas_SDSS,syMas_SDSS,logg_SDSS,+elogg_SDSS,-elogg_SDSS,sylogg_SDSS,rho_SDSS,+erho_SDSS,-erho_SDSS,syrho_SDSS,Age_SDSS,+eAge_SDSS,-eAge_SDSS,syAge_SDSS,Teff_ASPC,eTeff_ASPC,[M/H]_ASPC,e[M/H]_ASPC,Radius_ASPC,+eRad_ASPC,-eRad_ASPC,syRad_ASPC,Mass_ASPC,+eMas_ASPC,-eMas_ASPC,syMas_ASPC,logg_ASPC,+elogg_ASPC,-elogg_ASPC,sylogg_ASPC,rho_ASPC,+erho_ASPC,-erho_ASPC,syrho_ASPC,Age_ASPC,+eAge_ASPC,-eAge_ASPC,syAge_ASPC
10186764,1303.519,122.93,68.253,3.3169999999999997,26.1,1.4709999999999999,6488.0,74.0,-0.16699999999999998,0.102,1.709,0.061,-0.057999999999999996,0.023,1.305,0.046,-0.055,0.043,4.087,0.023,-0.025,0.003,0.2597,0.02244,-0.02205,0.002268,2.748,0.445,-0.294,0.564,6020.9,69.27600000000001,-0.16699999999999998,0.102,1.62,0.059000000000000004,-0.055999999999999994,0.028999999999999998,1.097,0.055999999999999994,-0.053,0.052000000000000005,4.058,0.024,-0.024,0.008,0.2561,0.02168,-0.02105,0.0036630000000000005,6.422999999999999,1.018,-0.898,1.246
10214328,1223.514,196.385,60.773,1.742,33.3,1.308,6923.0,80.0,-0.584,0.102,1.765,0.040999999999999995,-0.038,0.035,1.23,0.071,-0.042,0.047,4.033,0.022000000000000002,-0.019,0.008,0.2237,0.013369999999999998,-0.013969999999999998,0.0062840000000000005,3.003,0.332,-0.5529999999999999,0.595,6070.3,69.27600000000001,-0.584,0.102,1.694,0.046,-0.044000000000000004,0.026000000000000002,0.985,0.047,-0.044000000000000004,0.047,3.972,0.016,-0.017,0.009000000000000001,0.202,0.01123,-0.0115,0.002157,7.489,0.97,-0.879,1.3330000000000002
10215584,2107.2270000000003,459.29,115.15799999999999,2.8339999999999996,31.0,1.0859999999999999,5995.0,57.0,-0.015,0.1,1.139,0.026000000000000002,-0.026000000000000002,0.013000000000000001,1.068,0.048,-0.052000000000000005,0.037000000000000005,4.352,0.016,-0.016,0.006,0.7201,0.03707,-0.028480000000000002,0.004772,4.4910000000000005,1.358,-1.177,1.44,5592.5,69.27600000000001,-0.015,0.1,1.0859999999999999,0.026000000000000002,-0.026000000000000002,0.016,0.92,0.045,-0.047,0.040999999999999995,4.329,0.016,-0.016,0.006999999999999999,0.717,0.03572,-0.02889,0.006071,11.56,2.146,-2.031,2.698
10272858,343.69300000000004,3.9339999999999997,22.755,0.038,961.8,3.412,5208.0,68.0,-0.053,0.10300000000000001,3.636,0.057,-0.054000000000000006,0.042,1.389,0.063,-0.059000000000000004,0.043,3.4589999999999996,0.006,-0.006999999999999999,0.004,0.02891,0.0001515,-0.0001545,0.000491,2.862,0.5529999999999999,-0.474,0.18,4916.7,69.27600000000001,-0.053,0.10300000000000001,3.525,0.055999999999999994,-0.055999999999999994,0.062,1.276,0.057999999999999996,-0.055999999999999994,0.059000000000000004,3.448,0.006999999999999999,-0.006,0.005,0.0291,0.00015959999999999998,-0.0001584,0.000377,4.524,0.9179999999999999,-0.754,0.8759999999999999
10272923,487.86300000000006,11.244000000000002,30.858,0.222,28.8,4.456,5078.0,74.0,0.061,0.102,2.841,0.084,-0.08,0.023,1.205,0.099,-0.091,0.023,3.611,0.011000000000000001,-0.011000000000000001,0.002,0.05251,0.0007758999999999999,-0.0007708999999999999,0.0004585,5.318,1.8319999999999999,-1.337,0.358,4829.0,69.27600000000001,0.061,0.102,2.7039999999999997,0.076,-0.07,0.062,1.0490000000000002,0.083,-0.073,0.067,3.594,0.01,-0.01,0.008,0.05306,0.0007631000000000001,-0.0007649,0.0003894,9.892000000000001,2.8689999999999998,-2.421,2.494
10273246,835.4019999999999,28.462,48.54600000000001,0.281,389.7,1.713,6342.0,59.0,-0.262,0.1,2.147,0.021,-0.025,0.02,1.287,0.034,-0.039,0.038,3.883,0.006,-0.006,0.005,0.13,0.001716,-0.00173,0.001213,3.46,0.272,-0.23399999999999999,0.24100000000000002,5878.4,69.27600000000001,-0.262,0.1,2.095,0.031,-0.032,0.026000000000000002,1.16,0.05,-0.05,0.038,3.86,0.006999999999999999,-0.006999999999999999,0.006,0.1263,0.001484,-0.001484,0.002298,5.31,0.583,-0.527,0.615
10295224,654.563,46.626999999999995,38.668,1.9240000000000002,33.5,2.524,6091.0,50.0,0.12,0.1,2.613,0.09,-0.084,0.027999999999999997,1.475,0.053,-0.053,0.036000000000000004,3.772,0.02,-0.02,0.002,0.08244,0.006408,-0.006225,0.001009,2.661,0.251,-0.20199999999999999,0.136,5808.3,69.27600000000001,0.12,0.1,2.5980000000000003,0.08900000000000001,-0.084,0.022000000000000002,1.429,0.049,-0.054000000000000006,0.031,3.762,0.019,-0.02,0.005,0.08104,0.006258,-0.00603,0.001119,3.0389999999999997,0.35200000000000004,-0.281,0.253
10319352,1066.464,318.376,78.74600000000001,1.732,29.4,1.18,5659.0,63.0,0.19699999999999998,0.099,1.483,0.024,-0.033,0.016,1.077,0.05,-0.048,0.037000000000000005,4.128,0.016,-0.015,0.006999999999999999,0.3303,0.022019999999999998,-0.01459,0.005529999999999999,8.685,1.3719999999999999,-1.358,1.129,5400.1,69.27600000000001,0.19699999999999998,0.099,1.439,0.03,-0.031,0.025,0.982,0.042,-0.043,0.046,4.114,0.013999999999999999,-0.013999999999999999,0.008,0.3298,0.01547,-0.015040000000000001,0.005463,12.9,1.625,-1.618,2.248
10322381,1676.181,143.03799999999998,86.64399999999999,6.572,25.8,1.177,6464.0,63.0,-0.361,0.1,1.401,0.063,-0.055999999999999994,0.02,1.138,0.057999999999999996,-0.053,0.037000000000000005,4.199,0.027999999999999997,-0.028999999999999998,0.002,0.4109,0.04451,-0.04345,0.00595,3.635,0.758,-0.6459999999999999,0.726,5948.0,69.27600000000001,-0.361,0.1,1.306,0.057999999999999996,-0.053,0.026000000000000002,0.932,0.05,-0.048,0.047,4.1739999999999995,0.027999999999999997,-0.028999999999999998,0.005,0.4059,0.04389,-0.04427,0.0118,9.844,1.589,-1.459,2.2359999999999998
10324098,902.1039999999999,43.75,49.903,1.475,33.4,1.429,6370.0,68.0,-0.11800000000000001,0.10099999999999999,2.11,0.073,-0.049,0.036000000000000004,1.3259999999999998,0.162,-0.043,0.06,3.912,0.016,-0.015,0.005,0.1408,0.006834000000000001,-0.006629,0.001182,3.273,0.3,-0.981,0.5920000000000001,5980.8,69.27600000000001,-0.11800000000000001,0.10099999999999999,2.068,0.048,-0.049,0.04,1.222,0.048,-0.051,0.069,3.8939999999999997,0.013999999999999999,-0.013999999999999999,0.006,0.1381,0.006662,-0.006520000000000001,0.001235,4.678999999999999,0.55,-0.43200000000000005,0.852
10351059,1337.308,85.764,65.373,1.6680000000000001,29.9,1.5759999999999998,6530.0,58.0,0.16,0.1,1.819,0.039,-0.038,0.024,1.47,0.049,-0.048,0.054000000000000006,4.085,0.013000000000000001,-0.013999999999999999,0.005,0.244,0.011340000000000001,-0.01135,0.0017239999999999998,1.9380000000000002,0.259,-0.249,0.222,6094.1,69.27600000000001,0.16,0.1,1.7830000000000001,0.044000000000000004,-0.045,0.037000000000000005,1.3559999999999999,0.047,-0.099,0.095,4.065,0.013000000000000001,-0.016,0.009000000000000001,0.2377,0.01097,-0.011090000000000001,0.001557,3.3310000000000004,1.21,-0.423,1.13
10355856,1319.98,28.612,67.285,0.171,297.4,1.62,6558.0,56.0,-0.152,0.1,1.7380000000000002,0.017,-0.016,0.021,1.347,0.04,-0.036000000000000004,0.039,4.087,0.006,-0.006,0.004,0.2561,0.002273,-0.0021609999999999997,0.002391,2.443,0.218,-0.237,0.223,6318.4,69.27600000000001,-0.152,0.1,1.733,0.016,-0.016,0.02,1.301,0.037000000000000005,-0.035,0.047,4.074,0.006,-0.006,0.006,0.2499,0.002017,-0.001934,0.0020039999999999997,3.112,0.335,-0.292,0.49700000000000005
10385708,1141.018,125.02,64.508,1.255,25.9,1.173,6036.0,55.0,0.121,0.1,1.766,0.045,-0.036000000000000004,0.019,1.227,0.12300000000000001,-0.040999999999999995,0.036000000000000004,4.033,0.016,-0.013000000000000001,0.008,0.2228,0.00881,-0.008581,0.003394,4.913,0.504,-1.374,0.8959999999999999,5724.4,69.27600000000001,0.121,0.1,1.723,0.035,-0.035,0.023,1.1340000000000001,0.046,-0.049,0.040999999999999995,4.019,0.012,-0.012,0.008,0.2215,0.008612,-0.008497,0.00395,7.19,0.97,-0.855,1.1
10394814,372.931,5.566,25.56,0.248,28.5,7.343,5156.0,64.0,-0.19899999999999998,0.10099999999999999,3.1460000000000004,0.083,-0.081,0.025,1.128,0.075,-0.07,0.021,3.4939999999999998,0.008,-0.008,0.001,0.03621,0.0007182,-0.0007061,8.353e-05,5.585,1.496,-1.183,0.508,4881.9,69.27600000000001,-0.19899999999999998,0.10099999999999999,3.0039999999999996,0.08,-0.07400000000000001,0.061,0.9990000000000001,0.067,-0.06,0.052000000000000005,3.4819999999999998,0.008,-0.008,0.005,0.036860000000000004,0.0007015,-0.0007076000000000001,0.00037,9.985,2.529,-2.157,2.1790000000000003
10398597,1001.925,106.274,57.387,2.7039999999999997,26.1,1.255,6412.0,65.0,0.11199999999999999,0.1,2.015,0.075,-0.068,0.023,1.47,0.065,-0.10400000000000001,0.043,3.991,0.024,-0.024,0.003,0.1769,0.01432,-0.01461,0.0017800000000000001,2.263,0.867,-0.299,0.35,6032.7,69.27600000000001,0.11199999999999999,0.1,1.933,0.071,-0.065,0.032,1.271,0.047,-0.045,0.059000000000000004,3.969,0.023,-0.023,0.006,0.1754,0.014530000000000001,-0.014230000000000001,0.00176,4.479,0.49700000000000005,-0.452,0.8079999999999999
10417911,989.9060000000001,49.38399999999999,56.138000000000005,2.099,24.9,1.368,5545.0,63.0,0.13699999999999998,0.1,1.901,0.054000000000000006,-0.052000000000000005,0.018000000000000002,1.145,0.049,-0.049,0.025,3.938,0.015,-0.015,0.003,0.1663,0.00946,-0.009323999999999999,0.0020989999999999997,7.191,0.883,-0.794,0.42100000000000004,5436.1,69.27600000000001,0.13699999999999998,0.1,1.885,0.055,-0.053,0.024,1.114,0.049,-0.049,0.037000000000000005,3.9339999999999997,0.015,-0.015,0.005,0.1661,0.009692000000000001,-0.009225,0.00224,8.027000000000001,1.015,-0.938,0.925
10454113,2337.9539999999997,32.931999999999995,105.109,0.136,1035.7,1.4140000000000001,6197.0,45.0,-0.055,0.1,1.255,0.012,-0.013000000000000001,0.006,1.203,0.035,-0.035,0.016,4.32,0.005,-0.005,0.002,0.6076,0.002389,-0.001726,0.003461,2.282,0.5720000000000001,-0.502,0.489,5886.8,69.27600000000001,-0.055,0.1,1.224,0.013999999999999999,-0.013999999999999999,0.01,1.119,0.036000000000000004,-0.038,0.026000000000000002,4.311,0.006,-0.006,0.003,0.6109,0.002293,-0.0019489999999999998,0.004499,4.843999999999999,1.061,-0.953,2.299
10462940,2317.486,67.447,104.459,0.45399999999999996,92.5,1.209,6265.0,48.0,0.11199999999999999,0.099,1.271,0.015,-0.015,0.009000000000000001,1.239,0.04,-0.042,0.031,4.322,0.006,-0.006,0.004,0.6025,0.0052840000000000005,-0.005313,0.00365,1.726,0.595,-0.48100000000000004,0.7759999999999999,6068.6,69.27600000000001,0.11199999999999999,0.099,1.252,0.016,-0.017,0.015,1.173,0.046,-0.047,0.046,4.312,0.006999999999999999,-0.006999999999999999,0.006999999999999999,0.5977,0.005265,-0.005296,0.004503,3.218,0.963,-0.838,1.505
10491771,1685.675,177.11,81.002,2.804,24.0,1.3090000000000002,6601.0,48.0,-0.10099999999999999,0.1,1.511,0.04,-0.038,0.016,1.2990000000000002,0.039,-0.037000000000000005,0.039,4.192,0.018000000000000002,-0.018000000000000002,0.006,0.3723,0.01257,-0.044969999999999996,0.004849,2.181,0.249,-0.251,0.373,6432.5,69.27600000000001,-0.10099999999999999,0.1,1.5019999999999998,0.042,-0.040999999999999995,0.017,1.256,0.043,-0.048,0.046,4.183,0.018000000000000002,-0.019,0.006999999999999999,0.3702,0.02291,-0.02199,0.0045049999999999995,2.77,0.479,-0.35600000000000004,0.682
10518551,879.302,26.307,50.052,0.7240000000000001,30.0,2.039,6242.0,60.0,-0.267,0.10099999999999999,2.08,0.03,-0.032,0.021,1.25,0.037000000000000005,-0.044000000000000004,0.037000000000000005,3.898,0.008,-0.009000000000000001,0.004,0.1388,0.003599,-0.0034950000000000003,0.0011380000000000001,3.873,0.37,-0.292,0.305,5856.2,69.27600000000001,-0.267,0.10099999999999999,2.028,0.038,-0.038,0.026000000000000002,1.138,0.051,-0.05,0.037000000000000005,3.8789999999999996,0.009000000000000001,-0.009000000000000001,0.006,0.1363,0.003525,-0.0035340000000000002,0.0020870000000000003,5.724,0.6609999999999999,-0.604,0.647
10593351,502.23699999999997,9.465,32.091,0.2,522.6,1.915,5927.0,81.0,0.151,0.1,3.071,0.028999999999999998,-0.028999999999999998,0.045,1.59,0.038,-0.035,0.047,3.665,0.005,-0.005,0.003,0.054939999999999996,0.0006866000000000001,-0.0006900000000000001,0.001084,2.1,0.09,-0.085,0.23600000000000002,5660.2,69.27600000000001,0.151,0.1,3.068,0.027000000000000003,-0.022000000000000002,0.071,1.571,0.032,-0.027000000000000003,0.078,3.66,0.003,-0.004,0.005,0.05441,0.0003652,-0.0005108000000000001,0.001033,2.178,0.077,-0.073,0.33899999999999997
10610027,1711.616,146.61700000000002,85.59299999999999,5.419,32.8,1.307,6704.0,58.0,-0.040999999999999995,0.1,1.48,0.055,-0.05,0.017,1.329,0.049,-0.039,0.039,4.2219999999999995,0.025,-0.026000000000000002,0.004,0.4115,0.041069999999999995,-0.03719,0.0050810000000000004,1.6740000000000002,0.299,-0.33899999999999997,0.294,6444.4,69.27600000000001,-0.040999999999999995,0.1,1.4609999999999999,0.055999999999999994,-0.052000000000000005,0.021,1.27,0.043,-0.05,0.045,4.211,0.025,-0.026000000000000002,0.006,0.4074,0.0392,-0.03895,0.005093,2.503,0.45899999999999996,-0.385,0.517
10644253,2899.488,92.723,122.914,0.203,1040.0,1.107,6069.0,50.0,0.096,0.1,1.1179999999999999,0.013000000000000001,-0.013999999999999999,0.004,1.159,0.040999999999999995,-0.042,0.018000000000000002,4.405,0.006,-0.006,0.003,0.8301,0.003011,-0.002898,0.004815,1.374,0.8270000000000001,-0.725,0.723,5994.2,69.27600000000001,0.096,0.1,1.11,0.015,-0.016,0.012,1.1340000000000001,0.046,-0.047,0.044000000000000004,4.401,0.006999999999999999,-0.006999999999999999,0.006,0.829,0.003043,-0.00314,0.0058189999999999995,2.063,1.119,-0.958,1.692
10655953,2200.019,145.241,105.098,2.326,33.4,1.089,6594.0,61.0,-0.073,0.099,1.2670000000000001,0.025,-0.024,0.01,1.262,0.044000000000000004,-0.046,0.02,4.333,0.012,-0.013000000000000001,0.003,0.6211,0.029789999999999997,-0.01942,0.006402,0.805,0.49200000000000005,-0.418,0.434,6186.0,69.27600000000001,-0.073,0.099,1.226,0.027000000000000003,-0.027000000000000003,0.018000000000000002,1.115,0.053,-0.052000000000000005,0.049,4.308,0.013000000000000001,-0.013999999999999999,0.006999999999999999,0.6053,0.02648,-0.02825,0.0033710000000000003,3.653,1.08,-0.9420000000000001,1.736
10670371,538.0269999999999,9.687000000000001,31.237,0.509,25.9,2.102,5334.0,71.0,-0.11900000000000001,0.1,3.017,0.057999999999999996,-0.07,0.038,1.501,0.054000000000000006,-0.076,0.043,3.6519999999999997,0.006999999999999999,-0.006999999999999999,0.003,0.054520000000000006,0.001403,-0.001438,0.0006112,2.355,0.423,-0.233,0.298,5117.3,69.27600000000001,-0.11900000000000001,0.1,2.9389999999999996,0.08199999999999999,-0.09,0.06,1.396,0.08900000000000001,-0.09699999999999999,0.073,3.6460000000000004,0.008,-0.008,0.005,0.054970000000000005,0.0015689999999999999,-0.001504,0.0005471,3.1319999999999997,0.882,-0.608,0.69
10712891,515.308,15.385,30.807,1.765,26.1,1.605,5358.0,109.0,-0.049,0.099,3.0589999999999997,0.105,-0.125,0.042,1.505,0.087,-0.126,0.045,3.641,0.013000000000000001,-0.013000000000000001,0.001,0.052410000000000005,0.003,-0.0027660000000000002,0.0007827999999999999,2.278,0.875,-0.34600000000000003,0.305,5054.5,69.27600000000001,-0.049,0.099,2.839,0.163,-0.162,0.142,1.251,0.15,-0.14300000000000002,0.142,3.628,0.013000000000000001,-0.013000000000000001,0.006,0.054520000000000006,0.003677,-0.003436,0.001986,4.621,2.597,-1.561,2.135
10717090,1609.2079999999999,231.44099999999997,77.26,2.727,30.0,1.224,5817.0,74.0,0.23800000000000002,0.1,1.546,0.049,-0.05,0.032,1.22,0.057,-0.094,0.076,4.141,0.02,-0.022000000000000002,0.01,0.3257,0.044239999999999995,-0.01293,0.004455,5.096,2.042,-0.904,1.588,5556.1,69.27600000000001,0.23800000000000002,0.1,1.484,0.045,-0.043,0.027999999999999997,1.06,0.046,-0.046,0.055,4.119,0.021,-0.02,0.009000000000000001,0.3236,0.02632,-0.01845,0.004359,9.652999999999999,1.537,-1.423,2.109
10727922,979.2639999999999,85.945,55.388999999999996,3.045,28.9,1.558,6319.0,66.0,-0.304,0.1,1.9169999999999998,0.069,-0.066,0.031,1.212,0.044000000000000004,-0.05,0.049,3.9539999999999997,0.023,-0.024,0.004,0.171,0.01525,-0.01434,0.001841,4.063,0.525,-0.396,0.488,5831.5,69.27600000000001,-0.304,0.1,1.835,0.075,-0.069,0.027000000000000003,1.045,0.054000000000000006,-0.052000000000000005,0.040999999999999995,3.929,0.023,-0.024,0.006,0.1686,0.01525,-0.01488,0.002001,7.362,0.991,-0.9059999999999999,0.997
10730618,1278.0610000000001,34.169000000000004,66.192,0.152,791.8,1.2790000000000001,6422.0,54.0,-0.006,0.1,1.777,0.018000000000000002,-0.018000000000000002,0.016,1.368,0.043,-0.040999999999999995,0.037000000000000005,4.074,0.006,-0.006,0.004,0.2436,0.0018440000000000002,-0.001718,0.001379,2.594,0.266,-0.265,0.32299999999999995,6307.9,69.27600000000001,-0.006,0.1,1.774,0.018000000000000002,-0.02,0.022000000000000002,1.345,0.045,-0.046,0.051,4.0680000000000005,0.006,-0.006999999999999999,0.006999999999999999,0.2411,0.001894,-0.001743,0.002509,2.932,0.401,-0.33399999999999996,0.6629999999999999
10731424,664.0010000000001,34.024,37.724000000000004,2.18,28.1,1.6,6432.0,65.0,-0.129,0.10099999999999999,2.55,0.087,-0.076,0.044000000000000004,1.4369999999999998,0.063,-0.055,0.053,3.782,0.018000000000000002,-0.019,0.003,0.08646000000000001,0.006023,-0.00587,0.001284,2.435,0.254,-0.217,0.163,6022.2,69.27600000000001,-0.129,0.10099999999999999,2.522,0.085,-0.08,0.032,1.347,0.059000000000000004,-0.052000000000000005,0.044000000000000004,3.763,0.018000000000000002,-0.019,0.005,0.08386,0.006072999999999999,-0.0058460000000000005,0.0011560000000000001,3.225,0.34299999999999997,-0.34299999999999997,0.306
10732098,1047.011,56.756,62.183,1.9240000000000002,29.6,1.419,5796.0,67.0,-0.01,0.1,1.778,0.047,-0.046,0.022000000000000002,1.121,0.049,-0.054000000000000006,0.027000000000000003,3.987,0.013999999999999999,-0.015,0.004,0.199,0.010329999999999999,-0.01023,0.0034219999999999997,6.92,0.9359999999999999,-0.828,0.599,5605.5,69.27600000000001,-0.01,0.1,1.743,0.047,-0.046,0.027999999999999997,1.0590000000000002,0.048,-0.051,0.044000000000000004,3.9789999999999996,0.013999999999999999,-0.015,0.005,0.1993,0.01048,-0.01025,0.002997,8.697000000000001,1.121,-0.993,1.1340000000000001
10794845,2778.118,730.5360000000001,116.34899999999999,6.699,31.1,1.127,6398.0,55.0,-0.195,0.1,1.143,0.047,-0.043,0.01,1.1420000000000001,0.045,-0.046,0.031,4.378,0.028999999999999998,-0.032,0.005,0.7723,0.04927,-0.0485,0.013669999999999998,1.411,0.922,-0.813,1.148,5995.3,69.27600000000001,-0.195,0.1,1.094,0.048,-0.043,0.018000000000000002,0.987,0.051,-0.05,0.047,4.353,0.033,-0.034,0.009000000000000001,0.7563,0.0843,-0.08238999999999999,0.009147,6.063,1.765,-1.633,4.114
10873176,832.834,50.718999999999994,48.342,0.8,92.6,1.6119999999999999,6517.0,89.0,-0.8370000000000001,0.10400000000000001,2.021,0.035,-0.034,0.018000000000000002,1.109,0.045,-0.040999999999999995,0.03,3.8710000000000004,0.011000000000000001,-0.011000000000000001,0.006,0.1342,0.004548,-0.00436,0.001539,4.379,0.498,-0.457,0.301,5746.5,69.27600000000001,-0.8370000000000001,0.10400000000000001,1.911,0.039,-0.038,0.031,0.89,0.042,-0.04,0.038,3.824,0.01,-0.01,0.006999999999999999,0.1275,0.004061,-0.004012,0.001987,9.586,1.2770000000000001,-1.073,1.19
10909629,886.681,24.011,49.467,0.146,360.2,1.3230000000000002,6501.0,61.0,-0.297,0.10099999999999999,2.112,0.035,-0.019,0.055,1.3019999999999998,0.061,-0.036000000000000004,0.099,3.903,0.009000000000000001,-0.006,0.01,0.1378,0.001352,-0.0013039999999999998,0.001243,3.103,0.231,-0.319,0.5920000000000001,5994.8,69.27600000000001,-0.297,0.10099999999999999,2.088,0.025,-0.027000000000000003,0.025,1.2009999999999998,0.043,-0.046,0.04,3.877,0.006,-0.006999999999999999,0.008,0.1317,0.0009113999999999999,-0.0009175,0.0025329999999999997,4.685,0.506,-0.40700000000000003,0.556
10923629,751.5260000000001,18.451,42.207,0.23399999999999999,87.7,1.931,6195.0,87.0,0.157,0.1,2.5780000000000003,0.028999999999999998,-0.094,0.032,1.6880000000000002,0.038,-0.20199999999999999,0.069,3.84,0.006999999999999999,-0.02,0.006999999999999999,0.09807,0.001289,-0.001288,0.001072,1.817,0.882,-0.16899999999999998,0.32,6030.8,69.27600000000001,0.157,0.1,2.469,0.025,-0.025,0.03,1.45,0.042,-0.042,0.057999999999999996,3.813,0.006999999999999999,-0.006,0.008,0.09625,0.001144,-0.001114,0.0015539999999999998,2.984,0.21600000000000003,-0.19699999999999998,0.28
10959362,851.625,55.986999999999995,45.437,1.6340000000000001,26.1,1.725,5806.0,94.0,0.419,0.102,2.307,0.064,-0.057999999999999996,0.045,1.406,0.039,-0.038,0.08199999999999999,3.859,0.017,-0.017,0.006999999999999999,0.1142,0.006940000000000001,-0.006783,0.001556,3.6660000000000004,0.384,-0.349,0.2,5556.4,69.27600000000001,0.419,0.102,2.29,0.062,-0.06,0.046,1.36,0.034,-0.036000000000000004,0.079,3.8510000000000004,0.016,-0.016,0.006999999999999999,0.113,0.00702,-0.006763,0.001652,4.266,0.41,-0.374,0.363
10963065,2177.3360000000002,30.131999999999998,103.211,0.10800000000000001,769.5,1.618,6316.0,45.0,-0.188,0.1,1.242,0.013000000000000001,-0.013999999999999999,0.011000000000000001,1.131,0.036000000000000004,-0.036000000000000004,0.026000000000000002,4.303,0.005,-0.006,0.004,0.5889,0.00238,-0.0014529999999999999,0.004092,3.1310000000000002,0.56,-0.522,0.45399999999999996,5953.3,69.27600000000001,-0.188,0.1,1.214,0.016,-0.015,0.016,1.0390000000000001,0.04,-0.039,0.033,4.2860000000000005,0.006,-0.006,0.006,0.5809,0.0014039999999999999,-0.001902,0.005308,6.227,1.295,-0.9690000000000001,1.26
10971974,2347.024,223.68599999999998,106.633,3.312,24.9,1.081,6030.0,58.0,-0.077,0.102,1.19,0.032,-0.031,0.011000000000000001,1.057,0.052000000000000005,-0.051,0.028999999999999998,4.311,0.018000000000000002,-0.018000000000000002,0.005,0.6314,0.0376,-0.03756,0.0049310000000000005,5.256,1.31,-1.1640000000000001,1.111,5658.7,69.27600000000001,-0.077,0.102,1.139,0.032,-0.031,0.025,0.9279999999999999,0.05,-0.05,0.06,4.292,0.018000000000000002,-0.018000000000000002,0.009000000000000001,0.6247,0.03885,-0.037989999999999996,0.005179,11.43,2.22,-1.97,2.923
10972252,818.9580000000001,35.466,44.45,0.9329999999999999,33.4,1.5119999999999998,6237.0,60.0,-0.136,0.10099999999999999,2.285,0.043,-0.040999999999999995,0.032,1.338,0.045,-0.043,0.047,3.845,0.011000000000000001,-0.011000000000000001,0.006,0.1118,0.004106,-0.004122,0.0010019999999999999,3.302,0.267,-0.27399999999999997,0.53,5891.1,69.27600000000001,-0.136,0.10099999999999999,2.251,0.044000000000000004,-0.044000000000000004,0.021,1.254,0.044000000000000004,-0.049,0.035,3.8310000000000004,0.011000000000000001,-0.011000000000000001,0.006999999999999999,0.1098,0.004108,-0.003985,0.001463,4.31,0.418,-0.33899999999999997,0.382
10972873,1036.851,25.432,58.402,0.142,890.9,1.607,5928.0,64.0,-0.057,0.10099999999999999,1.861,0.022000000000000002,-0.027000000000000003,0.026000000000000002,1.177,0.043,-0.05,0.023,3.968,0.006,-0.006999999999999999,0.005,0.1827,0.0009272,-0.001056,0.003431,5.638999999999999,0.6809999999999999,-0.563,0.366,5531.7,69.27600000000001,-0.057,0.10099999999999999,1.795,0.024,-0.027000000000000003,0.027999999999999997,1.051,0.043,-0.045,0.048,3.951,0.006,-0.006999999999999999,0.006999999999999999,0.1818,0.0008711999999999999,-0.0008664999999999999,0.003144,8.872,0.965,-0.857,1.188
10976896,741.972,31.399,44.736999999999995,1.0270000000000001,30.0,1.723,5628.0,58.0,-0.313,0.102,2.167,0.053,-0.052000000000000005,0.021,1.102,0.055,-0.053,0.023,3.807,0.011000000000000001,-0.011000000000000001,0.004,0.108,0.004305,-0.00421,0.001467,6.075,0.7190000000000001,-0.66,0.34700000000000003,5288.2,69.27600000000001,-0.313,0.102,2.086,0.063,-0.063,0.048,0.991,0.065,-0.067,0.061,3.7939999999999996,0.012,-0.012,0.006999999999999999,0.1088,0.0044,-0.004302,0.00118,8.963,1.962,-1.453,1.7919999999999998
11021413,813.048,21.747,48.163999999999994,1.288,30.0,2.504,5452.0,72.0,-0.078,0.1,2.085,0.057,-0.054000000000000006,0.018000000000000002,1.1159999999999999,0.062,-0.057,0.022000000000000002,3.846,0.01,-0.01,0.002,0.1229,0.004753,-0.004716,0.001381,6.784,0.9520000000000001,-0.865,0.429,5231.4,69.27600000000001,-0.078,0.1,2.036,0.062,-0.061,0.046,1.044,0.066,-0.065,0.06,3.838,0.01,-0.01,0.006,0.1234,0.004902,-0.004804999999999999,0.0016129999999999999,8.719,1.732,-1.36,1.806
11026764,890.497,12.415,50.545,0.363,1049.7,2.21,5722.0,57.0,-0.10800000000000001,0.10099999999999999,2.0580000000000003,0.025,-0.032,0.022000000000000002,1.196,0.036000000000000004,-0.049,0.024,3.888,0.006,-0.006,0.003,0.1373,0.001814,-0.001777,0.002105,5.561,0.539,-0.42700000000000005,0.292,5487.1,69.27600000000001,-0.10800000000000001,0.10099999999999999,2.0180000000000002,0.028999999999999998,-0.035,0.031,1.128,0.040999999999999995,-0.049,0.04,3.88,0.006,-0.006,0.005,0.1374,0.0018809999999999999,-0.001846,0.0021920000000000004,6.992000000000001,0.7709999999999999,-0.68,0.898
