id_starname,teff,teff_err,logg,logg_err,feh,feh_err,parallax,parallax_err,jmag,jmag_err,kmag,kmag_err,ra,dec,band,dust,comments
KIC8321567,5585.2,69.27600000000001,4.056013890045303,0.06168957626348647,0.032,0.101,0.004046754187406497,4.253849024381818e-05,9.664,0.021,9.257,0.013999999999999999,298.5188423966267,44.29165610722021,kmag,green19,using DR13 feh and ASPC teff
KIC8360349,6325.5,69.27600000000001,3.8364558080786986,0.012105315199595191,0.153,0.099,0.005388645162398402,2.4147369604942773e-05,7.671,0.018000000000000002,7.44,0.015,289.93107089543975,44.374955897447855,kmag,green19,using DR13 feh and ASPC teff
KIC8367710,6066.3,69.27600000000001,3.9722675758036514,0.012590892099886506,0.014,0.1,0.0036594006436422256,3.0791124532836175e-05,8.995,0.021,8.749,0.015,292.6382149954232,44.37020543388109,kmag,green19,using DR13 feh and ASPC teff
KIC8394589,6134.8,140.0,4.338455702041832,0.009999144212753145,-0.27,0.139,0.008090574510365567,2.3407625459169718e-05,8.54,0.02,8.226,0.019,300.46466582945425,44.35392573667421,kmag,green19,using DR13 feh and ASPC teff
KIC8408931,5936.9,69.27600000000001,3.71585418529898,0.033973484596414145,-0.124,0.101,0.0023449523388003567,2.2870143794144902e-05,9.378,0.021,9.083,0.011000000000000001,281.03373901088014,44.44753308334752,kmag,green19,using DR13 feh and ASPC teff
KIC8414062,6279.7,69.27600000000001,4.019037374816008,0.07477715216021273,-0.251,0.1,0.003468276322282606,4.746420942940046e-05,9.937000000000001,0.022000000000000002,9.681000000000001,0.013999999999999999,284.0633877973821,44.455190667423665,kmag,green19,using DR13 feh and ASPC teff
KIC8416311,6265.8,69.27600000000001,3.907462090624265,0.02055351943910604,0.131,0.1,0.002903109121399101,2.2981168961012925e-05,9.282,0.022000000000000002,9.033,0.013999999999999999,285.29533978670804,44.42583728463225,kmag,green19,using DR13 feh and ASPC teff
KIC8424992,5531.8,69.27600000000001,4.34059235009175,0.014115539119278788,-0.127,0.101,0.0073217823353638615,2.4446625306138482e-05,9.173,0.028999999999999998,8.843,0.013999999999999999,289.6384258949794,44.40488704003973,kmag,green19,using DR13 feh and ASPC teff
KIC8493735,5731.2,69.27600000000001,3.738509166618516,0.0289913202705173,-0.08,0.1,0.003237232423073577,2.358047622934091e-05,9.017999999999999,0.03,8.699,0.013999999999999999,291.2378067667465,44.58767174909124,kmag,green19,using DR13 feh and ASPC teff
KIC8493800,6039.3,69.27600000000001,4.22044681812014,0.03706030209315803,0.039,0.1,0.003975929093856247,2.7083763866859348e-05,9.666,0.023,9.38,0.013999999999999999,291.2604260637628,44.545374342439644,kmag,green19,using DR13 feh and ASPC teff
KIC8499940,5624.8,69.27600000000001,4.05609998375105,0.020686913068736476,-0.006,0.1,0.002779390834256372,2.2058439846129118e-05,10.357000000000001,0.02,10.015,0.012,293.66966289588817,44.582352854534534,kmag,green19,using DR13 feh and ASPC teff
KIC8561221,5154.6,69.27600000000001,3.6128398749936994,0.0072050595187383906,-0.16399999999999998,0.101,0.0037835526885178702,2.488962538356371e-05,8.529,0.03,8.09,0.015,292.2852328566284,44.64126166023778,kmag,green19,using DR13 feh and ASPC teff
KIC8574769,5535.0,69.27600000000001,4.059609311340498,0.02203952965238429,0.341,0.1,0.003562816732573018,3.894447119639929e-05,9.954,0.023,9.544,0.015,296.96314715324087,44.61428857037466,kmag,green19,using DR13 feh and ASPC teff
KIC8579578,6361.5,69.27600000000001,3.950212376130475,0.016853080695547338,0.054000000000000006,0.1,0.005341026942246241,2.6678225864743942e-05,7.986000000000001,0.018000000000000002,7.768,0.02,298.17332071869305,44.60466502293605,kmag,green19,using DR13 feh and ASPC teff
KIC8621637,5544.4,69.27600000000001,3.956733261321992,0.014313177816404687,0.094,0.1,0.002501008217514357,3.371110812896894e-05,10.395,0.021,10.033999999999999,0.013000000000000001,290.6348508214084,44.743984453454765,kmag,green19,using DR13 feh and ASPC teff
