id_starname,logg,logg_err,feh,feh_err,parallax,parallax_err,jmag,jmag_err,kmag,kmag_err,ra,dec,band,dust,comments
KIC9693187,4.148822169172245,0.011915891121685413,-0.189669,0.016095743,0.006560045398575492,2.5953685886389226e-05,8.356,0.02,8.07,0.026000000000000002,282.7503895865938,46.42257138857824,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC9696358,3.916155875469335,0.013532776860405837,0.075095996,0.010386229,0.0016486134872913212,2.9259017874026788e-05,10.755999999999998,0.021,10.454,0.016,284.59368582552065,46.44973641571437,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC9697131,4.017008579291336,0.01444671798809308,0.061183,0.01189129,0.0033795372942495884,2.6810916472026797e-05,9.381,0.021,9.109,0.019,285.0775880806762,46.41965513707333,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC9700430,4.1674802784615546,0.025799794640964782,0.042276002,0.01109446,0.002821251858863895,2.530100907905337e-05,10.417,0.022000000000000002,10.134,0.011000000000000001,287.02767792556136,46.45465994426257,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC9702369,4.2663988986547325,0.01077553472903616,0.016246,0.012666978999999998,0.0069680428829286935,7.643739780715987e-05,8.675,0.034,8.419,0.011000000000000001,288.1705843855847,46.40042862998958,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC9702752,4.045375690992324,0.01738308402530344,0.264811,0.0066816746,0.004139788426088487,2.4341030972851826e-05,9.556000000000001,0.023,9.172,0.011000000000000001,288.39985759804284,46.43964406693573,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC9754284,4.136748369103082,0.05792143265765234,0.035125002,0.011213115,0.0031182759535838727,2.4406730142094927e-05,10.049,0.02,9.772,0.013999999999999999,283.03240774667256,46.51006040030866,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC9757640,4.012825759108658,0.03928336298161194,0.342411,0.007177239,0.003117449510727067,2.2096940793642625e-05,9.947000000000001,0.024,9.582,0.013000000000000001,284.95965358971637,46.587492134070274,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC9778067,3.9177681378187614,0.0246207248191691,-0.423969,0.018674461,0.002009785900797045,2.0647464125918752e-05,10.574000000000002,0.021,10.261,0.016,294.8272608820975,46.56294855268335,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC9787965,3.9172664025954114,0.023365952809990133,0.051060002,0.012043898999999999,0.0018815896384615774,4.8145582915589096e-05,10.345999999999998,0.022000000000000002,10.049,0.015,298.0584690654711,46.56601897070423,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC9791157,3.947918209364984,0.03893968826406118,0.01958545,0.015060243999999999,0.0027900763251162163,3.322573748073218e-05,9.899,0.023,9.547,0.021,298.96342709740384,46.59556996802784,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC9812421,3.5569847604459417,0.010142116301482908,-0.22636154,0.008417813,0.0033769554994474934,3.8797560164678126e-05,8.832,0.024,8.342,0.011000000000000001,281.586995127056,46.63488160806444,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC9812850,4.059067991316393,0.008747448046851592,-0.081622005,0.014766755500000001,0.0053450640392320925,2.5290245109441526e-05,8.504,0.02,8.299,0.017,281.91359446314414,46.68606055792709,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC9821513,4.04689758654892,0.016160183813749753,-0.17887901,0.01624891,0.0024470752292019503,2.190386904911103e-05,10.102,0.022000000000000002,9.881,0.011000000000000001,287.0844073708905,46.60361601488107,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC9880787,3.89783133864297,0.020235754499052037,-0.26132154,0.01565548,0.0024457105176114314,2.2592090428138213e-05,10.142000000000001,0.021,9.815,0.012,286.8430609688827,46.70722798132515,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC9893470,3.583071294067336,0.034006237802748404,0.05023745,0.015367111000000001,0.001988854455392269,2.245809436923012e-05,9.545,0.02,9.205,0.015,292.93683439543764,46.70843117677902,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC9903271,3.46116628108483,0.010337709642786595,0.35059845,0.006569944,0.0024259974088877406,2.7142424207181537e-05,9.658999999999999,0.021,9.037,0.013999999999999999,296.55469499318195,46.72745071011689,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC9955598,4.48071268491422,0.01136526111999353,0.041136,0.007532474599999999,0.01468963043467283,2.1240073200917834e-05,8.2,0.018000000000000002,7.768,0.023,293.6792057996139,46.85273373546158,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC9962623,4.117610555747473,0.038038715941320966,-0.034619,0.013924538,0.0037094036182431078,2.4822269060767743e-05,10.099,0.021,9.718,0.012,296.3391649664887,46.82508995730967,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC9965715,4.276420096468739,0.008711870492664356,-0.32431898,0.014525595,0.008079738361804228,2.5191025844200342e-05,8.197000000000001,0.028999999999999998,7.872999999999999,0.015,297.3334809692721,46.82684477052961,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10003270,3.861693849189393,0.03108506483316168,-0.064704,0.015525635,0.0016644488223089018,3.135531736820822e-05,10.457,0.02,10.241,0.011000000000000001,288.11845160346513,46.97476459712533,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10016239,4.3070809849925284,0.02622730640431989,0.020349000000000003,0.014302975,0.005859823461303266,2.502412006488073e-05,8.984,0.027000000000000003,8.741,0.015,293.77165954198335,46.975122110284026,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10018963,3.951248009377343,0.008909595518179188,-0.181069,0.014243178,0.007081869812259782,2.578335059324735e-05,7.712999999999999,0.019,7.452999999999999,0.023,294.7530367817401,46.9020778769345,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10019747,4.0302767198369365,0.03994352247572182,0.222471,0.0071488004,0.004803910896479588,2.49902110069581e-05,9.167,0.034,8.763,0.013999999999999999,295.03905157787466,46.96599382244099,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10024648,4.000986067710087,0.022176013463846643,-0.019107,0.01708989,0.0026692462635917553,2.1203129548630643e-05,9.88,0.019,9.581,0.015,296.7396220970808,46.95060675144209,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10025841,4.1423109048198254,0.05126043215189047,0.23454099999999997,0.008855682,0.0036954561971108556,2.4812791435397577e-05,9.68,0.021,9.363999999999999,0.016,297.0873661556977,46.96311268792674,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10070754,4.2977667795542684,0.047090392703121146,-0.21419899999999997,0.017159715,0.004921467727232712,2.4015508634862032e-05,9.413,0.025,9.175,0.013999999999999999,290.07588942284303,47.041092055974865,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10074716,4.187697280759911,0.06362146965653978,0.14794100000000002,0.010897589,0.0028382063533059893,1.983103534330461e-05,10.501,0.02,10.147,0.015,291.63250356395463,47.08466260488619,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10079226,4.363904432956397,0.013660509263136757,0.166021,0.009261983,0.006793949102365472,2.55360477714262e-05,9.05,0.024,8.714,0.015,293.4698854948296,47.04549621254127,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10081026,3.81653940870741,0.036379683919502206,-0.16560155,0.029917493,0.0017434280498295,2.5964882517232582e-05,10.267000000000001,0.025,9.996,0.012,294.1407092212797,47.044959848079316,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10088136,3.4843146114993533,0.03429500870968739,-0.34950155,0.011262227,0.0021713770387456056,2.0677696034007383e-05,9.687999999999999,0.022000000000000002,9.17,0.015,296.5948384296161,47.03525228393642,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10118942,3.8352111646202713,0.031989805058683984,-0.52220154,0.02822857,0.0019286530937580174,2.482801630901419e-05,10.478,0.021,10.184,0.011000000000000001,281.1228859273351,47.164922347229755,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10129349,4.249076662122088,0.0695039321542481,0.106470995,0.015710475,0.004952344890670339,2.1195561531406808e-05,8.85,0.026000000000000002,8.633,0.012,286.77523956105466,47.17784511458114,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10130853,3.3808479720279867,0.008120487537614166,0.33429846,0.00538786,0.0023495006098887944,3.170082720522409e-05,9.394,0.021,8.777999999999999,0.011000000000000001,287.5434298606718,47.16054761331481,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10147635,3.741078971395192,0.008414700844139034,0.04916445,0.016640842,0.002269544145783172,2.37858831731566e-05,9.632,0.021,9.277999999999999,0.012,294.2858878031912,47.10867602311708,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10162436,3.9686382505054234,0.00904188446747198,-0.059541997,0.012884511000000001,0.007299021064366028,2.697687908573159e-05,7.636,0.03,7.358,0.02,298.72587749137887,47.14515065375595,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10186764,4.077800347605876,0.0415906289594126,-0.09550399999999999,0.018848151,0.0031576635921695922,1.9412281732257183e-05,9.877,0.021,9.584,0.011000000000000001,281.32374347782957,47.296606486289214,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10214328,4.06058911402004,0.07002606825201389,-0.345729,0.020931633,0.0028123050969584324,2.08362185251764e-05,9.774,0.02,9.532,0.015,294.3770950369047,47.2899190945341,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10215584,4.267513321599177,0.09485116302666732,0.017155001,0.008775586,0.005130045201041394,6.35792865340381e-05,9.533999999999999,0.02,9.158999999999999,0.012,294.81431930826665,47.24832004914877,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10272858,3.45415204304085,0.007616744774258165,0.0053668497,0.0069732530000000004,0.001830289757192946,2.46189363477299e-05,9.914,0.02,9.38,0.013999999999999999,291.36288353800813,47.32866822298559,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10272923,3.6000942202468997,0.01151945526347573,0.07621745,0.0063041425,0.002462938485563464,2.2831906403130414e-05,9.887,0.02,9.33,0.013999999999999999,291.3932955272342,47.3777112281646,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10273246,3.8809768565415514,0.016090949299105355,-0.14993900000000002,0.012842518999999998,0.0024754197753065763,3.509490480981864e-05,9.869,0.019,9.572000000000001,0.013999999999999999,291.5240119202132,47.35828878642518,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10295224,3.775047235976329,0.0315462822085878,0.28306103,0.009454487,0.004887053103348765,0.0004070381821861103,8.032,0.026000000000000002,7.712999999999999,0.016,298.8957440741846,47.378072037563285,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10319352,3.963915771482089,0.12978519589768064,0.227631,0.0068830526,0.003886200445116432,2.106702388805973e-05,9.902999999999999,0.022000000000000002,9.517000000000001,0.011000000000000001,281.5343109673211,47.499414380305964,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10322381,4.185095009155076,0.03761697816094335,-0.294469,0.0150149055,0.0035023413759250562,2.2453834534194282e-05,10.128,0.021,9.834,0.013999999999999999,283.4331620263038,47.40839848667785,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10324098,3.916597602268814,0.022145185124596026,-0.016206,0.015343842,0.0018473421378228762,2.4645019574290883e-05,10.545,0.022000000000000002,10.231,0.017,284.3677367943876,47.4520857690963,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10351059,4.092638618190254,0.02855752899612375,0.247491,0.011519251000000001,0.0034631049010355854,2.0235132763544138e-05,9.325,0.02,9.091000000000001,0.012,296.0716592030712,47.419282466205075,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10355856,4.08888481977187,0.011425936631999421,-0.108849004,0.015553771499999999,0.0056875775403193,2.662537189803277e-05,8.298,0.021,8.057,0.013999999999999999,297.55937741962583,47.47351356126002,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10385708,4.004604860990272,0.04796792801133106,0.141221,0.008439335,0.0028658241760491855,2.380849265636009e-05,10.075,0.021,9.765,0.011000000000000001,282.211831252882,47.57692961927508,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10394814,3.4889539337484896,0.008705977115172242,-0.16236155,0.007502664300000001,0.002947442902203567,2.0314962834372387e-05,9.19,0.034,8.674,0.011000000000000001,287.2985457218452,47.57797499384346,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10398597,3.962281853236731,0.04652892928856042,0.137101,0.012579873,0.0017772054463615864,1.9751448874809976e-05,10.692,0.021,10.455,0.012,289.27033359053337,47.56553428625973,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10417911,3.938380651049232,0.022466057239060196,0.29504102,0.007090865,0.002726445550512879,2.3167080478557e-05,10.068,0.02,9.693999999999999,0.012,296.730907256607,47.57930499146924,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10454113,4.328470086975302,0.008752007331477888,0.057812999999999996,0.011217693999999999,0.010294714050738006,6.226216738394345e-05,7.655,0.021,7.291,9.995,284.15262326049736,47.65642759535394,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10462940,4.325958890228073,0.014099182988143909,0.15294100000000002,0.010794192,0.006909200069867216,2.9249296107462074e-05,8.755,0.043,8.468,0.013999999999999999,288.72583586793456,47.696962120610074,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10491771,4.197769588120486,0.04609327153950052,-0.077254005,0.016379943,0.0052672161637950686,2.2144530458893743e-05,8.913,0.046,8.67,0.018000000000000002,298.9669683701632,47.67837427077399,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10518551,3.899929873452842,0.014433643314258403,-0.19478900000000002,0.012405403,0.0030416830187997286,2.4071142576869426e-05,9.326,0.02,8.987,0.016,283.8238482097299,47.71637841154857,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10593351,3.648021969148559,0.010158113840553007,0.22913845,0.012289786,0.0019598995620885244,2.046463867968136e-05,9.742,0.02,9.429,0.013999999999999999,289.09709615725086,47.84927927793632,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10610027,4.211573555877943,0.03778767676829941,0.022851,0.019069895,0.005339919149360334,2.5793751356567304e-05,8.263,0.024,8.101,0.016,295.6671258127123,47.892208653657704,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10644253,4.419537084166713,0.01520753368134622,0.12934099,0.010136787,0.010346066829362505,2.3962611140987326e-05,8.167,0.023,7.874,0.026000000000000002,280.926714704014,47.93798750119903,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10655953,4.306151538561475,0.02937170401073028,-0.072376005,0.013497193000000001,0.004333890495935154,2.7395394907905572e-05,9.827,0.023,9.547,0.025,287.67012303875714,47.93582198166664,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10670371,3.656416063654904,0.009776525989378409,-0.09210855,0.0081926,0.0020848995739026167,4.285628231700305e-05,9.641,0.021,9.139,0.013999999999999999,293.7745016187333,47.90416938073414,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10712891,3.6348640279583946,0.014256876140410591,0.00341345,0.008048624,0.0020631316362654394,0.0003822752226904304,10.121,0.024,9.605,0.013999999999999999,283.13386354098645,48.01192655120141,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10717090,4.1474650030224405,0.0627504084148028,0.264871,0.0074133677,0.003434554896619281,2.2543649662474456e-05,10.055,0.026000000000000002,9.664,0.022000000000000002,285.3960865190944,48.09610991344359,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10727922,3.9510844447663813,0.038642312836439575,-0.19082901,0.01353609,0.0024667360195491698,2.3706562807502784e-05,10.213,0.021,9.884,0.022000000000000002,290.5441452796639,48.04685686231237,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10730618,4.074258399919123,0.013271815490611844,-0.016263,0.01434102,0.0033778001988945846,2.461396725120196e-05,9.546,0.021,9.316,0.013000000000000001,291.6270471490217,48.0930193029842,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10731424,3.785145998834482,0.023211127338750026,-0.033366997,0.014395317,0.0014722504103005436,2.6759240837872647e-05,10.597999999999999,0.019,10.344000000000001,0.017,291.93682584014715,48.06536952686799,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10732098,3.9653579055979606,0.024310577262729945,0.0108611,0.009011637,0.002401071075946931,2.957142168739597e-05,10.54,0.03,10.139,0.018000000000000002,292.19708338130033,48.03763032960828,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10794845,4.403141809898844,0.11437797358051885,-0.16711900000000002,0.013085458999999999,0.0053323809938474334,2.6763133147665546e-05,9.578,0.027000000000000003,9.283,0.02,290.873353350578,48.11454462688285,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10873176,3.8778413140468233,0.02744510279095056,-0.73775154,0.040086992,0.0021272034982491705,2.002147193511717e-05,10.342,0.019,10.071,0.016,296.36000234413007,48.240456915213365,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10909629,3.911304627352082,0.013393745834856271,-0.171939,0.0144139305,0.0023473135658220313,2.307346386872094e-05,9.919,0.023,9.62,0.022000000000000002,286.19010259716134,48.359273467741225,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10923629,3.839408119124784,0.012370526461138905,0.20368099,0.011041705,0.0031819911178417345,2.700630328888736e-05,8.877,0.032,8.636000000000001,0.013000000000000001,293.50157404616164,48.366606253648854,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10959362,3.8701745321336776,0.029248945639486875,0.44399099999999997,0.007894323,0.002433713253311127,2.326703972457012e-05,9.804,0.021,9.464,0.016,282.1077590389179,48.467415348064534,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10963065,4.293911525760998,0.008693245477535114,-0.173509,0.012265215,0.0112845778902741,3.300645334661186e-05,7.784,0.021,7.486000000000001,0.018000000000000002,284.7862157903107,48.423262246183825,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10971974,4.320140348515371,0.04198114369890141,-0.071202,0.014725263,0.0040122128683878246,2.3621983996056968e-05,10.241,0.026000000000000002,9.897,0.02,289.9237756144527,48.435862591104915,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10972252,3.8711031842823487,0.02000361393252095,-0.09251255,0.028172005,0.0017478595882530813,2.508096396395689e-05,10.44,0.028999999999999998,10.169,0.02,290.0594421507559,48.42952501922644,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC10972873,3.956478360448109,0.012776177956289969,-0.11460899999999999,0.014371613,0.003747136537914748,2.894897910892767e-05,9.557,0.023,9.177999999999999,0.024,290.42641790801144,48.44325806448517,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC11021413,3.839227342704578,0.013024317277432529,-0.046308547,0.008559679,0.004733100953613034,2.1498055121949953e-05,8.879,0.019,8.439,0.024,287.44641365552536,48.54636959022327,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC11026764,3.8959423855254434,0.008566898748870356,0.059400003,0.008816737,0.006423859835370778,9.598646495085111e-05,8.218,0.019,7.862,0.017,290.3529233519078,48.51481330173181,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC11027406,4.170838105360725,0.022061261273285167,-0.25681898,0.011830265,0.0054116210080361596,2.2827323672269214e-05,9.349,0.022000000000000002,9.004,0.024,290.718431332196,48.5410042365553,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC11070918,3.813632612714252,0.021614639436806384,0.10406099999999999,0.016102022,0.004442705942242375,3.022638169534628e-05,8.808,0.044000000000000004,8.597999999999999,0.018000000000000002,284.22234557922815,48.693965543343886,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC11074380,3.680668267792352,0.016325697165050918,0.13640845,0.006557281,0.002331039434106092,2.0322559272125874e-05,9.902000000000001,0.022000000000000002,9.371,0.022000000000000002,286.4137472446618,48.6586926156275,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC11075448,4.200825406120543,0.05515786596782611,0.026953999,0.016501093,0.00390464329977751,2.574261549111204e-05,9.496,0.021,9.256,0.02,287.1422184695715,48.69643619369418,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC11081729,4.260547549849022,0.009236963185677741,-0.10002899999999999,0.017440442,0.007689145310958532,2.0717415026651208e-05,8.187000000000001,0.039,7.973,0.018000000000000002,290.58425561122976,48.69535201609725,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC11082784,3.875697053022209,0.018703920875147943,-0.168809,0.010150465,0.002315691553610901,2.9582576140349552e-05,10.306,0.022000000000000002,9.948,0.02,291.1618903529509,48.6453047692994,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC11083308,3.916223146539065,0.03716883199738987,0.0092074,0.011931997,0.001964665846879983,2.673176841642686e-05,10.368,0.021,10.099,0.016,291.43571177296934,48.624011338484145,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC11127479,4.219302677295583,0.03240969020044398,0.163481,0.008871720999999999,0.003640233653334465,2.462850368091744e-05,10.072000000000001,0.024,9.761000000000001,0.023,286.3385561610159,48.74426973114006,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC11137075,4.0058600276252765,0.008378294578220553,-0.13859901,0.011625192,0.0039767481082550165,4.555205264997559e-05,9.664,0.023,9.274,0.013000000000000001,291.6208435608788,48.71172102616643,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC11138101,3.7884780835860217,0.04773342035428329,-0.048625,0.012328628999999999,0.0023096762130357406,2.08052681637818e-05,9.793,0.022000000000000002,9.506,0.013000000000000001,292.1377888602616,48.700735467414724,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC11188219,4.211532643106226,0.08741909573914765,0.135391,0.008680468,0.004008888197997164,2.363262704284683e-05,9.988999999999999,0.021,9.657,0.024,290.6194465066932,48.82920942886193,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC11193681,3.814805648306084,0.008177170912218328,0.283391,0.007126433000000001,0.002804385664538961,2.1251101808139563e-05,9.562999999999999,0.021,9.22,0.016,293.50117225107886,48.83584471748327,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC11244118,4.0789208862983335,0.007768976483455488,0.255421,0.00681125,0.0063098210841369936,2.0070443330411386e-05,8.675,0.026000000000000002,8.294,0.013000000000000001,291.83540657744186,48.95297698277522,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC11253226,4.194612653643894,0.008484660186640644,-0.09458899999999999,0.018229396999999998,0.008463872534391948,4.228244786472527e-05,7.6160000000000005,0.02,7.459,0.016,295.91509758414793,48.92853425736312,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC11294717,3.9126576692458963,0.03510158944502678,0.101344995,0.008172908000000001,0.002015663510040996,1.9544676828580247e-05,10.706,0.021,10.287,0.026000000000000002,290.63627641075874,49.03761443832324,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC11307875,3.3940674616117734,0.021841040250035196,0.08802445,0.006590166,0.00185175396545521,2.4205441830077786e-05,9.75,0.022000000000000002,9.166,0.021,296.64099757036547,49.02377299147784,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC11389393,4.012561334169171,0.018667472923389283,0.149391,0.009700076,0.003295550238645528,1.822524182630976e-05,9.568,0.02,9.283999999999999,0.013000000000000001,283.70129705654665,49.228184154175025,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC11389437,4.0454381893779585,0.014911113089293769,0.028919,0.0106197875,0.003859899053934055,1.897297218202898e-05,9.402999999999999,0.02,9.095,0.013000000000000001,283.7315513252464,49.22974844783744,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC11395018,3.8672962321021545,0.010031695561491376,0.240191,0.007095133399999999,0.0029582947914055823,2.1430098296416633e-05,9.568,0.02,9.222000000000001,0.022000000000000002,287.48116364984025,49.25119205376334,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC11401156,3.6801642092399134,0.01410502282996809,0.06402445,0.006751194,0.004857032705361437,2.308501572239944e-05,8.525,0.034,7.971,0.021,290.9338238823378,49.22242572409293,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC11401708,3.774018701987545,0.013635166992292322,0.24280100000000002,0.0077658724,0.0022747205385365028,2.7308807356053702e-05,9.692,0.023,9.32,0.022000000000000002,291.22697265142926,49.2818813828337,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC11414712,3.8170607965828465,0.012791495106610208,-0.08579255,0.011287715,0.007803667013652119,2.6669630223060443e-05,7.398,0.026000000000000002,7.0329999999999995,0.017,297.09355265788736,49.23689803958744,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC11454149,4.3644162726116535,0.04891348041694901,-0.24135900000000002,0.013790756000000001,0.005273307064875493,2.719740691644511e-05,9.552999999999999,0.023,9.271,0.022000000000000002,291.271721787621,49.32701227378804,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC11460626,3.8645708294791152,0.04008455726885913,-0.055336,0.014495248,0.0018868748727702733,3.0109924209043845e-05,10.48,0.021,10.185,0.016,294.53454743663485,49.38016391206773,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC11467550,3.943258229511338,0.023350698904583026,0.0098407,0.01111992,0.0024830937459503545,2.1466397621797983e-05,10.002,0.02,9.732000000000001,0.013999999999999999,297.37163302388353,49.35283313622077,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC11496573,3.464175946791296,0.011164589259065001,0.01171445,0.0068898303,0.0018443393491526818,2.757191373793452e-05,9.977,0.019,9.385,0.024,285.7146802719718,49.44433056653975,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC11507653,4.075692013976252,0.058900641699400326,0.13238099,0.0080332365,0.002725538840582932,4.120227626052917e-05,10.276,0.024,9.957,0.013999999999999999,292.02238347069766,49.415837686723854,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC11558593,3.5758453932561545,0.02450087792789737,-0.20137155,0.008367233,0.0010131767661693731,0.0002381942050944065,9.914,0.021,9.413,0.017,291.5656594826065,49.59277289097073,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC11611414,4.0083580959935805,0.07561556462209372,-0.050065998,0.011866095,0.002271738470302784,2.559944071016236e-05,10.535,0.026000000000000002,10.273,0.021,292.2315674281056,49.64786819504508,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC11620833,3.458071042925661,0.02616396530419186,0.30201846,0.0056411754,0.0036122916417112797,7.076928133355885e-05,8.908,0.023,8.363999999999999,0.015,296.420046520644,49.68240804502942,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC11674236,3.886209896713695,0.038961370916063935,0.19568099,0.0072062574,0.002417304018921157,2.7986781501937758e-05,10.307,0.022000000000000002,9.896,0.013000000000000001,297.5384797982407,49.724774417148474,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC11713510,4.047598738220207,0.008898641510200554,-0.115389004,0.010289679,0.00386094162034514,2.04862046321944e-05,9.724,0.025,9.35,0.018000000000000002,292.2578296781836,49.865447815995886,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC11717120,3.691406539081656,0.01041208044725353,-0.33100155,0.0082846,0.006982115179871751,2.5807469943150975e-05,7.917000000000001,0.023,7.406000000000001,0.016,294.0786471736795,49.824146473065426,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC11722551,3.789235731327542,0.00833850791060412,0.45693845,0.005290683000000001,0.0035632712681893343,2.3125824490717446e-05,9.512,0.019,8.972999999999999,0.016,296.3907744874878,49.88227648327086,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC11723674,3.805872558262629,0.02783441919521419,0.040632002,0.013231123999999999,0.0016207978198328353,2.937235668882992e-05,10.422,0.021,10.134,0.016,296.83232405336895,49.83543816730874,kmag,green19,using APOGEE DR16 feh and IRFM teff
