var_name,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_mean,ess_sd,ess_bulk,ess_tail,r_hat,50th,16th,84th
y_offset[35],0.04987900952534242,0.9454844494215798,-1.778008199383212,1.7712046454104455,0.005676252399605915,0.007904800875339619,27745.041810189134,7153.726520347902,27729.35407542949,13802.402957246433,1.0002365449321264,0.05555845135467599,-0.896848638868516,0.9806892981067507
y_offset[36],-0.01806750637107183,0.9440390410886705,-1.7816400643271266,1.7666520173715652,0.005263900126834945,0.007685114098066514,32163.598246129746,7545.410173300567,32174.85232107123,13735.322710334658,1.0001994684669786,-0.019379045431914155,-0.9601009888714614,0.9251247501317456
y_offset[37],-0.00428166543303223,0.9438394530831385,-1.80989584445517,1.7284591671834004,0.006008290536813467,0.007484525551769981,24677.11607203073,7951.875396040695,24725.94036168813,13980.151310054558,1.0000526179103522,-0.0004537698685449949,-0.9373268037349105,0.9290017174310086
y_offset[38],0.09823108863060687,0.9505149799486372,-1.6667992304763148,1.9229108897755898,0.005340144650336344,0.00793795141639632,31681.948901341733,7169.78935841167,31666.485453913316,12918.53045713057,0.999999488732997,0.09045097474568714,-0.8402408872881434,1.0401381450921687
y_offset[39],0.06931364197037498,0.961642492960883,-1.7370036908835822,1.8698960083088985,0.005759519337721851,0.008052306724573534,27877.563244216657,7131.685783129976,27886.286620808052,12846.510487993939,1.0002594402287455,0.07246116405424402,-0.8914803404972997,1.026364605610333
y_offset[40],0.056502213454991,0.9412805997912647,-1.7348562625135546,1.7935600866951207,0.005087876504168467,0.007578257235375048,34226.705096513,7714.403961936807,34228.004056012884,13906.608688099212,0.9999686407115315,0.06164920173173292,-0.8735845720825786,0.9882378388913431
y_offset[41],0.10735241870304435,0.9696752315933596,-1.6760275973585912,1.9263388946334545,0.005469954004089946,0.008191821894015797,31425.72141790796,7006.44581829612,31462.65667641391,13413.408019433966,1.0002563833208038,0.1070269761194575,-0.8549341878597593,1.0766105375650339
y_offset[42],-0.012670250222595816,0.9663545224197552,-1.8169307411055977,1.803182621000451,0.005392158835105788,0.008163047668913853,32117.934915040296,7007.683205672371,32120.57576445787,13405.528112608588,1.0001140138319258,-0.006859911942541788,-0.9735510325514327,0.9441948642581078
y_offset[43],0.07042675766106002,0.9465203820219311,-1.6999299867789142,1.8374348692708868,0.005253209645338379,0.007887075982189089,32464.63127935986,7201.667635565481,32481.90763041073,13558.422770268253,1.0015204838729121,0.0744659364556324,-0.8690910797658302,1.0253255300721191
y_offset[44],-0.0067372920266418005,0.9670002819375106,-1.8061073833995156,1.867046167276401,0.005776320891344282,0.007988301919087495,28025.31987996144,7327.3821528277595,28073.00228356077,13355.739033819504,1.00036260417741,-0.015081359958913765,-0.9558314673486458,0.94307897169881
y_offset[45],-0.2219803886016403,0.9531229708890764,-2.03662756207339,1.5243071781289237,0.005933591709878719,0.00706629134705105,25802.5456126484,9097.302763926584,25800.611288568154,14085.499283762521,1.0002998799603233,-0.22063214685605664,-1.1784621487771751,0.7214196130089672
y_offset[46],0.16443721675209463,0.9619617994902393,-1.6447797455294717,1.989274391825486,0.0058078234864558835,0.007869797525892171,27433.981085813502,7471.235850371693,27405.59609208716,12840.733862283181,1.000316721099623,0.16254875196394447,-0.7917490489086915,1.1211605822892037
y_offset[47],0.07216121148782118,0.9483971568146563,-1.6790253388491612,1.885323121114117,0.005398227048616089,0.007776201180196281,30865.846550123995,7437.887046631848,30848.586637536217,13595.289284667928,1.0001905233997537,0.07021294536519183,-0.8637863303077499,1.0057728336515543
y_offset[48],-0.06056646915179991,0.9546808363376095,-1.8588403246689276,1.7600346787752945,0.0058487063353873225,0.007538076118937361,26643.837606876743,8020.417325740301,26634.518234043073,13494.977800350718,1.000159722404151,-0.0666971695178343,-0.9933281580649429,0.8877082883969165
y_offset[49],0.027390947723235127,0.9468908706774295,-1.7079106134228297,1.8335128933163083,0.005920490846531933,0.007407275604213546,25579.051172416188,8171.162758959546,25594.289529788744,14340.092418484375,1.000030392390329,0.020668247296343666,-0.918550491324977,0.9712414574905806
y_offset[50],0.20401956725694181,0.9507805925370171,-1.5957262514829476,1.9771530636023849,0.005204550536386492,0.007731365840750132,33372.91610654792,7562.261167555037,33392.37890730866,13406.827836416373,1.0001381406707976,0.2072794801686368,-0.7425996249283648,1.1403965328885242
y_offset[51],0.06515054844700573,0.9508287508001463,-1.7291605228474038,1.8398442865843394,0.005671592917224662,0.007941811286889653,28105.70655625657,7167.551746893412,28098.71734096076,13544.603337531233,1.000312729094951,0.06912097323029073,-0.8863780347061,1.011304713059087
y_offset[52],-0.09501800829719605,0.9558159274184778,-1.8652349897045895,1.7251456083762708,0.006134485732504932,0.00791196411701878,24276.842732969646,7297.676833485054,24272.77186952048,12652.718628582785,1.0000062957177684,-0.09411838542382303,-1.044213538534801,0.8474435840629251
y_offset[53],0.10412042199417354,0.9538762288109544,-1.7396329752563195,1.8252420997715604,0.006597792306039413,0.007228058688791225,20901.948425306164,8708.428920731016,20912.761859742066,13641.028248521023,0.9999515964093144,0.1037359041910357,-0.8539977649408257,1.0524460067127517
y_offset[54],0.05479986489321503,0.9547256186532825,-1.746801774039658,1.8306764256514203,0.006212403020924824,0.007392521342655537,23617.71667171206,8340.121183162182,23606.70022952823,13658.769077957797,1.0003625804067633,0.050262279559437864,-0.8947507499016092,1.00685174369012
y_offset[55],-0.04613556937976057,0.9493415782856434,-1.8441616771317835,1.7263412421924316,0.00543159035465218,0.00781700110282307,30548.577164504037,7375.118710468205,30499.34574630748,13186.73002948188,1.0000344257005929,-0.04758996751859271,-0.9889552274856055,0.9037212923498237
y_offset[56],0.07784483374091082,0.9565017405109119,-1.7060523008441215,1.8920516283649573,0.005651438003779779,0.007784559492796704,28645.314432460753,7549.305675223429,28664.762016016277,13707.888725290311,1.000122124976399,0.07200683874799119,-0.8781415298345484,1.043625186912978
y_offset[57],-0.05648305701694046,0.9687368440591135,-1.861383200635992,1.7494630093053192,0.006300446967784943,0.007626067615069911,23641.16719901375,8068.851697354242,23639.682214671982,13411.665103283187,1.0003217507697317,-0.0596009452352169,-1.022281293773517,0.9123971437189903
y_offset[58],0.07417472354736296,0.9587557569313993,-1.7639855164598246,1.8030686315839282,0.005718800871538721,0.0077337913276891235,28106.451604282538,7684.826082533211,28116.635208378095,13520.197744273359,1.0002257232547016,0.07397941636368541,-0.8749444414620808,1.0331685888357263
y_offset[59],0.043625245346593164,0.9608370588675952,-1.7622233078675629,1.8639011313089995,0.0054111292153186915,0.008074270056532828,31529.97894449891,7081.0674798361915,31570.624716057013,13394.02925673231,1.0000378091512983,0.047298121234727264,-0.8994405661914651,1.0009927706907962
y_offset[60],0.07401506991961505,0.9425817244825457,-1.7418809024356618,1.800222219428113,0.005826993699184668,0.007446381034765711,26166.698668078556,8012.151352897158,26300.201601607696,13382.599188275282,1.0001005756111356,0.08084188093623523,-0.8553477868146345,1.0181472346104103
y_offset[61],-0.0010312037962179892,0.9463807207576868,-1.780988067624698,1.7857470431645548,0.005335712077711998,0.007554724328932976,31459.15086249724,7846.876450953724,31449.58125778488,14256.497053812744,0.9999436859450944,-0.0034684110277709585,-0.9437061567481544,0.9357182585554908
y_offset[62],0.1269680205004757,0.9441832282735891,-1.6025684770813156,1.9868238525281863,0.005535070599266121,0.007602268311397616,29098.207340275494,7713.101197851848,29150.424627378685,13798.517843190002,1.0002753335598604,0.12169701679825701,-0.7994301100163648,1.0462994748559105
y_offset[63],0.055495827328735085,0.9689126606562415,-1.8181903993295732,1.832820852745179,0.005904272473622061,0.008138457779158097,26930.007784359106,7087.462679957035,26900.7105714585,13230.812012373344,1.0001517665500874,0.05719638470456137,-0.9093425615352805,1.0136778601823218
y_offset[64],0.1536501760102821,0.9607074126724157,-1.5801208305189816,2.0056552949125206,0.006552640859990723,0.007328421956486351,21495.599018404886,8593.317040765955,21507.476300832896,14233.4978872779,1.000270703291678,0.15203433349597248,-0.8190726199277543,1.1179583858582196
mlt_offset[0],0.008066039760587305,0.9881906696432378,-1.8200635102070104,1.9040065209157837,0.0053883264873111816,0.008719674242110854,33633.62619880945,6422.297654771524,33610.24894719443,12425.075125270332,1.0000015476877553,0.007000663440689071,-0.9821407498962699,0.9838521608916515
mlt_offset[1],-0.0381011624800003,0.9789194671761904,-1.8561297883370673,1.8523912481929616,0.0055365869970740375,0.008271553369973176,31261.48997879725,7003.674509212683,31273.728685101425,13719.110521166369,1.000524586795121,-0.0372697271164513,-1.013079802239588,0.9184596624273139
mlt_offset[2],-0.09842829999030278,0.9739555694388717,-1.904710534800511,1.754379810231273,0.006395997619589474,0.007535875105215396,23187.915223891723,8352.399170336255,23229.322194237942,13882.065451067157,1.0000836223844944,-0.09612726871669051,-1.0591371257138658,0.8662591923008858
mlt_offset[3],0.042596911059397995,0.9668376519146481,-1.8035148329955686,1.843608922383994,0.005468517266716703,0.008109177852272612,31258.48565805346,7108.191300271235,31280.025851950882,13098.23708410589,1.0000479470182326,0.0367245262459206,-0.911611254651529,1.0020689575090458
mlt_offset[4],-0.05016348504513024,0.9900331272660383,-1.905346617027341,1.813093225054948,0.005639414183684586,0.00824571600533415,30819.91728184239,7208.549026277885,30802.494094219426,13654.898406955639,1.000033437506753,-0.05737160787346039,-1.0353551471100948,0.9386936114518327
mlt_offset[5],-0.03029757537874843,0.9927271364875964,-1.9219322771034775,1.7931553503014317,0.005679395540279082,0.008466189966091876,30553.11924443446,6875.28372094063,30582.129683603445,12935.579203785117,1.0005550983537546,-0.03212641829962662,-1.0168211313576436,0.9673565306338553
mlt_offset[6],0.07416538417856794,0.9609664361759082,-1.7820181019372783,1.8414690144420534,0.005628691016931175,0.0077909422403870734,29147.520772573647,7607.461709479114,29140.386904646828,13428.417245107881,1.0003409120109659,0.07593167291145989,-0.8832576799354711,1.0323620644596023
mlt_offset[7],-0.03168550636792073,0.9926575460119108,-1.8763252058144682,1.8102826967341292,0.006113723780919421,0.008108138051836609,26362.541114320047,7494.806641392086,26396.0016460304,13527.333669649473,1.0000813088433296,-0.02714798291431396,-1.0156175341647424,0.954558001976314
mlt_offset[8],0.015122728111651614,0.9803662706777196,-1.778463262543635,1.907770520544972,0.0058450466201020145,0.007923239569985993,28132.01000132743,7655.512069853708,28110.30771615953,13435.789572034717,1.0002011230588994,0.009154277121777302,-0.955834602945095,0.9882243909578471
mlt_offset[9],0.010829104368370786,0.9892513383642545,-1.8716132068499598,1.8863152309017046,0.005682654530537074,0.008672698943338804,30304.755469571908,6505.994587008317,30320.7320200412,12620.355705694677,1.000205103993642,0.00241064660211084,-0.9623071350636561,0.990874148073946
mlt_offset[10],0.009333608665614444,0.9844887800671238,-1.8379070426953337,1.8879478353947432,0.006684423274053712,0.007834273402112445,21691.703353799327,7896.346241621279,21783.086414299116,11740.448013711335,1.0000912091186904,0.013540473073942568,-0.9544566993392112,0.9804195364827878
mlt_offset[11],-0.06175365542938303,0.9876674006127185,-1.9742165363084163,1.7581066231246376,0.006020246770577131,0.008214537094711946,26914.905057393466,7228.701686548408,26912.09556347449,12820.330887369868,1.0003362102669948,-0.06276498081665671,-1.0337751169083058,0.9165787824341511
mlt_offset[12],-0.02094485399552232,0.9902567299047079,-1.8858203697904137,1.8347737486014997,0.006510376611336716,0.007700478166865298,23135.739231729756,8269.149854064133,23148.348092186345,13334.045183423366,0.9999864222708705,-0.015497426293325529,-1.0028428222784638,0.9636830328790482
mlt_offset[13],0.07770957091007784,0.9687189329089402,-1.718549763748803,1.9263663241064457,0.005291521132099307,0.008154338406844593,33514.63591948213,7057.063406368262,33473.78348064673,13559.806926521243,1.0003599730224189,0.07333700165548289,-0.8728923134661988,1.03303458174264
mlt_offset[14],0.032100906174310474,0.9821226602696267,-1.817090034626508,1.8823215145534575,0.005619823924673369,0.008132159448396363,30541.196367285225,7293.305999485364,30523.197014508536,14235.315766059592,1.0000424299025665,0.03731323044184594,-0.9444999847470972,1.0054727390696112
mlt_offset[15],-0.00439675917244165,0.9733405795315073,-1.9185676156480405,1.749773614240101,0.005734915761962566,0.00785482691679066,28805.510322255162,7678.200003421061,28818.919730769052,13232.407138781286,1.0001424988638525,-0.007344162851383621,-0.9769742605273513,0.9698361198446733
mlt_offset[16],0.0643372611250411,0.9736088485405487,-1.7960583775380268,1.837731167959475,0.006721498545966947,0.007127773931236847,20981.513197068238,9329.499610490016,20977.813029488152,14089.78409551904,1.0004692140777574,0.06583533668300662,-0.9222993158562494,1.0521674601713853
mlt_offset[17],-0.08587463578056165,0.9697547791488791,-1.9408535694478521,1.7030897351129368,0.005862927467384245,0.007986014678349997,27358.659502716648,7373.403686140164,27377.704414106953,13022.269923397515,1.0000760473382468,-0.09259032118583485,-1.050639981269889,0.8896722226614295
mlt_offset[18],-0.05412074409522687,0.9717356364345535,-1.8372147341396954,1.8105873162258763,0.00602938870566506,0.007597955822163558,25974.64936159657,8179.066017106683,25984.449136733656,13496.839416543813,1.0000325765078215,-0.0629534472849097,-1.0293206134150836,0.9192781704847253
mlt_offset[19],-0.08426480967162436,0.9860509463341388,-1.925527600268416,1.7999847930160702,0.005947165898108079,0.008460600241635502,27490.244440112463,6792.093632408397,27523.673751265644,12588.623235921606,1.0000785372520602,-0.08842902630677837,-1.0573110818396387,0.8975725738397067
mlt_offset[20],-0.025062980480574152,0.9692387087140952,-1.9014749052059923,1.7496274590063223,0.005591939624105335,0.00798171890052246,30042.533439889903,7373.488541589839,30032.735548077573,11770.232765759605,1.0000688154067974,-0.019513248802164047,-0.9686454524175034,0.9226966641971922
mlt_offset[21],0.12746050138914333,0.9679718914836123,-1.7165861935832245,1.9263503198276932,0.0060262220704411585,0.007494336554497817,25800.922191015452,8341.79445501933,25844.486100726353,13146.274768717047,1.0001179876766852,0.12894739965843394,-0.8435085945198206,1.0914301033279468
mlt_offset[22],-0.017592984366809932,0.9775599347270961,-1.8765040932472443,1.7856290110906736,0.006291737815661694,0.00783356701730721,24140.460697001177,7787.000498884436,24147.09704978196,13863.023170080789,1.000019735500252,-0.013311461648073423,-0.9732703261074034,0.9546046514762948
mlt_offset[23],0.017897728486718164,0.9718851704440459,-1.833701876987982,1.8288873198835056,0.0061189605351240975,0.008088106600339026,25227.52275584404,7220.067763116739,25240.315522761797,12978.900610477747,1.0001173944306732,0.017507709018044413,-0.9546935992288356,0.9811959209610777
mlt_offset[24],-0.03015578678365939,0.9730585492390527,-1.8828613702215378,1.7641847408010847,0.005155248727444622,0.008452240593872918,35626.95440361165,6627.389193130258,35600.83266811692,12811.917847942372,1.0004676876367888,-0.036766991928461015,-0.9954046524815487,0.9333618633259424
mlt_offset[25],-0.028777519544388463,0.9624190774793672,-1.8433296996863358,1.7682640983145694,0.005874328539770155,0.007523888654482352,26841.821388927245,8181.721536288113,26892.703339088617,13416.891178138887,1.0002930831480281,-0.021508144574790646,-0.9792850897356402,0.9226985364001621
mlt_offset[26],0.001252587667793278,0.9667381614043975,-1.8585053008096535,1.7727060960082077,0.005416151851561145,0.008111510217195436,31859.287625435045,7102.64253314997,31808.826167862986,12971.091481431158,1.0000370527660045,0.0031566276053696714,-0.9588366363770441,0.9614762659092442
mlt_offset[27],-0.11070382426361271,0.9838226332363479,-1.9635556406852828,1.7184203754549405,0.005578051385922512,0.008264549093429168,31107.74981244064,7085.998427881888,31058.760863315776,13313.564552307176,1.000079864169725,-0.11208389921441644,-1.087912328477812,0.8687215388337775
mlt_offset[28],-0.03913561518732475,0.9745640178121442,-1.8557746592276902,1.814649719975456,0.005998726725552762,0.007796265131283191,26393.840590477274,7813.578418447217,26381.157758863563,13911.940610877022,0.999998506051596,-0.03614458052799491,-1.0082246923314173,0.9372702200767523
mlt_offset[29],0.046055576390550544,0.96860398398459,-1.8089428592179364,1.825542333011525,0.005712305444783715,0.007719187752358624,28752.10585077861,7873.2034810474015,28759.057196593825,14142.631843084655,1.0000249769133105,0.05907020922804896,-0.9234504851243494,1.0069264650306213
mlt_offset[30],-0.007088146556712751,0.9693704125134762,-1.7930268245566814,1.830820719313251,0.006230600762973363,0.007860944838475367,24205.812890738962,7603.846544500818,24200.686608858152,13495.773898734447,1.000303225215835,-0.0055427671819698494,-0.9777591507345464,0.9495036066511897
mlt_offset[31],-0.012989706602282141,0.9812165032774298,-1.8738583896738954,1.839001671596345,0.005503700826812551,0.008197090353031197,31784.841614549878,7164.990331337843,31834.17239992545,13321.723952427958,1.000039919223387,-0.014084076372739687,-0.9774718350264988,0.9635516616354849
mlt_offset[32],-0.04688916106629688,0.9820487615190592,-1.884105255073274,1.8012530352772969,0.005548286518389464,0.008271315523074101,31329.13065461802,7048.924766253435,31362.254871817484,13504.133464815091,1.0000395378567986,-0.050932053746163566,-1.0221933611650493,0.924116003238321
mlt_offset[33],0.11554170396968927,0.9708042229431529,-1.6733929853189984,1.9611214458738064,0.0055065291176068665,0.008052303169421992,31081.891032748725,7268.217946989622,31124.204847747198,13205.177374360197,1.0001399910058362,0.11825964190259056,-0.8581993695161301,1.088362559836863
mlt_offset[34],0.04594129943596002,0.9643430818926534,-1.858493918925051,1.8070109758026864,0.005601992883476703,0.008027860478797217,29633.164570484973,7215.536424476004,29733.97102849317,13411.867002711013,0.9999498093696387,0.03916029449899676,-0.890760756223168,0.9964973772912132
mlt_offset[35],-0.047628230117545065,0.974137493624867,-1.860632170074231,1.78574934486386,0.005364149903018107,0.008002341211741353,32979.09295392554,7409.869887858275,32976.88129614547,13841.108408780241,1.000177705609432,-0.05830666472919367,-1.0144791406176066,0.9325984028759324
mlt_offset[36],0.05882451244881336,0.9727600617823619,-1.7392040788265934,1.8926234465443177,0.005863163524827948,0.007978288581777371,27526.275322647012,7433.5466065024875,27547.242317448072,12844.477668773521,1.0005085631318857,0.05660421007170409,-0.9092617491800058,1.0294810143583506
mlt_offset[37],-0.08630524558969137,0.979536158938291,-1.928585442369703,1.7640410099668526,0.006249052037104981,0.007785042327786375,24570.424645728155,7916.277251385783,24550.87629330039,13908.7288885292,1.000148475829679,-0.09191423897814709,-1.0530684802795653,0.8914305861348918
mlt_offset[38],-0.00694050597296266,0.9694122351920076,-1.8947644573211846,1.76555845906631,0.0064377313007952025,0.007985867264167935,22675.209140744453,7368.468042974881,22724.630593075904,13646.811345796566,1.0001159584726331,-0.0147961538285921,-0.9601783933458626,0.9538296631051267
mlt_offset[39],-0.05315411932264488,0.9812166057175014,-1.947875584972266,1.7241836938559254,0.005563210541904899,0.00786314742579853,31108.47962778483,7786.449695103839,31130.70896122862,13962.826484451854,1.0000866392306844,-0.056874885225180666,-1.0372868216341489,0.9262792265187625
mlt_offset[40],-0.021932512147566113,0.9746811045626246,-1.873724779669118,1.7988527920500097,0.005499467214392701,0.0080887610824199,31411.1516092358,7260.490726331008,31446.66968564164,13453.281666009063,1.0000581886791724,-0.02568782620047653,-0.9881584260555473,0.9510455651591974
mlt_offset[41],0.024556939850873583,0.9784580153109366,-1.7901361838923588,1.8905987711730579,0.005857839576059157,0.007883074662118825,27900.336600591138,7703.640423075024,27883.158821486228,13632.209445951225,1.0003558073188652,0.0235945778680149,-0.9481923291137472,1.0007068693818144
mlt_offset[42],-0.05757956098276179,0.9639479055811908,-1.8892001895426993,1.7015721007483477,0.005463524519947486,0.007843751948054686,31128.72516571451,7552.017285257813,31164.484194088865,13696.024158237156,1.0000972009178792,-0.05758372396120156,-1.0300765190981467,0.905475883418148
mlt_offset[43],-0.05324356779772601,0.9796524526185183,-1.9069888151128316,1.7790789366112072,0.006567865120701491,0.007666047626079428,22248.237365558856,8165.862547473943,22234.650563315306,13593.930029490299,1.0000476458524206,-0.04817625517498447,-1.0291096535099336,0.9156490769639202
mlt_offset[44],-0.05043804234963432,0.9629072202814134,-1.8420528705230306,1.7475041178818032,0.006571875738492307,0.007298705033204425,21467.93146412232,8703.148076663354,21441.35008055405,13035.70033579925,0.9999478588301811,-0.05299159643803256,-1.0145460975992284,0.9050296321556879
mlt_offset[45],0.05745090125317191,0.9941984723941866,-1.8215330763468227,1.9115668200796583,0.005762121221232169,0.008108184653431112,29770.175979795862,7518.005256869591,29780.23009802767,13178.460112853923,1.0002127550410171,0.06073404894548259,-0.9331505817147091,1.0502966572722718
mlt_offset[46],0.04198509856846585,1.0104325395322817,-1.8291539114670905,1.959061620097648,0.006241717223717327,0.00835883866353091,26206.345864325805,7306.803686953273,26246.21780736937,12255.040766085545,1.0003581299969002,0.03673030636751716,-0.9620853149294087,1.0451617758018885
mlt_offset[47],-0.06709585108100226,0.9872043628415373,-1.889602405549246,1.8338998077817483,0.005337439628378882,0.008276502252419668,34209.61451822029,7114.200074477842,34188.73536154526,13231.275375895244,1.000226536800643,-0.07030830594577929,-1.0474253009477226,0.9060363416200932
mlt_offset[48],0.07046706115888281,0.9775082884394002,-1.709858509685202,1.967337025165677,0.005935555143439198,0.00785669473531551,27121.781251522923,7740.408374504511,27112.319930444424,13837.718494634175,1.0001344971662514,0.07570911259191257,-0.910089528309276,1.0363151393276206
mlt_offset[49],0.0756893593190011,0.9635640005901753,-1.7175245323245092,1.909681858917109,0.005423172788764651,0.00834700176729052,31568.521953568958,6663.588123293631,31566.656566710208,12976.820729962947,1.0005899021378595,0.07284176547511495,-0.8775579242315438,1.032226752517003
mlt_offset[50],0.06497691458664394,0.9852252796484045,-1.7900897830686575,1.9320797746148428,0.005433706342450425,0.008322724327155188,32875.984411369565,7007.227784767853,32899.032139844196,13176.918791341886,1.0005533637207753,0.06489211322205429,-0.9080199879292076,1.0410991452874354
mlt_offset[51],-0.012227736805870384,0.976969666720987,-1.8316365868619737,1.8422682073395737,0.005815551190453885,0.008081419040403067,28221.519536315212,7307.882874656825,28214.676349686397,13747.833612958177,1.0000095037476178,-0.01842352910439294,-0.9756518655877652,0.943856843770565
mlt_offset[52],0.08952660319809369,0.9665536167210429,-1.7079394529592657,1.9048171636074462,0.0056010112581755915,0.007930114722579536,29779.610234383945,7428.430560315503,29773.480380559788,13368.477744905902,1.000883235802768,0.08870820867830759,-0.8722108570641747,1.0604326515277727
mlt_offset[53],-0.05805910727999534,0.9824131638644193,-1.8641554474811464,1.8229351453398626,0.005990915745055565,0.008062935937916155,26890.688551681294,7423.454646700404,26931.075369247497,13512.094167058754,1.0000663048232927,-0.05412486093072846,-1.032421856603478,0.9130313889384728
mlt_offset[54],0.05803543540778355,0.9695762594334661,-1.6751212098651662,1.9449723760247608,0.00573909761668301,0.007888947540986785,28541.49532149292,7553.171689844781,28550.870241453886,13756.289499893364,1.0002735893522685,0.06213584405618827,-0.9212989558667447,1.0213859035467732
mlt_offset[55],0.025245637717757775,0.971882296297968,-1.7678024911849148,1.891413346299969,0.005895130416919831,0.008075416737320052,27179.44019973522,7242.7323982988255,27190.87193529547,13537.371469050122,1.0001430525170518,0.023784646277678907,-0.9416527651280842,0.9850749550192389
mlt_offset[56],-0.03700288191371006,0.9852506535204717,-1.8711955864163232,1.8035581954841795,0.005674294602914036,0.008187811475790382,30148.777243650584,7240.403842091205,30149.607090146783,14100.479094761698,1.0003139072416445,-0.030901854053600086,-1.0226548780609108,0.9559466741709258
mlt_offset[57],0.007377375771215089,0.9742117231562306,-1.8813859086433198,1.7650911487190377,0.00599454967712418,0.00789572752082059,26411.53092800026,7612.471521191573,26428.51763918665,13131.224915327064,0.9999700331117486,0.01098573068980225,-0.9736766155834314,0.9721642452225245
mlt_offset[58],0.022549688203625934,0.983178939334323,-1.7917202260817657,1.9074451457366186,0.006065070935098967,0.008091823832952472,26278.06392138863,7382.043854328515,26262.846635065544,12961.165291302166,0.999965571131083,0.027052305045323927,-0.9493661135932838,1.0021258085775069
mlt_offset[59],-0.009226654441346715,0.9716556093937552,-1.8140538362913052,1.8389129652300198,0.0053725747114208066,0.00810437273423941,32708.437440242775,7187.720182822493,32702.23695593894,13765.489325743185,1.0001271250269335,-0.004864948653897657,-0.972482201654166,0.9519357708506121
mlt_offset[60],-0.002274650265559043,0.9735160575403062,-1.8411602701212688,1.8068211787061836,0.00590478196354165,0.007947974149152878,27181.81843244712,7502.001032399804,27188.310532376992,13534.185287156784,1.000141713827874,-0.00205942347679788,-0.9690448124526123,0.9670948569963963
mlt_offset[61],-0.03764769938346004,0.9796974327889015,-1.8663614195450915,1.8103888734230191,0.0062398578184710285,0.0076963949807300445,24651.00059270281,8102.340977636426,24645.985118418044,13986.058625809485,1.0000499427124447,-0.035756293708148285,-1.0139217535684848,0.9387827146415608
mlt_offset[62],-0.055637861057410615,0.9720996415225974,-1.9040994467209638,1.7402626582592582,0.0055694737373426124,0.007926541346485185,30464.443218843346,7520.69192496932,30431.98674814593,13920.247612166462,0.9999959295086398,-0.058483999598851366,-1.0162912370204011,0.9105440029473173
mlt_offset[63],0.04789178461820364,0.9584030581449303,-1.7824036676749249,1.8554075122951985,0.005637739619674045,0.007821039893821642,28899.235470300588,7508.810169249532,28916.071987263884,13180.683614331714,1.000895452820818,0.04903511697242639,-0.900484657956309,0.9888551786324216
mlt_offset[64],0.0663053151954396,0.9712414550650637,-1.786894505056867,1.8654888262783182,0.005720111239821283,0.008150918334728084,28830.055107404736,7099.814887322185,28817.54786139887,12391.422982275906,1.000272950079486,0.07735251791483831,-0.9051950330325724,1.0222137424924316
dydz_offset,0.4232580118757809,0.051800778895702254,0.32518161412536334,0.5205172052533437,0.00033227528559747014,0.00023623167949028264,24303.929687895707,24042.34685939069,24306.782658382166,14215.993157939696,1.000137915331456,0.42291338468865847,0.37166123094549003,0.47434654331904436
dydz,1.6930320475031235,0.20720311558280902,1.3007264565014534,2.0820688210133746,0.0013291011423898806,0.0009449267179611306,24303.929687895707,24042.34685939069,24306.782658382166,14215.993157939696,1.000137915331456,1.6916535387546339,1.4866449237819601,1.8973861732761774
sigma_yi,0.00764421298341217,0.002451246134912212,0.0032156409427899026,0.012217158384078844,1.6709551165675863e-05,1.2483041756684423e-05,21520.099490004355,19280.40485262662,21534.36889869523,13824.246724578925,0.9999411314188394,0.0074413401171935095,0.005238023311397961,0.010028358382031923
mu_mlt_offset,0.4531102829022252,0.04049757181872073,0.3752927216431299,0.5275683194876031,0.00025073343006030475,0.00017729729221688335,26087.56142918937,26087.56142918937,26100.05156283309,14335.567050849904,1.0000036382837671,0.4535041781214974,0.41247977133691194,0.49325866270449903
mu_mlt,1.9531102829022253,0.04049757181872073,1.8752927216431299,2.027568319487603,0.00025073343006030486,0.00017729729221996432,26087.56142918935,26087.56142918935,26100.05156283309,14335.567050849904,1.000003430321271,1.9535041781214972,1.9124797713369117,1.993258662704499
sigma_mlt,0.0677623158340667,0.027454623885414853,0.019705243653257615,0.1182664598068954,0.00017115377117084315,0.00012954971496933486,25731.082156283,22456.35984153804,25163.6073525406,13900.283231640804,1.0002420838955337,0.06463397032233761,0.04071409215170918,0.09473870422201715
y_pred[0],0.26923353073534056,0.008400489739696504,0.25365964910207334,0.28549054469083385,5.172185497407911e-05,3.669874836056107e-05,26379.16394553063,26199.099327235755,27041.460161288785,14100.596418193474,1.0002439951638242,0.26909061773093373,0.26125827417522496,0.2772461770588309
y_pred[1],0.2611722979538097,0.007855928153702417,0.24640800158427703,0.27612103208527927,5.304918230959717e-05,3.7703446809806555e-05,21929.948794410204,21707.738017113512,22943.390163801654,14323.029766636213,1.0000345452944344,0.26094800462677137,0.25379929599434364,0.2686101902055076
y_pred[2],0.26121082646750626,0.007660616979791116,0.24639918304356148,0.27563572652631746,5.284279241510177e-05,3.736601591134024e-05,21016.286433253812,21016.286433253812,21295.74197153345,14276.798487645616,1.000103340831555,0.2612150453555362,0.2541479622756959,0.26845938523570956
y_pred[3],0.26806066602356526,0.008353960592503708,0.25192678675256397,0.28341556799930856,5.1731690869902915e-05,3.663570066319263e-05,26077.83283665263,25998.93675570436,26658.633613770522,13168.883709101932,1.0001293078838205,0.2680469188523359,0.26014332088983394,0.27603474361953156
