name,teff,teff_err,lum,lum_err,dnu,dnu_err,mhs,mhs_err,logg,logg_err,bad_data,on_grid_1e,on_grid_2e
KIC9139151,6039.0977,126.64323,1.6238093958311135,0.050043257463844304,117.249,0.16,0.10554100000000001,0.010343063000000001,4.38668120391248,0.009560176409968351,0,0,0
KIC3427720,5959.473000000001,124.70163000000001,1.4625376567088453,0.04567417443751354,120.045,0.12,-0.0044067,0.010571108000000001,4.390080811577168,0.010963291573225993,0,1,1
KIC11620833,4894.413,84.5178,4.597525863839172,0.23103553290141754,22.331,0.191,0.30201846,0.0056411754,3.458071042925661,0.02616396530419186,0,0,0
KIC6530901,6341.736,140.91681,3.827328009012246,0.13219805484520866,78.581,0.784,0.054126002,0.013754399999999998,4.1726021632886665,0.04825914187973406,0,0,0
KIC5371516,6313.4443,138.28873000000002,6.193804618212678,0.2017707802945825,55.347,0.29100000000000004,0.14525099,0.012576251,3.9727242668026985,0.014930590832950194,0,0,0
KIC8298626,5751.549,115.31025,3.166474344837138,0.09619688009069848,91.514,1.642,0.078995995,0.008754375,4.224626350160122,0.02481425284622616,0,0,0
KIC8249189,6234.195,139.81712,6.315864885833457,0.5302864307505679,67.6,7.89,-0.22158899999999998,0.015195106000000003,4.111159863380362,0.030379894488323494,0,0,0
KIC10712891,5150.0757,98.80481999999999,7.113778380990566,5.110211797378266,30.807,1.765,0.00341345,0.008048624,3.6348640279583946,0.014256876140410591,1,0,0
KIC8228742,6031.0156,128.66457,4.10661611760647,0.14544050136735365,62.051,0.066,-0.075509004,0.011691675,4.0272690321734865,0.008538122607232999,0,0,0
KIC7611858,5821.08,118.272995,2.418826252055697,0.08831267361850825,75.251,3.437,0.05905700000000001,0.009245604000000001,4.141516691328203,0.07917586335607649,0,0,0
KIC10351059,6295.55,136.02885,5.078457337378173,0.15865017376791268,65.373,1.668,0.247491,0.011519251000000001,4.092638618190254,0.02855752899612375,0,0,0
KIC3730801,5754.1,128.32353,2.6896261238795915,0.09255551175079724,74.547,1.962,0.192991,0.00979722,4.1209504824515655,0.0168903851411121,0,0,0
KIC3854781,5678.1924,109.895,3.044428625154121,0.11221285055252173,62.01600000000001,0.958,0.308321,0.007137720500000002,4.016246389661782,0.01375104106602202,0,0,0
KIC9664694,6173.8184,139.48769,7.162672538105261,0.2840604569344149,43.473,1.47,-0.140819,0.014255381000000001,3.8186315086943257,0.015686885947947066,0,0,0
KIC6034893,5142.1973,95.58041999999999,10.504933019664671,0.4076199559789071,20.899,1.097,-0.087291546,0.0077622333,3.4485298765688848,0.015074367393863322,0,0,0
KIC6689943,6134.82,131.19066999999998,3.3791265489197366,0.10576571487625896,80.825,1.745,0.074643,0.011369977,4.185997373710322,0.01827016022246172,0,0,0
