name,teff,teff_err,lum,lum_err,dnu,dnu_err,mhs,mhs_err,logg,logg_err,bad_data,on_grid_1e,on_grid_2e
KIC10972873,5824.724546343222,116.49449092686443,3.292123978517984,0.12537899744742598,58.402,0.142,-0.11460899999999999,0.014371613,3.956478360448109,0.012776177956289969,0,0,0
KIC11193681,5940.100398011318,118.80200796022636,5.9094577812726925,0.2017524831203925,42.844,0.3670000000000001,0.283391,0.0071264330000000015,3.814805648306084,0.008177170912218328,0,0,0
KIC11817562,6135.964862974834,122.71929725949668,8.288327104845555,0.3445878502840269,41.097,2.025,0.147821,0.011456873999999999,3.8172564658079664,0.0494067628431267,0,0,0
KIC7206837,6450.052153091108,129.00104306182214,4.068045822470978,0.12846840214096833,79.157,0.11,0.188621,0.013165131000000002,4.183349155389552,0.0097863241756512,0,0,0
KIC5033245,5104.885673775252,102.09771347550505,6.691182718305187,0.3062691989361213,26.525,0.259,0.15106845,0.006543076,3.545540416442398,0.00950331954898185,0,0,0
KIC4049576,5899.09450261953,117.9818900523906,4.5653368392500076,0.1711236715423814,53.265,3.312,-0.164929,0.01168288,3.9304610180428927,0.057507221835717125,0,0,0
KIC8940939,6411.466981369106,128.22933962738213,5.892241708755313,0.18739223603207744,77.348,3.725,-0.32458898,0.018863445,4.157079946685179,0.01692778025256363,0,1,0
KIC3438633,6387.102448598324,127.74204897196648,5.528150966850684,0.21739911087662375,55.725,2.2230000000000003,-0.172179,0.01425861,3.947594297878366,0.017936895681940894,0,0,0
KIC10162436,6184.641100414061,123.69282200828123,5.417765337627484,0.18060457831116586,55.834,0.084,-0.059541997,0.012884511000000001,3.9686382505054234,0.00904188446747198,0,0,0
KIC5629080,5041.912582476913,100.83825164953824,5.6183946108344545,0.21873056217119569,27.78,0.241,-0.23971155,0.008861516,3.556034141730904,0.010125660048264262,0,0,0
KIC5773345,6144.924827151396,122.89849654302796,5.344652445686917,0.1722280530297633,57.551,0.086,0.28942102,0.010336416999999999,4.006109725893353,0.00878094743653352,0,0,0
KIC9202077,6216.646277617363,124.33292555234726,5.488564165384887,0.1822313555684092,57.869,0.912,0.174101,0.010140577,4.0123973348925865,0.020762594014981543,0,0,0
KIC8414062,6348.050576463807,126.96101152927616,3.078049768224673,0.12540311555786587,70.479,6.382999999999999,-0.21722901,0.016537596,4.020939522204691,0.07490285439466134,0,0,0
KIC11137075,5689.9345674934475,113.79869134986893,2.470784957190688,0.092234304769216,65.089,0.534,-0.13859901,0.011625192,4.0058600276252765,0.008378294578220553,0,1,1
KIC6290627,5106.621053596372,102.13242107192744,7.102655184971192,0.27603316495200225,22.336,0.182,-0.26969156,0.008106575999999999,3.4243819109410434,0.011075938625415034,0,0,0
KIC6531928,5422.56867420039,108.4513734840078,4.979574598445641,0.1899320710111283,31.375,0.412,-0.67175156,0.009791121,3.578791037743484,0.011084222110007287,0,0,0
KIC11771760,6034.4075759272855,120.68815151854571,11.157176214979668,0.4784670560845967,32.571,0.161,-0.00076915,0.014114416000000001,3.6676041032096727,0.009524213007524228,0,0,0
KIC9757640,5854.239814352848,117.08479628705696,3.2858092995305666,0.10700175685102532,62.006,1.602,0.342411,0.007177239,4.012825759108658,0.03928336298161194,0,1,0
KIC9410862,6066.8898959281105,121.3377979185622,1.7416303762814644,0.05664396010550087,107.552,0.16,-0.38080898,0.0139130885,4.3033288151625415,0.011262924276192616,0,1,1
KIC9206432,7008.322169963935,140.1664433992787,4.722034782041343,0.15785633248646747,84.777,0.13699999999999998,0.231041,0.014767192,4.24706152296866,0.008276133610853794,0,0,0
